2023-02-08T11:27:12.148+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T11:31:57.149+0000	beacon2.Variants	3.61GB
2023-02-08T11:32:00.152+0000	beacon2.Variants	3.64GB
2023-02-08T11:32:03.150+0000	beacon2.Variants	3.68GB
2023-02-08T11:32:06.149+0000	beacon2.Variants	3.72GB
2023-02-08T11:32:09.151+0000	beacon2.Variants	3.76GB
2023-02-08T11:32:12.149+0000	beacon2.Variants	3.79GB
2023-02-08T11:32:15.156+0000	beacon2.Variants	3.83GB
2023-02-08T11:32:18.152+0000	beacon2.Variants	3.87GB
2023-02-08T11:32:21.150+0000	beacon2.Variants	3.91GB
2023-02-08T11:32:24.155+0000	beacon2.Variants	3.95GB
2023-02-08T11:32:27.150+0000	beacon2.Variants	3.98GB
2023-02-08T11:32:30.156+0000	beacon2.Variants	4.02GB
2023-02-08T11:32:33.163+0000	beacon2.Variants	4.06GB
2023-02-08T11:32:36.149+0000	beacon2.Variants	4.10GB
2023-02-08T11:32:39.159+0000	beacon2.Variants	4.14GB
2023-02-08T11:32:42.149+0000	beacon2.Variants	4.17GB
2023-02-08T11:32:45.158+0000	beacon2.Variants	4.21GB
2023-02-08T11:32:48.153+0000	beacon2.Variants	4.25GB
2023-02-08T11:32:51.156+0000	beacon2.Variants	4.29GB
2023-02-08T11:32:54.153+0000	beacon2.Variants	4.32GB
2023-02-08T11:32:57.150+0000	beacon2.Variants	4.36GB
2023-02-08T11:33:00.152+0000	beacon2.Variants	4.40GB
2023-02-08T11:33:03.149+0000	beacon2.Variants	4.44GB
2023-02-08T11:33:06.152+0000	beacon2.Variants	4.48GB
2023-02-08T11:33:09.150+0000	beacon2.Variants	4.51GB
2023-02-08T11:33:12.152+0000	beacon2.Variants	4.55GB
2023-02-08T11:33:15.152+0000	beacon2.Variants	4.59GB
2023-02-08T11:33:18.155+0000	beacon2.Variants	4.63GB
2023-02-08T11:33:21.150+0000	beacon2.Variants	4.67GB
2023-02-08T11:33:24.149+0000	beacon2.Variants	4.70GB
2023-02-08T11:33:27.159+0000	beacon2.Variants	4.74GB
2023-02-08T11:33:30.153+0000	beacon2.Variants	4.78GB
2023-02-08T11:33:33.149+0000	beacon2.Variants	4.82GB
2023-02-08T11:33:36.149+0000	beacon2.Variants	4.86GB
2023-02-08T11:33:39.149+0000	beacon2.Variants	4.89GB
2023-02-08T11:33:42.149+0000	beacon2.Variants	4.93GB
2023-02-08T11:33:45.154+0000	beacon2.Variants	4.97GB
2023-02-08T11:33:48.149+0000	beacon2.Variants	5.01GB
2023-02-08T11:33:51.152+0000	beacon2.Variants	5.05GB
2023-02-08T11:33:54.156+0000	beacon2.Variants	5.08GB
2023-02-08T11:33:57.149+0000	beacon2.Variants	5.12GB
2023-02-08T11:34:00.157+0000	beacon2.Variants	5.16GB
2023-02-08T11:34:03.153+0000	beacon2.Variants	5.20GB
2023-02-08T11:34:06.157+0000	beacon2.Variants	5.24GB
2023-02-08T11:34:09.150+0000	beacon2.Variants	5.28GB
2023-02-08T11:34:12.151+0000	beacon2.Variants	5.31GB
2023-02-08T11:34:15.158+0000	beacon2.Variants	5.35GB
2023-02-08T11:34:18.156+0000	beacon2.Variants	5.39GB
2023-02-08T11:34:21.149+0000	beacon2.Variants	5.43GB
2023-02-08T11:34:24.150+0000	beacon2.Variants	5.47GB
2023-02-08T11:34:27.149+0000	beacon2.Variants	5.50GB
2023-02-08T11:34:30.151+0000	beacon2.Variants	5.54GB
2023-02-08T11:34:33.151+0000	beacon2.Variants	5.58GB
2023-02-08T11:34:36.151+0000	beacon2.Variants	5.62GB
2023-02-08T11:34:39.149+0000	beacon2.Variants	5.65GB
2023-02-08T11:34:42.149+0000	beacon2.Variants	5.69GB
2023-02-08T11:34:45.152+0000	beacon2.Variants	5.73GB
2023-02-08T11:34:48.149+0000	beacon2.Variants	5.77GB
2023-02-08T11:34:51.155+0000	beacon2.Variants	5.80GB
2023-02-08T11:34:54.151+0000	beacon2.Variants	5.84GB
2023-02-08T11:34:57.158+0000	beacon2.Variants	5.88GB
2023-02-08T11:35:00.149+0000	beacon2.Variants	5.92GB
2023-02-08T11:35:03.149+0000	beacon2.Variants	5.96GB
2023-02-08T11:35:06.156+0000	beacon2.Variants	6.00GB
2023-02-08T11:35:09.150+0000	beacon2.Variants	6.03GB
2023-02-08T11:35:12.150+0000	beacon2.Variants	6.07GB
2023-02-08T11:35:15.149+0000	beacon2.Variants	6.11GB
2023-02-08T11:35:18.149+0000	beacon2.Variants	6.15GB
2023-02-08T11:35:21.159+0000	beacon2.Variants	6.19GB
2023-02-08T11:35:24.149+0000	beacon2.Variants	6.22GB
2023-02-08T11:35:27.149+0000	beacon2.Variants	6.26GB
2023-02-08T11:35:30.149+0000	beacon2.Variants	6.30GB
2023-02-08T11:35:33.151+0000	beacon2.Variants	6.34GB
2023-02-08T11:35:36.149+0000	beacon2.Variants	6.38GB
2023-02-08T11:35:39.150+0000	beacon2.Variants	6.41GB
2023-02-08T11:35:42.149+0000	beacon2.Variants	6.45GB
2023-02-08T11:35:45.149+0000	beacon2.Variants	6.49GB
2023-02-08T11:35:48.150+0000	beacon2.Variants	6.53GB
2023-02-08T11:35:51.151+0000	beacon2.Variants	6.56GB
2023-02-08T11:35:54.162+0000	beacon2.Variants	6.60GB
2023-02-08T11:35:57.156+0000	beacon2.Variants	6.64GB
2023-02-08T11:36:00.149+0000	beacon2.Variants	6.68GB
2023-02-08T11:36:03.149+0000	beacon2.Variants	6.72GB
2023-02-08T11:36:06.149+0000	beacon2.Variants	6.76GB
2023-02-08T11:36:09.149+0000	beacon2.Variants	6.79GB
2023-02-08T11:36:12.151+0000	beacon2.Variants	6.83GB
2023-02-08T11:36:15.149+0000	beacon2.Variants	6.87GB
2023-02-08T11:36:18.149+0000	beacon2.Variants	6.91GB
2023-02-08T11:36:21.149+0000	beacon2.Variants	6.95GB
2023-02-08T11:36:24.153+0000	beacon2.Variants	6.98GB
2023-02-08T11:36:27.153+0000	beacon2.Variants	7.02GB
2023-02-08T11:36:30.151+0000	beacon2.Variants	7.06GB
2023-02-08T11:36:33.149+0000	beacon2.Variants	7.10GB
2023-02-08T11:36:36.150+0000	beacon2.Variants	7.14GB
2023-02-08T11:36:39.150+0000	beacon2.Variants	7.17GB
2023-02-08T11:36:42.152+0000	beacon2.Variants	7.21GB
2023-02-08T11:36:45.151+0000	beacon2.Variants	7.25GB
2023-02-08T11:36:48.153+0000	beacon2.Variants	7.29GB
2023-02-08T11:36:51.154+0000	beacon2.Variants	7.33GB
2023-02-08T11:36:54.153+0000	beacon2.Variants	7.37GB
2023-02-08T11:36:57.149+0000	beacon2.Variants	7.40GB
2023-02-08T11:37:00.149+0000	beacon2.Variants	7.44GB
2023-02-08T11:37:03.150+0000	beacon2.Variants	7.48GB
2023-02-08T11:37:06.152+0000	beacon2.Variants	7.52GB
2023-02-08T11:37:09.176+0000	beacon2.Variants	7.56GB
2023-02-08T11:37:12.160+0000	beacon2.Variants	7.60GB
2023-02-08T11:37:15.152+0000	beacon2.Variants	7.63GB
2023-02-08T11:37:18.149+0000	beacon2.Variants	7.67GB
2023-02-08T11:37:21.158+0000	beacon2.Variants	7.71GB
2023-02-08T11:37:24.151+0000	beacon2.Variants	7.75GB
2023-02-08T11:37:27.149+0000	beacon2.Variants	7.79GB
2023-02-08T11:37:30.157+0000	beacon2.Variants	7.82GB
2023-02-08T11:37:33.151+0000	beacon2.Variants	7.86GB
2023-02-08T11:37:36.150+0000	beacon2.Variants	7.90GB
2023-02-08T11:37:39.151+0000	beacon2.Variants	7.94GB
2023-02-08T11:37:42.150+0000	beacon2.Variants	7.97GB
2023-02-08T11:37:45.150+0000	beacon2.Variants	8.01GB
2023-02-08T11:37:48.150+0000	beacon2.Variants	8.05GB
2023-02-08T11:37:51.150+0000	beacon2.Variants	8.09GB
2023-02-08T11:37:54.149+0000	beacon2.Variants	8.12GB
2023-02-08T11:37:57.152+0000	beacon2.Variants	8.16GB
2023-02-08T11:38:00.149+0000	beacon2.Variants	8.20GB
2023-02-08T11:38:03.159+0000	beacon2.Variants	8.24GB
2023-02-08T11:38:06.149+0000	beacon2.Variants	8.28GB
2023-02-08T11:38:09.149+0000	beacon2.Variants	8.31GB
2023-02-08T11:38:12.150+0000	beacon2.Variants	8.35GB
2023-02-08T11:38:15.149+0000	beacon2.Variants	8.39GB
2023-02-08T11:38:18.156+0000	beacon2.Variants	8.43GB
2023-02-08T11:38:21.151+0000	beacon2.Variants	8.47GB
2023-02-08T11:38:24.153+0000	beacon2.Variants	8.50GB
2023-02-08T11:38:27.149+0000	beacon2.Variants	8.54GB
2023-02-08T11:38:30.150+0000	beacon2.Variants	8.58GB
2023-02-08T11:38:33.149+0000	beacon2.Variants	8.62GB
2023-02-08T11:38:36.151+0000	beacon2.Variants	8.65GB
2023-02-08T11:38:39.158+0000	beacon2.Variants	8.69GB
2023-02-08T11:38:42.150+0000	beacon2.Variants	8.73GB
2023-02-08T11:38:45.153+0000	beacon2.Variants	8.77GB
2023-02-08T11:38:48.155+0000	beacon2.Variants	8.80GB
2023-02-08T11:38:51.150+0000	beacon2.Variants	8.84GB
2023-02-08T11:38:54.150+0000	beacon2.Variants	8.88GB
2023-02-08T11:38:57.149+0000	beacon2.Variants	8.92GB
2023-02-08T11:39:00.151+0000	beacon2.Variants	8.96GB
2023-02-08T11:39:03.152+0000	beacon2.Variants	8.99GB
2023-02-08T11:39:06.160+0000	beacon2.Variants	9.03GB
2023-02-08T11:39:09.150+0000	beacon2.Variants	9.07GB
2023-02-08T11:39:12.150+0000	beacon2.Variants	9.11GB
2023-02-08T11:39:15.156+0000	beacon2.Variants	9.15GB
2023-02-08T11:39:18.151+0000	beacon2.Variants	9.19GB
2023-02-08T11:39:21.164+0000	beacon2.Variants	9.22GB
2023-02-08T11:39:24.151+0000	beacon2.Variants	9.26GB
2023-02-08T11:39:27.149+0000	beacon2.Variants	9.30GB
2023-02-08T11:39:30.149+0000	beacon2.Variants	9.34GB
2023-02-08T11:39:33.163+0000	beacon2.Variants	9.38GB
2023-02-08T11:39:36.149+0000	beacon2.Variants	9.41GB
2023-02-08T11:39:39.153+0000	beacon2.Variants	9.45GB
2023-02-08T11:39:42.153+0000	beacon2.Variants	9.49GB
2023-02-08T11:39:45.150+0000	beacon2.Variants	9.53GB
2023-02-08T11:39:48.160+0000	beacon2.Variants	9.57GB
2023-02-08T11:39:51.149+0000	beacon2.Variants	9.60GB
2023-02-08T11:39:54.152+0000	beacon2.Variants	9.64GB
2023-02-08T11:39:57.150+0000	beacon2.Variants	9.68GB
2023-02-08T11:40:00.149+0000	beacon2.Variants	9.72GB
2023-02-08T11:40:03.151+0000	beacon2.Variants	9.76GB
2023-02-08T11:40:06.159+0000	beacon2.Variants	9.79GB
2023-02-08T11:40:09.149+0000	beacon2.Variants	9.83GB
2023-02-08T11:40:12.159+0000	beacon2.Variants	9.87GB
2023-02-08T11:40:15.159+0000	beacon2.Variants	9.91GB
2023-02-08T11:40:18.149+0000	beacon2.Variants	9.94GB
2023-02-08T11:40:21.157+0000	beacon2.Variants	9.98GB
2023-02-08T11:40:24.149+0000	beacon2.Variants	10.0GB
2023-02-08T11:40:27.149+0000	beacon2.Variants	10.1GB
2023-02-08T11:40:30.151+0000	beacon2.Variants	10.1GB
2023-02-08T11:40:33.152+0000	beacon2.Variants	10.1GB
2023-02-08T11:40:36.150+0000	beacon2.Variants	10.2GB
2023-02-08T11:40:39.149+0000	beacon2.Variants	10.2GB
2023-02-08T11:40:42.149+0000	beacon2.Variants	10.2GB
2023-02-08T11:40:45.152+0000	beacon2.Variants	10.3GB
2023-02-08T11:40:48.162+0000	beacon2.Variants	10.3GB
2023-02-08T11:40:51.149+0000	beacon2.Variants	10.4GB
2023-02-08T11:40:54.151+0000	beacon2.Variants	10.4GB
2023-02-08T11:40:57.150+0000	beacon2.Variants	10.4GB
2023-02-08T11:41:00.153+0000	beacon2.Variants	10.5GB
2023-02-08T11:41:03.149+0000	beacon2.Variants	10.5GB
2023-02-08T11:41:06.150+0000	beacon2.Variants	10.6GB
2023-02-08T11:41:09.149+0000	beacon2.Variants	10.6GB
2023-02-08T11:41:12.151+0000	beacon2.Variants	10.6GB
2023-02-08T11:41:15.157+0000	beacon2.Variants	10.7GB
2023-02-08T11:41:18.149+0000	beacon2.Variants	10.7GB
2023-02-08T11:41:21.149+0000	beacon2.Variants	10.7GB
2023-02-08T11:41:24.152+0000	beacon2.Variants	10.8GB
2023-02-08T11:41:27.149+0000	beacon2.Variants	10.8GB
2023-02-08T11:41:30.149+0000	beacon2.Variants	10.8GB
2023-02-08T11:41:33.151+0000	beacon2.Variants	10.9GB
2023-02-08T11:41:36.149+0000	beacon2.Variants	10.9GB
2023-02-08T11:41:39.149+0000	beacon2.Variants	11.0GB
2023-02-08T11:41:42.149+0000	beacon2.Variants	11.0GB
2023-02-08T11:41:45.151+0000	beacon2.Variants	11.1GB
2023-02-08T11:41:48.152+0000	beacon2.Variants	11.1GB
2023-02-08T11:41:51.149+0000	beacon2.Variants	11.1GB
2023-02-08T11:41:54.152+0000	beacon2.Variants	11.2GB
2023-02-08T11:41:57.150+0000	beacon2.Variants	11.2GB
2023-02-08T11:42:00.149+0000	beacon2.Variants	11.2GB
2023-02-08T11:42:03.149+0000	beacon2.Variants	11.3GB
2023-02-08T11:42:06.153+0000	beacon2.Variants	11.3GB
2023-02-08T11:42:09.155+0000	beacon2.Variants	11.3GB
2023-02-08T11:42:12.149+0000	beacon2.Variants	11.4GB
2023-02-08T11:42:15.156+0000	beacon2.Variants	11.4GB
2023-02-08T11:42:18.149+0000	beacon2.Variants	11.5GB
2023-02-08T11:42:21.154+0000	beacon2.Variants	11.5GB
2023-02-08T11:42:24.160+0000	beacon2.Variants	11.5GB
2023-02-08T11:42:27.171+0000	beacon2.Variants	11.6GB
2023-02-08T11:42:30.150+0000	beacon2.Variants	11.6GB
2023-02-08T11:42:33.149+0000	beacon2.Variants	11.7GB
2023-02-08T11:42:36.152+0000	beacon2.Variants	11.7GB
2023-02-08T11:42:39.149+0000	beacon2.Variants	11.7GB
2023-02-08T11:42:42.150+0000	beacon2.Variants	11.8GB
2023-02-08T11:42:45.159+0000	beacon2.Variants	11.8GB
2023-02-08T11:42:48.149+0000	beacon2.Variants	11.8GB
2023-02-08T11:42:51.149+0000	beacon2.Variants	11.9GB
2023-02-08T11:42:54.164+0000	beacon2.Variants	11.9GB
2023-02-08T11:42:57.150+0000	beacon2.Variants	11.9GB
2023-02-08T11:43:00.150+0000	beacon2.Variants	12.0GB
2023-02-08T11:43:03.156+0000	beacon2.Variants	12.0GB
2023-02-08T11:43:06.153+0000	beacon2.Variants	12.1GB
2023-02-08T11:43:09.150+0000	beacon2.Variants	12.1GB
2023-02-08T11:43:12.150+0000	beacon2.Variants	12.1GB
2023-02-08T11:43:15.162+0000	beacon2.Variants	12.2GB
2023-02-08T11:43:18.153+0000	beacon2.Variants	12.2GB
2023-02-08T11:43:21.149+0000	beacon2.Variants	12.3GB
2023-02-08T11:43:24.162+0000	beacon2.Variants	12.3GB
2023-02-08T11:43:27.149+0000	beacon2.Variants	12.3GB
2023-02-08T11:43:30.151+0000	beacon2.Variants	12.4GB
2023-02-08T11:43:33.156+0000	beacon2.Variants	12.4GB
2023-02-08T11:43:36.151+0000	beacon2.Variants	12.4GB
2023-02-08T11:43:39.160+0000	beacon2.Variants	12.5GB
2023-02-08T11:43:42.155+0000	beacon2.Variants	12.5GB
2023-02-08T11:43:45.149+0000	beacon2.Variants	12.6GB
2023-02-08T11:43:48.149+0000	beacon2.Variants	12.6GB
2023-02-08T11:43:51.149+0000	beacon2.Variants	12.6GB
2023-02-08T11:43:54.149+0000	beacon2.Variants	12.7GB
2023-02-08T11:43:57.149+0000	beacon2.Variants	12.7GB
2023-02-08T11:44:00.150+0000	beacon2.Variants	12.8GB
2023-02-08T11:44:03.154+0000	beacon2.Variants	12.8GB
2023-02-08T11:44:06.149+0000	beacon2.Variants	12.8GB
2023-02-08T11:44:09.158+0000	beacon2.Variants	12.9GB
2023-02-08T11:44:12.157+0000	beacon2.Variants	12.9GB
2023-02-08T11:44:15.156+0000	beacon2.Variants	12.9GB
2023-02-08T11:44:18.150+0000	beacon2.Variants	13.0GB
2023-02-08T11:44:21.149+0000	beacon2.Variants	13.0GB
2023-02-08T11:44:24.149+0000	beacon2.Variants	13.1GB
2023-02-08T11:44:27.151+0000	beacon2.Variants	13.1GB
2023-02-08T11:44:30.150+0000	beacon2.Variants	13.1GB
2023-02-08T11:44:33.149+0000	beacon2.Variants	13.2GB
2023-02-08T11:44:36.150+0000	beacon2.Variants	13.2GB
2023-02-08T11:44:39.149+0000	beacon2.Variants	13.2GB
2023-02-08T11:44:42.152+0000	beacon2.Variants	13.3GB
2023-02-08T11:44:45.150+0000	beacon2.Variants	13.3GB
2023-02-08T11:44:48.149+0000	beacon2.Variants	13.4GB
2023-02-08T11:44:51.149+0000	beacon2.Variants	13.4GB
2023-02-08T11:44:54.156+0000	beacon2.Variants	13.4GB
2023-02-08T11:44:57.154+0000	beacon2.Variants	13.5GB
2023-02-08T11:45:00.149+0000	beacon2.Variants	13.5GB
2023-02-08T11:45:03.153+0000	beacon2.Variants	13.6GB
2023-02-08T11:45:06.149+0000	beacon2.Variants	13.6GB
2023-02-08T11:45:09.151+0000	beacon2.Variants	13.6GB
2023-02-08T11:45:12.149+0000	beacon2.Variants	13.7GB
2023-02-08T11:45:15.157+0000	beacon2.Variants	13.7GB
2023-02-08T11:45:18.162+0000	beacon2.Variants	13.7GB
2023-02-08T11:45:21.149+0000	beacon2.Variants	13.8GB
2023-02-08T11:45:24.150+0000	beacon2.Variants	13.8GB
2023-02-08T11:45:27.153+0000	beacon2.Variants	13.8GB
2023-02-08T11:45:30.149+0000	beacon2.Variants	13.9GB
2023-02-08T11:45:33.160+0000	beacon2.Variants	13.9GB
2023-02-08T11:45:36.149+0000	beacon2.Variants	14.0GB
2023-02-08T11:45:39.158+0000	beacon2.Variants	14.0GB
2023-02-08T11:45:42.154+0000	beacon2.Variants	14.0GB
2023-02-08T11:45:45.149+0000	beacon2.Variants	14.1GB
2023-02-08T11:45:48.149+0000	beacon2.Variants	14.1GB
2023-02-08T11:45:51.149+0000	beacon2.Variants	14.2GB
2023-02-08T11:45:54.157+0000	beacon2.Variants	14.2GB
2023-02-08T11:45:57.157+0000	beacon2.Variants	14.2GB
2023-02-08T11:46:00.157+0000	beacon2.Variants	14.3GB
2023-02-08T11:46:03.149+0000	beacon2.Variants	14.3GB
2023-02-08T11:46:06.149+0000	beacon2.Variants	14.3GB
2023-02-08T11:46:09.156+0000	beacon2.Variants	14.4GB
2023-02-08T11:46:12.152+0000	beacon2.Variants	14.4GB
2023-02-08T11:46:15.149+0000	beacon2.Variants	14.5GB
2023-02-08T11:46:18.158+0000	beacon2.Variants	14.5GB
2023-02-08T11:46:21.150+0000	beacon2.Variants	14.5GB
2023-02-08T11:46:24.151+0000	beacon2.Variants	14.6GB
2023-02-08T11:46:27.149+0000	beacon2.Variants	14.6GB
2023-02-08T11:46:30.149+0000	beacon2.Variants	14.7GB
2023-02-08T11:46:33.153+0000	beacon2.Variants	14.7GB
2023-02-08T11:46:36.156+0000	beacon2.Variants	14.7GB
2023-02-08T11:46:39.149+0000	beacon2.Variants	14.8GB
2023-02-08T11:46:42.150+0000	beacon2.Variants	14.8GB
2023-02-08T11:46:45.156+0000	beacon2.Variants	14.8GB
2023-02-08T11:46:48.150+0000	beacon2.Variants	14.9GB
2023-02-08T11:46:51.149+0000	beacon2.Variants	14.9GB
2023-02-08T11:46:54.149+0000	beacon2.Variants	14.9GB
2023-02-08T11:46:57.149+0000	beacon2.Variants	15.0GB
2023-02-08T11:47:00.159+0000	beacon2.Variants	15.0GB
2023-02-08T11:47:03.149+0000	beacon2.Variants	15.1GB
2023-02-08T11:47:06.157+0000	beacon2.Variants	15.1GB
2023-02-08T11:47:09.151+0000	beacon2.Variants	15.1GB
2023-02-08T11:47:12.157+0000	beacon2.Variants	15.2GB
2023-02-08T11:47:15.154+0000	beacon2.Variants	15.2GB
2023-02-08T11:47:18.150+0000	beacon2.Variants	15.2GB
2023-02-08T11:47:21.151+0000	beacon2.Variants	15.3GB
2023-02-08T11:47:24.151+0000	beacon2.Variants	15.3GB
2023-02-08T11:47:27.150+0000	beacon2.Variants	15.4GB
2023-02-08T11:47:30.157+0000	beacon2.Variants	15.4GB
2023-02-08T11:47:33.149+0000	beacon2.Variants	15.4GB
2023-02-08T11:47:36.154+0000	beacon2.Variants	15.5GB
2023-02-08T11:47:39.149+0000	beacon2.Variants	15.5GB
2023-02-08T11:47:42.151+0000	beacon2.Variants	15.6GB
2023-02-08T11:47:45.149+0000	beacon2.Variants	15.6GB
2023-02-08T11:47:48.149+0000	beacon2.Variants	15.6GB
2023-02-08T11:47:51.149+0000	beacon2.Variants	15.7GB
2023-02-08T11:47:54.154+0000	beacon2.Variants	15.7GB
2023-02-08T11:47:57.149+0000	beacon2.Variants	15.7GB
2023-02-08T11:48:00.156+0000	beacon2.Variants	15.8GB
2023-02-08T11:48:03.151+0000	beacon2.Variants	15.8GB
2023-02-08T11:48:06.149+0000	beacon2.Variants	15.9GB
2023-02-08T11:48:09.162+0000	beacon2.Variants	15.9GB
2023-02-08T11:48:12.158+0000	beacon2.Variants	15.9GB
2023-02-08T11:48:15.149+0000	beacon2.Variants	16.0GB
2023-02-08T11:48:18.149+0000	beacon2.Variants	16.0GB
