2023-02-08T23:58:44.840+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-09T00:05:35.840+0000	beacon2.Variants	5.18GB
2023-02-09T00:05:38.841+0000	beacon2.Variants	5.22GB
2023-02-09T00:05:41.840+0000	beacon2.Variants	5.25GB
2023-02-09T00:05:44.844+0000	beacon2.Variants	5.29GB
2023-02-09T00:05:47.841+0000	beacon2.Variants	5.33GB
2023-02-09T00:05:50.843+0000	beacon2.Variants	5.37GB
2023-02-09T00:05:53.850+0000	beacon2.Variants	5.40GB
2023-02-09T00:05:56.841+0000	beacon2.Variants	5.44GB
2023-02-09T00:05:59.848+0000	beacon2.Variants	5.48GB
2023-02-09T00:06:02.840+0000	beacon2.Variants	5.52GB
2023-02-09T00:06:05.841+0000	beacon2.Variants	5.55GB
2023-02-09T00:06:08.850+0000	beacon2.Variants	5.59GB
2023-02-09T00:06:11.841+0000	beacon2.Variants	5.63GB
2023-02-09T00:06:14.840+0000	beacon2.Variants	5.67GB
2023-02-09T00:06:17.845+0000	beacon2.Variants	5.71GB
2023-02-09T00:06:20.842+0000	beacon2.Variants	5.74GB
2023-02-09T00:06:23.848+0000	beacon2.Variants	5.78GB
2023-02-09T00:06:26.842+0000	beacon2.Variants	5.82GB
2023-02-09T00:06:29.853+0000	beacon2.Variants	5.86GB
2023-02-09T00:06:32.840+0000	beacon2.Variants	5.90GB
2023-02-09T00:06:35.840+0000	beacon2.Variants	5.93GB
2023-02-09T00:06:38.848+0000	beacon2.Variants	5.97GB
2023-02-09T00:06:41.842+0000	beacon2.Variants	6.01GB
2023-02-09T00:06:44.840+0000	beacon2.Variants	6.05GB
2023-02-09T00:06:47.840+0000	beacon2.Variants	6.08GB
2023-02-09T00:06:50.841+0000	beacon2.Variants	6.12GB
2023-02-09T00:06:53.840+0000	beacon2.Variants	6.16GB
2023-02-09T00:06:56.844+0000	beacon2.Variants	6.20GB
2023-02-09T00:06:59.841+0000	beacon2.Variants	6.23GB
2023-02-09T00:07:02.841+0000	beacon2.Variants	6.27GB
2023-02-09T00:07:05.844+0000	beacon2.Variants	6.31GB
2023-02-09T00:07:08.844+0000	beacon2.Variants	6.35GB
2023-02-09T00:07:11.841+0000	beacon2.Variants	6.39GB
2023-02-09T00:07:14.848+0000	beacon2.Variants	6.42GB
2023-02-09T00:07:17.850+0000	beacon2.Variants	6.46GB
2023-02-09T00:07:20.840+0000	beacon2.Variants	6.50GB
2023-02-09T00:07:23.840+0000	beacon2.Variants	6.54GB
2023-02-09T00:07:26.845+0000	beacon2.Variants	6.58GB
2023-02-09T00:07:29.840+0000	beacon2.Variants	6.61GB
2023-02-09T00:07:32.841+0000	beacon2.Variants	6.65GB
2023-02-09T00:07:35.841+0000	beacon2.Variants	6.69GB
2023-02-09T00:07:38.840+0000	beacon2.Variants	6.73GB
2023-02-09T00:07:41.841+0000	beacon2.Variants	6.76GB
2023-02-09T00:07:44.840+0000	beacon2.Variants	6.80GB
2023-02-09T00:07:47.841+0000	beacon2.Variants	6.84GB
2023-02-09T00:07:50.847+0000	beacon2.Variants	6.88GB
2023-02-09T00:07:53.843+0000	beacon2.Variants	6.91GB
2023-02-09T00:07:56.845+0000	beacon2.Variants	6.95GB
2023-02-09T00:07:59.854+0000	beacon2.Variants	6.99GB
2023-02-09T00:08:02.843+0000	beacon2.Variants	7.03GB
2023-02-09T00:08:05.842+0000	beacon2.Variants	7.07GB
2023-02-09T00:08:08.853+0000	beacon2.Variants	7.10GB
2023-02-09T00:08:11.840+0000	beacon2.Variants	7.14GB
2023-02-09T00:08:14.850+0000	beacon2.Variants	7.18GB
2023-02-09T00:08:17.841+0000	beacon2.Variants	7.22GB
2023-02-09T00:08:20.852+0000	beacon2.Variants	7.26GB
2023-02-09T00:08:23.841+0000	beacon2.Variants	7.29GB
2023-02-09T00:08:26.845+0000	beacon2.Variants	7.33GB
2023-02-09T00:08:29.840+0000	beacon2.Variants	7.37GB
2023-02-09T00:08:32.840+0000	beacon2.Variants	7.41GB
2023-02-09T00:08:35.843+0000	beacon2.Variants	7.44GB
2023-02-09T00:08:38.843+0000	beacon2.Variants	7.48GB
2023-02-09T00:08:41.846+0000	beacon2.Variants	7.52GB
2023-02-09T00:08:44.845+0000	beacon2.Variants	7.56GB
2023-02-09T00:08:47.840+0000	beacon2.Variants	7.59GB
2023-02-09T00:08:50.840+0000	beacon2.Variants	7.63GB
2023-02-09T00:08:53.840+0000	beacon2.Variants	7.67GB
2023-02-09T00:08:56.840+0000	beacon2.Variants	7.71GB
2023-02-09T00:08:59.841+0000	beacon2.Variants	7.74GB
2023-02-09T00:09:02.843+0000	beacon2.Variants	7.78GB
2023-02-09T00:09:05.840+0000	beacon2.Variants	7.82GB
2023-02-09T00:09:08.845+0000	beacon2.Variants	7.86GB
2023-02-09T00:09:11.840+0000	beacon2.Variants	7.89GB
2023-02-09T00:09:14.848+0000	beacon2.Variants	7.93GB
2023-02-09T00:09:17.849+0000	beacon2.Variants	7.97GB
2023-02-09T00:09:20.847+0000	beacon2.Variants	8.01GB
2023-02-09T00:09:23.841+0000	beacon2.Variants	8.04GB
2023-02-09T00:09:26.841+0000	beacon2.Variants	8.08GB
2023-02-09T00:09:29.840+0000	beacon2.Variants	8.12GB
2023-02-09T00:09:32.859+0000	beacon2.Variants	8.16GB
2023-02-09T00:09:35.840+0000	beacon2.Variants	8.19GB
2023-02-09T00:09:38.842+0000	beacon2.Variants	8.23GB
2023-02-09T00:09:41.864+0000	beacon2.Variants	8.27GB
2023-02-09T00:09:44.842+0000	beacon2.Variants	8.31GB
2023-02-09T00:09:47.840+0000	beacon2.Variants	8.35GB
2023-02-09T00:09:50.840+0000	beacon2.Variants	8.38GB
2023-02-09T00:09:53.849+0000	beacon2.Variants	8.42GB
2023-02-09T00:09:56.847+0000	beacon2.Variants	8.46GB
2023-02-09T00:09:59.848+0000	beacon2.Variants	8.50GB
2023-02-09T00:10:02.841+0000	beacon2.Variants	8.53GB
2023-02-09T00:10:05.840+0000	beacon2.Variants	8.57GB
2023-02-09T00:10:08.841+0000	beacon2.Variants	8.61GB
2023-02-09T00:10:11.840+0000	beacon2.Variants	8.65GB
2023-02-09T00:10:14.841+0000	beacon2.Variants	8.69GB
2023-02-09T00:10:17.877+0000	beacon2.Variants	8.72GB
2023-02-09T00:10:20.843+0000	beacon2.Variants	8.76GB
2023-02-09T00:10:23.841+0000	beacon2.Variants	8.80GB
2023-02-09T00:10:26.844+0000	beacon2.Variants	8.84GB
2023-02-09T00:10:29.840+0000	beacon2.Variants	8.87GB
2023-02-09T00:10:32.840+0000	beacon2.Variants	8.91GB
2023-02-09T00:10:35.841+0000	beacon2.Variants	8.95GB
2023-02-09T00:10:38.844+0000	beacon2.Variants	8.99GB
2023-02-09T00:10:41.842+0000	beacon2.Variants	9.02GB
2023-02-09T00:10:44.847+0000	beacon2.Variants	9.06GB
2023-02-09T00:10:47.847+0000	beacon2.Variants	9.10GB
2023-02-09T00:10:50.841+0000	beacon2.Variants	9.13GB
2023-02-09T00:10:53.840+0000	beacon2.Variants	9.17GB
2023-02-09T00:10:56.843+0000	beacon2.Variants	9.21GB
2023-02-09T00:10:59.849+0000	beacon2.Variants	9.25GB
2023-02-09T00:11:02.840+0000	beacon2.Variants	9.29GB
2023-02-09T00:11:05.840+0000	beacon2.Variants	9.32GB
2023-02-09T00:11:08.843+0000	beacon2.Variants	9.36GB
2023-02-09T00:11:11.840+0000	beacon2.Variants	9.40GB
2023-02-09T00:11:14.849+0000	beacon2.Variants	9.44GB
2023-02-09T00:11:17.843+0000	beacon2.Variants	9.47GB
2023-02-09T00:11:20.843+0000	beacon2.Variants	9.51GB
2023-02-09T00:11:23.841+0000	beacon2.Variants	9.55GB
2023-02-09T00:11:26.850+0000	beacon2.Variants	9.59GB
2023-02-09T00:11:29.841+0000	beacon2.Variants	9.62GB
2023-02-09T00:11:32.841+0000	beacon2.Variants	9.66GB
2023-02-09T00:11:35.840+0000	beacon2.Variants	9.70GB
2023-02-09T00:11:38.843+0000	beacon2.Variants	9.74GB
2023-02-09T00:11:41.840+0000	beacon2.Variants	9.77GB
2023-02-09T00:11:44.842+0000	beacon2.Variants	9.81GB
2023-02-09T00:11:47.843+0000	beacon2.Variants	9.85GB
2023-02-09T00:11:50.840+0000	beacon2.Variants	9.89GB
2023-02-09T00:11:53.844+0000	beacon2.Variants	9.93GB
2023-02-09T00:11:56.845+0000	beacon2.Variants	9.96GB
2023-02-09T00:11:59.848+0000	beacon2.Variants	10.0GB
2023-02-09T00:12:02.842+0000	beacon2.Variants	10.0GB
2023-02-09T00:12:05.855+0000	beacon2.Variants	10.1GB
2023-02-09T00:12:08.843+0000	beacon2.Variants	10.1GB
2023-02-09T00:12:11.848+0000	beacon2.Variants	10.2GB
2023-02-09T00:12:14.846+0000	beacon2.Variants	10.2GB
2023-02-09T00:12:17.840+0000	beacon2.Variants	10.2GB
2023-02-09T00:12:20.851+0000	beacon2.Variants	10.3GB
2023-02-09T00:12:23.849+0000	beacon2.Variants	10.3GB
2023-02-09T00:12:26.852+0000	beacon2.Variants	10.3GB
2023-02-09T00:12:29.840+0000	beacon2.Variants	10.4GB
2023-02-09T00:12:32.842+0000	beacon2.Variants	10.4GB
2023-02-09T00:12:35.847+0000	beacon2.Variants	10.5GB
2023-02-09T00:12:38.844+0000	beacon2.Variants	10.5GB
2023-02-09T00:12:41.841+0000	beacon2.Variants	10.5GB
2023-02-09T00:12:44.842+0000	beacon2.Variants	10.6GB
2023-02-09T00:12:47.844+0000	beacon2.Variants	10.6GB
2023-02-09T00:12:50.845+0000	beacon2.Variants	10.6GB
2023-02-09T00:12:53.841+0000	beacon2.Variants	10.7GB
2023-02-09T00:12:56.841+0000	beacon2.Variants	10.7GB
2023-02-09T00:12:59.840+0000	beacon2.Variants	10.8GB
2023-02-09T00:13:02.841+0000	beacon2.Variants	10.8GB
2023-02-09T00:13:05.841+0000	beacon2.Variants	10.8GB
2023-02-09T00:13:08.847+0000	beacon2.Variants	10.9GB
2023-02-09T00:13:11.840+0000	beacon2.Variants	10.9GB
2023-02-09T00:13:14.840+0000	beacon2.Variants	10.9GB
2023-02-09T00:13:17.842+0000	beacon2.Variants	11.0GB
2023-02-09T00:13:20.866+0000	beacon2.Variants	11.0GB
2023-02-09T00:13:23.841+0000	beacon2.Variants	11.1GB
2023-02-09T00:13:26.851+0000	beacon2.Variants	11.1GB
2023-02-09T00:13:29.840+0000	beacon2.Variants	11.1GB
2023-02-09T00:13:32.840+0000	beacon2.Variants	11.2GB
2023-02-09T00:13:35.840+0000	beacon2.Variants	11.2GB
2023-02-09T00:13:38.847+0000	beacon2.Variants	11.2GB
2023-02-09T00:13:41.851+0000	beacon2.Variants	11.3GB
2023-02-09T00:13:44.844+0000	beacon2.Variants	11.3GB
2023-02-09T00:13:47.846+0000	beacon2.Variants	11.3GB
2023-02-09T00:13:50.841+0000	beacon2.Variants	11.4GB
2023-02-09T00:13:53.849+0000	beacon2.Variants	11.4GB
2023-02-09T00:13:56.841+0000	beacon2.Variants	11.5GB
2023-02-09T00:13:59.840+0000	beacon2.Variants	11.5GB
2023-02-09T00:14:02.841+0000	beacon2.Variants	11.6GB
2023-02-09T00:14:05.841+0000	beacon2.Variants	11.6GB
2023-02-09T00:14:08.840+0000	beacon2.Variants	11.6GB
2023-02-09T00:14:11.841+0000	beacon2.Variants	11.7GB
2023-02-09T00:14:14.851+0000	beacon2.Variants	11.7GB
2023-02-09T00:14:17.842+0000	beacon2.Variants	11.7GB
2023-02-09T00:14:20.845+0000	beacon2.Variants	11.8GB
2023-02-09T00:14:23.842+0000	beacon2.Variants	11.8GB
2023-02-09T00:14:26.845+0000	beacon2.Variants	11.8GB
2023-02-09T00:14:29.841+0000	beacon2.Variants	11.9GB
2023-02-09T00:14:32.841+0000	beacon2.Variants	11.9GB
2023-02-09T00:14:35.844+0000	beacon2.Variants	12.0GB
2023-02-09T00:14:38.841+0000	beacon2.Variants	12.0GB
2023-02-09T00:14:41.840+0000	beacon2.Variants	12.0GB
2023-02-09T00:14:44.851+0000	beacon2.Variants	12.1GB
2023-02-09T00:14:47.842+0000	beacon2.Variants	12.1GB
2023-02-09T00:14:50.850+0000	beacon2.Variants	12.2GB
2023-02-09T00:14:53.852+0000	beacon2.Variants	12.2GB
2023-02-09T00:14:56.855+0000	beacon2.Variants	12.2GB
2023-02-09T00:14:59.840+0000	beacon2.Variants	12.3GB
2023-02-09T00:15:02.840+0000	beacon2.Variants	12.3GB
2023-02-09T00:15:05.846+0000	beacon2.Variants	12.3GB
2023-02-09T00:15:08.840+0000	beacon2.Variants	12.4GB
2023-02-09T00:15:11.840+0000	beacon2.Variants	12.4GB
2023-02-09T00:15:14.843+0000	beacon2.Variants	12.4GB
2023-02-09T00:15:17.842+0000	beacon2.Variants	12.5GB
2023-02-09T00:15:20.841+0000	beacon2.Variants	12.5GB
2023-02-09T00:15:23.852+0000	beacon2.Variants	12.6GB
2023-02-09T00:15:26.843+0000	beacon2.Variants	12.6GB
2023-02-09T00:15:29.846+0000	beacon2.Variants	12.6GB
2023-02-09T00:15:32.840+0000	beacon2.Variants	12.7GB
2023-02-09T00:15:35.841+0000	beacon2.Variants	12.7GB
2023-02-09T00:15:38.852+0000	beacon2.Variants	12.8GB
2023-02-09T00:15:41.843+0000	beacon2.Variants	12.8GB
2023-02-09T00:15:44.847+0000	beacon2.Variants	12.8GB
2023-02-09T00:15:47.842+0000	beacon2.Variants	12.9GB
2023-02-09T00:15:50.854+0000	beacon2.Variants	12.9GB
2023-02-09T00:15:53.841+0000	beacon2.Variants	12.9GB
2023-02-09T00:15:56.842+0000	beacon2.Variants	13.0GB
2023-02-09T00:15:59.848+0000	beacon2.Variants	13.0GB
2023-02-09T00:16:02.840+0000	beacon2.Variants	13.1GB
2023-02-09T00:16:05.847+0000	beacon2.Variants	13.1GB
2023-02-09T00:16:08.844+0000	beacon2.Variants	13.1GB
2023-02-09T00:16:11.843+0000	beacon2.Variants	13.2GB
2023-02-09T00:16:14.841+0000	beacon2.Variants	13.2GB
2023-02-09T00:16:17.847+0000	beacon2.Variants	13.2GB
2023-02-09T00:16:20.841+0000	beacon2.Variants	13.3GB
2023-02-09T00:16:23.841+0000	beacon2.Variants	13.3GB
2023-02-09T00:16:26.847+0000	beacon2.Variants	13.4GB
2023-02-09T00:16:29.849+0000	beacon2.Variants	13.4GB
2023-02-09T00:16:32.844+0000	beacon2.Variants	13.4GB
2023-02-09T00:16:35.842+0000	beacon2.Variants	13.5GB
2023-02-09T00:16:38.842+0000	beacon2.Variants	13.5GB
2023-02-09T00:16:41.849+0000	beacon2.Variants	13.6GB
2023-02-09T00:16:44.840+0000	beacon2.Variants	13.6GB
2023-02-09T00:16:47.840+0000	beacon2.Variants	13.6GB
2023-02-09T00:16:50.856+0000	beacon2.Variants	13.7GB
2023-02-09T00:16:53.844+0000	beacon2.Variants	13.7GB
2023-02-09T00:16:56.848+0000	beacon2.Variants	13.7GB
2023-02-09T00:16:59.850+0000	beacon2.Variants	13.8GB
2023-02-09T00:17:02.840+0000	beacon2.Variants	13.8GB
2023-02-09T00:17:05.844+0000	beacon2.Variants	13.8GB
2023-02-09T00:17:08.840+0000	beacon2.Variants	13.9GB
2023-02-09T00:17:11.849+0000	beacon2.Variants	13.9GB
2023-02-09T00:17:14.840+0000	beacon2.Variants	14.0GB
2023-02-09T00:17:17.845+0000	beacon2.Variants	14.0GB
2023-02-09T00:17:20.847+0000	beacon2.Variants	14.0GB
2023-02-09T00:17:23.846+0000	beacon2.Variants	14.1GB
2023-02-09T00:17:26.843+0000	beacon2.Variants	14.1GB
2023-02-09T00:17:29.845+0000	beacon2.Variants	14.2GB
2023-02-09T00:17:32.840+0000	beacon2.Variants	14.2GB
2023-02-09T00:17:35.840+0000	beacon2.Variants	14.2GB
2023-02-09T00:17:38.842+0000	beacon2.Variants	14.3GB
2023-02-09T00:17:41.840+0000	beacon2.Variants	14.3GB
2023-02-09T00:17:44.841+0000	beacon2.Variants	14.3GB
2023-02-09T00:17:47.841+0000	beacon2.Variants	14.4GB
2023-02-09T00:17:50.840+0000	beacon2.Variants	14.4GB
2023-02-09T00:17:53.840+0000	beacon2.Variants	14.4GB
2023-02-09T00:17:56.852+0000	beacon2.Variants	14.5GB
2023-02-09T00:17:59.842+0000	beacon2.Variants	14.5GB
2023-02-09T00:18:02.840+0000	beacon2.Variants	14.6GB
2023-02-09T00:18:05.840+0000	beacon2.Variants	14.6GB
2023-02-09T00:18:08.841+0000	beacon2.Variants	14.6GB
2023-02-09T00:18:11.841+0000	beacon2.Variants	14.7GB
2023-02-09T00:18:14.850+0000	beacon2.Variants	14.7GB
2023-02-09T00:18:17.847+0000	beacon2.Variants	14.8GB
2023-02-09T00:18:20.848+0000	beacon2.Variants	14.8GB
2023-02-09T00:18:23.847+0000	beacon2.Variants	14.8GB
2023-02-09T00:18:26.840+0000	beacon2.Variants	14.9GB
2023-02-09T00:18:29.840+0000	beacon2.Variants	14.9GB
2023-02-09T00:18:32.841+0000	beacon2.Variants	14.9GB
2023-02-09T00:18:35.844+0000	beacon2.Variants	15.0GB
2023-02-09T00:18:38.842+0000	beacon2.Variants	15.0GB
2023-02-09T00:18:41.840+0000	beacon2.Variants	15.1GB
2023-02-09T00:18:44.840+0000	beacon2.Variants	15.1GB
2023-02-09T00:18:47.840+0000	beacon2.Variants	15.1GB
2023-02-09T00:18:50.842+0000	beacon2.Variants	15.2GB
2023-02-09T00:18:53.846+0000	beacon2.Variants	15.2GB
2023-02-09T00:18:56.844+0000	beacon2.Variants	15.2GB
2023-02-09T00:18:59.842+0000	beacon2.Variants	15.3GB
2023-02-09T00:19:02.841+0000	beacon2.Variants	15.3GB
2023-02-09T00:19:05.841+0000	beacon2.Variants	15.4GB
2023-02-09T00:19:08.853+0000	beacon2.Variants	15.4GB
2023-02-09T00:19:11.848+0000	beacon2.Variants	15.4GB
2023-02-09T00:19:14.842+0000	beacon2.Variants	15.5GB
2023-02-09T00:19:17.847+0000	beacon2.Variants	15.5GB
2023-02-09T00:19:20.847+0000	beacon2.Variants	15.5GB
2023-02-09T00:19:23.845+0000	beacon2.Variants	15.6GB
2023-02-09T00:19:26.840+0000	beacon2.Variants	15.6GB
2023-02-09T00:19:29.852+0000	beacon2.Variants	15.7GB
2023-02-09T00:19:32.843+0000	beacon2.Variants	15.7GB
2023-02-09T00:19:35.841+0000	beacon2.Variants	15.7GB
2023-02-09T00:19:38.851+0000	beacon2.Variants	15.8GB
2023-02-09T00:19:41.841+0000	beacon2.Variants	15.8GB
2023-02-09T00:19:44.846+0000	beacon2.Variants	15.8GB
2023-02-09T00:19:47.852+0000	beacon2.Variants	15.9GB
2023-02-09T00:19:50.853+0000	beacon2.Variants	15.9GB
