2023-02-08T12:05:01.472+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T12:09:52.483+0000	beacon2.Variants	3.71GB
2023-02-08T12:09:55.473+0000	beacon2.Variants	3.75GB
2023-02-08T12:09:58.472+0000	beacon2.Variants	3.79GB
2023-02-08T12:10:01.473+0000	beacon2.Variants	3.82GB
2023-02-08T12:10:04.475+0000	beacon2.Variants	3.86GB
2023-02-08T12:10:07.473+0000	beacon2.Variants	3.90GB
2023-02-08T12:10:10.476+0000	beacon2.Variants	3.94GB
2023-02-08T12:10:13.474+0000	beacon2.Variants	3.98GB
2023-02-08T12:10:16.472+0000	beacon2.Variants	4.01GB
2023-02-08T12:10:19.473+0000	beacon2.Variants	4.05GB
2023-02-08T12:10:22.478+0000	beacon2.Variants	4.09GB
2023-02-08T12:10:25.472+0000	beacon2.Variants	4.13GB
2023-02-08T12:10:28.474+0000	beacon2.Variants	4.17GB
2023-02-08T12:10:31.476+0000	beacon2.Variants	4.21GB
2023-02-08T12:10:34.476+0000	beacon2.Variants	4.24GB
2023-02-08T12:10:37.473+0000	beacon2.Variants	4.28GB
2023-02-08T12:10:40.474+0000	beacon2.Variants	4.32GB
2023-02-08T12:10:43.473+0000	beacon2.Variants	4.36GB
2023-02-08T12:10:46.473+0000	beacon2.Variants	4.40GB
2023-02-08T12:10:49.473+0000	beacon2.Variants	4.44GB
2023-02-08T12:10:52.476+0000	beacon2.Variants	4.47GB
2023-02-08T12:10:55.477+0000	beacon2.Variants	4.51GB
2023-02-08T12:10:58.475+0000	beacon2.Variants	4.55GB
2023-02-08T12:11:01.491+0000	beacon2.Variants	4.59GB
2023-02-08T12:11:04.472+0000	beacon2.Variants	4.62GB
2023-02-08T12:11:07.481+0000	beacon2.Variants	4.66GB
2023-02-08T12:11:10.473+0000	beacon2.Variants	4.70GB
2023-02-08T12:11:13.479+0000	beacon2.Variants	4.74GB
2023-02-08T12:11:16.474+0000	beacon2.Variants	4.78GB
2023-02-08T12:11:19.477+0000	beacon2.Variants	4.81GB
2023-02-08T12:11:22.474+0000	beacon2.Variants	4.85GB
2023-02-08T12:11:25.473+0000	beacon2.Variants	4.89GB
2023-02-08T12:11:28.476+0000	beacon2.Variants	4.93GB
2023-02-08T12:11:31.482+0000	beacon2.Variants	4.97GB
2023-02-08T12:11:34.472+0000	beacon2.Variants	5.01GB
2023-02-08T12:11:37.472+0000	beacon2.Variants	5.05GB
2023-02-08T12:11:40.473+0000	beacon2.Variants	5.08GB
2023-02-08T12:11:43.475+0000	beacon2.Variants	5.12GB
2023-02-08T12:11:46.472+0000	beacon2.Variants	5.16GB
2023-02-08T12:11:49.474+0000	beacon2.Variants	5.20GB
2023-02-08T12:11:52.479+0000	beacon2.Variants	5.23GB
2023-02-08T12:11:55.473+0000	beacon2.Variants	5.27GB
2023-02-08T12:11:58.492+0000	beacon2.Variants	5.31GB
2023-02-08T12:12:01.483+0000	beacon2.Variants	5.35GB
2023-02-08T12:12:04.472+0000	beacon2.Variants	5.38GB
2023-02-08T12:12:07.474+0000	beacon2.Variants	5.42GB
2023-02-08T12:12:10.475+0000	beacon2.Variants	5.46GB
2023-02-08T12:12:13.473+0000	beacon2.Variants	5.50GB
2023-02-08T12:12:16.477+0000	beacon2.Variants	5.54GB
2023-02-08T12:12:19.473+0000	beacon2.Variants	5.58GB
2023-02-08T12:12:22.475+0000	beacon2.Variants	5.61GB
2023-02-08T12:12:25.473+0000	beacon2.Variants	5.65GB
2023-02-08T12:12:28.475+0000	beacon2.Variants	5.69GB
2023-02-08T12:12:31.474+0000	beacon2.Variants	5.73GB
2023-02-08T12:12:34.475+0000	beacon2.Variants	5.77GB
2023-02-08T12:12:37.481+0000	beacon2.Variants	5.80GB
2023-02-08T12:12:40.478+0000	beacon2.Variants	5.84GB
2023-02-08T12:12:43.472+0000	beacon2.Variants	5.88GB
2023-02-08T12:12:46.478+0000	beacon2.Variants	5.92GB
2023-02-08T12:12:49.473+0000	beacon2.Variants	5.96GB
2023-02-08T12:12:52.477+0000	beacon2.Variants	5.99GB
2023-02-08T12:12:55.472+0000	beacon2.Variants	6.03GB
2023-02-08T12:12:58.474+0000	beacon2.Variants	6.07GB
2023-02-08T12:13:01.478+0000	beacon2.Variants	6.11GB
2023-02-08T12:13:04.474+0000	beacon2.Variants	6.15GB
2023-02-08T12:13:07.474+0000	beacon2.Variants	6.18GB
2023-02-08T12:13:10.473+0000	beacon2.Variants	6.22GB
2023-02-08T12:13:13.474+0000	beacon2.Variants	6.26GB
2023-02-08T12:13:16.474+0000	beacon2.Variants	6.30GB
2023-02-08T12:13:19.474+0000	beacon2.Variants	6.34GB
2023-02-08T12:13:22.472+0000	beacon2.Variants	6.38GB
2023-02-08T12:13:25.478+0000	beacon2.Variants	6.41GB
2023-02-08T12:13:28.482+0000	beacon2.Variants	6.45GB
2023-02-08T12:13:31.476+0000	beacon2.Variants	6.49GB
2023-02-08T12:13:34.504+0000	beacon2.Variants	6.53GB
2023-02-08T12:13:37.472+0000	beacon2.Variants	6.57GB
2023-02-08T12:13:40.473+0000	beacon2.Variants	6.60GB
2023-02-08T12:13:43.475+0000	beacon2.Variants	6.64GB
2023-02-08T12:13:46.472+0000	beacon2.Variants	6.68GB
2023-02-08T12:13:49.472+0000	beacon2.Variants	6.72GB
2023-02-08T12:13:52.475+0000	beacon2.Variants	6.76GB
2023-02-08T12:13:55.472+0000	beacon2.Variants	6.79GB
2023-02-08T12:13:58.472+0000	beacon2.Variants	6.83GB
2023-02-08T12:14:01.472+0000	beacon2.Variants	6.87GB
2023-02-08T12:14:04.474+0000	beacon2.Variants	6.91GB
2023-02-08T12:14:07.473+0000	beacon2.Variants	6.95GB
2023-02-08T12:14:10.480+0000	beacon2.Variants	6.98GB
2023-02-08T12:14:13.473+0000	beacon2.Variants	7.02GB
2023-02-08T12:14:16.475+0000	beacon2.Variants	7.06GB
2023-02-08T12:14:19.472+0000	beacon2.Variants	7.10GB
2023-02-08T12:14:22.474+0000	beacon2.Variants	7.14GB
2023-02-08T12:14:25.474+0000	beacon2.Variants	7.17GB
2023-02-08T12:14:28.476+0000	beacon2.Variants	7.21GB
2023-02-08T12:14:31.487+0000	beacon2.Variants	7.25GB
2023-02-08T12:14:34.484+0000	beacon2.Variants	7.29GB
2023-02-08T12:14:37.474+0000	beacon2.Variants	7.33GB
2023-02-08T12:14:40.473+0000	beacon2.Variants	7.37GB
2023-02-08T12:14:43.473+0000	beacon2.Variants	7.40GB
2023-02-08T12:14:46.473+0000	beacon2.Variants	7.44GB
2023-02-08T12:14:49.474+0000	beacon2.Variants	7.48GB
2023-02-08T12:14:52.480+0000	beacon2.Variants	7.52GB
2023-02-08T12:14:55.487+0000	beacon2.Variants	7.56GB
2023-02-08T12:14:58.486+0000	beacon2.Variants	7.60GB
2023-02-08T12:15:01.473+0000	beacon2.Variants	7.63GB
2023-02-08T12:15:04.475+0000	beacon2.Variants	7.67GB
2023-02-08T12:15:07.474+0000	beacon2.Variants	7.71GB
2023-02-08T12:15:10.473+0000	beacon2.Variants	7.75GB
2023-02-08T12:15:13.472+0000	beacon2.Variants	7.79GB
2023-02-08T12:15:16.473+0000	beacon2.Variants	7.82GB
2023-02-08T12:15:19.473+0000	beacon2.Variants	7.86GB
2023-02-08T12:15:22.473+0000	beacon2.Variants	7.90GB
2023-02-08T12:15:25.473+0000	beacon2.Variants	7.94GB
2023-02-08T12:15:28.478+0000	beacon2.Variants	7.98GB
2023-02-08T12:15:31.480+0000	beacon2.Variants	8.01GB
2023-02-08T12:15:34.472+0000	beacon2.Variants	8.05GB
2023-02-08T12:15:37.473+0000	beacon2.Variants	8.09GB
2023-02-08T12:15:40.472+0000	beacon2.Variants	8.13GB
2023-02-08T12:15:43.479+0000	beacon2.Variants	8.17GB
2023-02-08T12:15:46.476+0000	beacon2.Variants	8.21GB
2023-02-08T12:15:49.472+0000	beacon2.Variants	8.24GB
2023-02-08T12:15:52.476+0000	beacon2.Variants	8.28GB
2023-02-08T12:15:55.473+0000	beacon2.Variants	8.32GB
2023-02-08T12:15:58.474+0000	beacon2.Variants	8.36GB
2023-02-08T12:16:01.488+0000	beacon2.Variants	8.40GB
2023-02-08T12:16:04.477+0000	beacon2.Variants	8.43GB
2023-02-08T12:16:07.474+0000	beacon2.Variants	8.47GB
2023-02-08T12:16:10.472+0000	beacon2.Variants	8.51GB
2023-02-08T12:16:13.479+0000	beacon2.Variants	8.55GB
2023-02-08T12:16:16.473+0000	beacon2.Variants	8.59GB
2023-02-08T12:16:19.474+0000	beacon2.Variants	8.62GB
2023-02-08T12:16:22.488+0000	beacon2.Variants	8.66GB
2023-02-08T12:16:25.479+0000	beacon2.Variants	8.70GB
2023-02-08T12:16:28.472+0000	beacon2.Variants	8.74GB
2023-02-08T12:16:31.472+0000	beacon2.Variants	8.78GB
2023-02-08T12:16:34.475+0000	beacon2.Variants	8.81GB
2023-02-08T12:16:37.473+0000	beacon2.Variants	8.85GB
2023-02-08T12:16:40.473+0000	beacon2.Variants	8.89GB
2023-02-08T12:16:43.472+0000	beacon2.Variants	8.93GB
2023-02-08T12:16:46.476+0000	beacon2.Variants	8.97GB
2023-02-08T12:16:49.473+0000	beacon2.Variants	9.00GB
2023-02-08T12:16:52.475+0000	beacon2.Variants	9.04GB
2023-02-08T12:16:55.473+0000	beacon2.Variants	9.08GB
2023-02-08T12:16:58.475+0000	beacon2.Variants	9.12GB
2023-02-08T12:17:01.479+0000	beacon2.Variants	9.16GB
2023-02-08T12:17:04.473+0000	beacon2.Variants	9.19GB
2023-02-08T12:17:07.494+0000	beacon2.Variants	9.23GB
2023-02-08T12:17:10.473+0000	beacon2.Variants	9.27GB
2023-02-08T12:17:13.474+0000	beacon2.Variants	9.31GB
2023-02-08T12:17:16.485+0000	beacon2.Variants	9.35GB
2023-02-08T12:17:19.473+0000	beacon2.Variants	9.38GB
2023-02-08T12:17:22.472+0000	beacon2.Variants	9.42GB
2023-02-08T12:17:25.472+0000	beacon2.Variants	9.46GB
2023-02-08T12:17:28.477+0000	beacon2.Variants	9.50GB
2023-02-08T12:17:31.476+0000	beacon2.Variants	9.54GB
2023-02-08T12:17:34.474+0000	beacon2.Variants	9.57GB
2023-02-08T12:17:37.476+0000	beacon2.Variants	9.61GB
2023-02-08T12:17:40.472+0000	beacon2.Variants	9.65GB
2023-02-08T12:17:43.477+0000	beacon2.Variants	9.69GB
2023-02-08T12:17:46.472+0000	beacon2.Variants	9.73GB
2023-02-08T12:17:49.472+0000	beacon2.Variants	9.76GB
2023-02-08T12:17:52.479+0000	beacon2.Variants	9.80GB
2023-02-08T12:17:55.479+0000	beacon2.Variants	9.84GB
2023-02-08T12:17:58.472+0000	beacon2.Variants	9.88GB
2023-02-08T12:18:01.473+0000	beacon2.Variants	9.92GB
2023-02-08T12:18:04.477+0000	beacon2.Variants	9.95GB
2023-02-08T12:18:07.473+0000	beacon2.Variants	9.99GB
2023-02-08T12:18:10.473+0000	beacon2.Variants	10.0GB
2023-02-08T12:18:13.473+0000	beacon2.Variants	10.1GB
2023-02-08T12:18:16.474+0000	beacon2.Variants	10.1GB
2023-02-08T12:18:19.478+0000	beacon2.Variants	10.1GB
2023-02-08T12:18:22.473+0000	beacon2.Variants	10.2GB
2023-02-08T12:18:25.479+0000	beacon2.Variants	10.2GB
2023-02-08T12:18:28.478+0000	beacon2.Variants	10.3GB
2023-02-08T12:18:31.474+0000	beacon2.Variants	10.3GB
2023-02-08T12:18:34.479+0000	beacon2.Variants	10.3GB
2023-02-08T12:18:37.475+0000	beacon2.Variants	10.4GB
2023-02-08T12:18:40.479+0000	beacon2.Variants	10.4GB
2023-02-08T12:18:43.476+0000	beacon2.Variants	10.4GB
2023-02-08T12:18:46.473+0000	beacon2.Variants	10.5GB
2023-02-08T12:18:49.473+0000	beacon2.Variants	10.5GB
2023-02-08T12:18:52.484+0000	beacon2.Variants	10.6GB
2023-02-08T12:18:55.475+0000	beacon2.Variants	10.6GB
2023-02-08T12:18:58.483+0000	beacon2.Variants	10.6GB
2023-02-08T12:19:01.474+0000	beacon2.Variants	10.7GB
2023-02-08T12:19:04.473+0000	beacon2.Variants	10.7GB
2023-02-08T12:19:07.472+0000	beacon2.Variants	10.8GB
2023-02-08T12:19:10.489+0000	beacon2.Variants	10.8GB
2023-02-08T12:19:13.475+0000	beacon2.Variants	10.8GB
2023-02-08T12:19:16.475+0000	beacon2.Variants	10.9GB
2023-02-08T12:19:19.475+0000	beacon2.Variants	10.9GB
2023-02-08T12:19:22.475+0000	beacon2.Variants	10.9GB
2023-02-08T12:19:25.472+0000	beacon2.Variants	11.0GB
2023-02-08T12:19:28.475+0000	beacon2.Variants	11.0GB
2023-02-08T12:19:31.476+0000	beacon2.Variants	11.1GB
2023-02-08T12:19:34.472+0000	beacon2.Variants	11.1GB
2023-02-08T12:19:37.474+0000	beacon2.Variants	11.1GB
2023-02-08T12:19:40.473+0000	beacon2.Variants	11.2GB
2023-02-08T12:19:43.475+0000	beacon2.Variants	11.2GB
2023-02-08T12:19:46.480+0000	beacon2.Variants	11.2GB
2023-02-08T12:19:49.472+0000	beacon2.Variants	11.3GB
2023-02-08T12:19:52.474+0000	beacon2.Variants	11.3GB
2023-02-08T12:19:55.473+0000	beacon2.Variants	11.4GB
2023-02-08T12:19:58.485+0000	beacon2.Variants	11.4GB
2023-02-08T12:20:01.478+0000	beacon2.Variants	11.4GB
2023-02-08T12:20:04.472+0000	beacon2.Variants	11.5GB
2023-02-08T12:20:07.476+0000	beacon2.Variants	11.5GB
2023-02-08T12:20:10.472+0000	beacon2.Variants	11.6GB
2023-02-08T12:20:13.478+0000	beacon2.Variants	11.6GB
2023-02-08T12:20:16.473+0000	beacon2.Variants	11.6GB
2023-02-08T12:20:19.472+0000	beacon2.Variants	11.7GB
2023-02-08T12:20:22.480+0000	beacon2.Variants	11.7GB
2023-02-08T12:20:25.479+0000	beacon2.Variants	11.7GB
2023-02-08T12:20:28.476+0000	beacon2.Variants	11.8GB
2023-02-08T12:20:31.472+0000	beacon2.Variants	11.8GB
2023-02-08T12:20:34.472+0000	beacon2.Variants	11.9GB
2023-02-08T12:20:37.472+0000	beacon2.Variants	11.9GB
2023-02-08T12:20:40.473+0000	beacon2.Variants	11.9GB
2023-02-08T12:20:43.473+0000	beacon2.Variants	12.0GB
2023-02-08T12:20:46.472+0000	beacon2.Variants	12.0GB
2023-02-08T12:20:49.477+0000	beacon2.Variants	12.0GB
2023-02-08T12:20:52.481+0000	beacon2.Variants	12.1GB
2023-02-08T12:20:55.472+0000	beacon2.Variants	12.1GB
2023-02-08T12:20:58.482+0000	beacon2.Variants	12.2GB
2023-02-08T12:21:01.472+0000	beacon2.Variants	12.2GB
2023-02-08T12:21:04.475+0000	beacon2.Variants	12.2GB
2023-02-08T12:21:07.472+0000	beacon2.Variants	12.3GB
2023-02-08T12:21:10.474+0000	beacon2.Variants	12.3GB
2023-02-08T12:21:13.483+0000	beacon2.Variants	12.3GB
2023-02-08T12:21:16.477+0000	beacon2.Variants	12.4GB
2023-02-08T12:21:19.473+0000	beacon2.Variants	12.4GB
2023-02-08T12:21:22.472+0000	beacon2.Variants	12.5GB
2023-02-08T12:21:25.476+0000	beacon2.Variants	12.5GB
2023-02-08T12:21:28.479+0000	beacon2.Variants	12.5GB
2023-02-08T12:21:31.473+0000	beacon2.Variants	12.6GB
2023-02-08T12:21:34.475+0000	beacon2.Variants	12.6GB
2023-02-08T12:21:37.475+0000	beacon2.Variants	12.7GB
2023-02-08T12:21:40.486+0000	beacon2.Variants	12.7GB
2023-02-08T12:21:43.475+0000	beacon2.Variants	12.7GB
2023-02-08T12:21:46.480+0000	beacon2.Variants	12.8GB
2023-02-08T12:21:49.478+0000	beacon2.Variants	12.8GB
2023-02-08T12:21:52.474+0000	beacon2.Variants	12.8GB
2023-02-08T12:21:55.472+0000	beacon2.Variants	12.9GB
2023-02-08T12:21:58.472+0000	beacon2.Variants	12.9GB
2023-02-08T12:22:01.486+0000	beacon2.Variants	13.0GB
2023-02-08T12:22:04.472+0000	beacon2.Variants	13.0GB
2023-02-08T12:22:07.480+0000	beacon2.Variants	13.0GB
2023-02-08T12:22:10.472+0000	beacon2.Variants	13.1GB
2023-02-08T12:22:13.472+0000	beacon2.Variants	13.1GB
2023-02-08T12:22:16.473+0000	beacon2.Variants	13.2GB
2023-02-08T12:22:19.473+0000	beacon2.Variants	13.2GB
2023-02-08T12:22:22.473+0000	beacon2.Variants	13.2GB
2023-02-08T12:22:25.473+0000	beacon2.Variants	13.3GB
2023-02-08T12:22:28.476+0000	beacon2.Variants	13.3GB
2023-02-08T12:22:31.475+0000	beacon2.Variants	13.3GB
2023-02-08T12:22:34.476+0000	beacon2.Variants	13.4GB
2023-02-08T12:22:37.477+0000	beacon2.Variants	13.4GB
2023-02-08T12:22:40.473+0000	beacon2.Variants	13.4GB
2023-02-08T12:22:43.483+0000	beacon2.Variants	13.5GB
2023-02-08T12:22:46.473+0000	beacon2.Variants	13.5GB
2023-02-08T12:22:49.491+0000	beacon2.Variants	13.6GB
2023-02-08T12:22:52.478+0000	beacon2.Variants	13.6GB
2023-02-08T12:22:55.473+0000	beacon2.Variants	13.6GB
2023-02-08T12:22:58.473+0000	beacon2.Variants	13.7GB
2023-02-08T12:23:01.479+0000	beacon2.Variants	13.7GB
2023-02-08T12:23:04.474+0000	beacon2.Variants	13.8GB
2023-02-08T12:23:07.473+0000	beacon2.Variants	13.8GB
2023-02-08T12:23:10.472+0000	beacon2.Variants	13.8GB
2023-02-08T12:23:13.474+0000	beacon2.Variants	13.9GB
2023-02-08T12:23:16.486+0000	beacon2.Variants	13.9GB
2023-02-08T12:23:19.473+0000	beacon2.Variants	13.9GB
2023-02-08T12:23:22.472+0000	beacon2.Variants	14.0GB
2023-02-08T12:23:25.479+0000	beacon2.Variants	14.0GB
2023-02-08T12:23:28.472+0000	beacon2.Variants	14.1GB
2023-02-08T12:23:31.473+0000	beacon2.Variants	14.1GB
2023-02-08T12:23:34.476+0000	beacon2.Variants	14.1GB
2023-02-08T12:23:37.472+0000	beacon2.Variants	14.2GB
2023-02-08T12:23:40.475+0000	beacon2.Variants	14.2GB
2023-02-08T12:23:43.474+0000	beacon2.Variants	14.2GB
2023-02-08T12:23:46.476+0000	beacon2.Variants	14.3GB
2023-02-08T12:23:49.473+0000	beacon2.Variants	14.3GB
2023-02-08T12:23:52.474+0000	beacon2.Variants	14.4GB
2023-02-08T12:23:55.472+0000	beacon2.Variants	14.4GB
2023-02-08T12:23:58.492+0000	beacon2.Variants	14.4GB
2023-02-08T12:24:01.473+0000	beacon2.Variants	14.5GB
2023-02-08T12:24:04.474+0000	beacon2.Variants	14.5GB
2023-02-08T12:24:07.483+0000	beacon2.Variants	14.6GB
2023-02-08T12:24:10.475+0000	beacon2.Variants	14.6GB
2023-02-08T12:24:13.472+0000	beacon2.Variants	14.6GB
2023-02-08T12:24:16.474+0000	beacon2.Variants	14.7GB
2023-02-08T12:24:19.473+0000	beacon2.Variants	14.7GB
2023-02-08T12:24:22.473+0000	beacon2.Variants	14.8GB
2023-02-08T12:24:25.475+0000	beacon2.Variants	14.8GB
2023-02-08T12:24:28.474+0000	beacon2.Variants	14.8GB
2023-02-08T12:24:31.473+0000	beacon2.Variants	14.9GB
2023-02-08T12:24:34.474+0000	beacon2.Variants	14.9GB
2023-02-08T12:24:37.473+0000	beacon2.Variants	14.9GB
2023-02-08T12:24:40.474+0000	beacon2.Variants	15.0GB
2023-02-08T12:24:43.475+0000	beacon2.Variants	15.0GB
2023-02-08T12:24:46.479+0000	beacon2.Variants	15.1GB
2023-02-08T12:24:49.479+0000	beacon2.Variants	15.1GB
2023-02-08T12:24:52.474+0000	beacon2.Variants	15.1GB
2023-02-08T12:24:55.472+0000	beacon2.Variants	15.2GB
2023-02-08T12:24:58.472+0000	beacon2.Variants	15.2GB
2023-02-08T12:25:01.478+0000	beacon2.Variants	15.2GB
2023-02-08T12:25:04.478+0000	beacon2.Variants	15.3GB
2023-02-08T12:25:07.476+0000	beacon2.Variants	15.3GB
2023-02-08T12:25:10.473+0000	beacon2.Variants	15.4GB
2023-02-08T12:25:13.475+0000	beacon2.Variants	15.4GB
2023-02-08T12:25:16.475+0000	beacon2.Variants	15.4GB
2023-02-08T12:25:19.472+0000	beacon2.Variants	15.5GB
2023-02-08T12:25:22.475+0000	beacon2.Variants	15.5GB
2023-02-08T12:25:25.479+0000	beacon2.Variants	15.6GB
2023-02-08T12:25:28.472+0000	beacon2.Variants	15.6GB
2023-02-08T12:25:31.474+0000	beacon2.Variants	15.6GB
2023-02-08T12:25:34.474+0000	beacon2.Variants	15.7GB
2023-02-08T12:25:37.477+0000	beacon2.Variants	15.7GB
2023-02-08T12:25:40.494+0000	beacon2.Variants	15.7GB
2023-02-08T12:25:43.476+0000	beacon2.Variants	15.8GB
2023-02-08T12:25:46.473+0000	beacon2.Variants	15.8GB
2023-02-08T12:25:49.472+0000	beacon2.Variants	15.8GB
2023-02-08T12:25:52.475+0000	beacon2.Variants	15.9GB
2023-02-08T12:25:55.476+0000	beacon2.Variants	15.9GB
2023-02-08T12:25:58.472+0000	beacon2.Variants	16.0GB
2023-02-08T12:26:01.490+0000	beacon2.Variants	16.0GB
2023-02-08T12:26:04.472+0000	beacon2.Variants	16.1GB
2023-02-08T12:26:07.490+0000	beacon2.Variants	16.1GB
