2023-02-08T09:11:19.524+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T09:21:40.525+0000	beacon2.Variants	7.87GB
2023-02-08T09:21:43.530+0000	beacon2.Variants	7.91GB
2023-02-08T09:21:46.524+0000	beacon2.Variants	7.95GB
2023-02-08T09:21:49.527+0000	beacon2.Variants	7.98GB
2023-02-08T09:21:52.528+0000	beacon2.Variants	8.02GB
2023-02-08T09:21:55.524+0000	beacon2.Variants	8.06GB
2023-02-08T09:21:58.526+0000	beacon2.Variants	8.10GB
2023-02-08T09:22:01.535+0000	beacon2.Variants	8.14GB
2023-02-08T09:22:04.526+0000	beacon2.Variants	8.17GB
2023-02-08T09:22:07.527+0000	beacon2.Variants	8.21GB
2023-02-08T09:22:10.536+0000	beacon2.Variants	8.25GB
2023-02-08T09:22:13.526+0000	beacon2.Variants	8.29GB
2023-02-08T09:22:16.537+0000	beacon2.Variants	8.33GB
2023-02-08T09:22:19.525+0000	beacon2.Variants	8.36GB
2023-02-08T09:22:22.531+0000	beacon2.Variants	8.40GB
2023-02-08T09:22:25.526+0000	beacon2.Variants	8.44GB
2023-02-08T09:22:28.535+0000	beacon2.Variants	8.48GB
2023-02-08T09:22:31.525+0000	beacon2.Variants	8.52GB
2023-02-08T09:22:34.530+0000	beacon2.Variants	8.56GB
2023-02-08T09:22:37.559+0000	beacon2.Variants	8.59GB
2023-02-08T09:22:40.529+0000	beacon2.Variants	8.63GB
2023-02-08T09:22:43.531+0000	beacon2.Variants	8.67GB
2023-02-08T09:22:46.529+0000	beacon2.Variants	8.71GB
2023-02-08T09:22:49.524+0000	beacon2.Variants	8.75GB
2023-02-08T09:22:52.525+0000	beacon2.Variants	8.78GB
2023-02-08T09:22:55.535+0000	beacon2.Variants	8.82GB
2023-02-08T09:22:58.530+0000	beacon2.Variants	8.86GB
2023-02-08T09:23:01.525+0000	beacon2.Variants	8.90GB
2023-02-08T09:23:04.525+0000	beacon2.Variants	8.94GB
2023-02-08T09:23:07.525+0000	beacon2.Variants	8.97GB
2023-02-08T09:23:10.533+0000	beacon2.Variants	9.01GB
2023-02-08T09:23:13.524+0000	beacon2.Variants	9.05GB
2023-02-08T09:23:16.524+0000	beacon2.Variants	9.09GB
2023-02-08T09:23:19.528+0000	beacon2.Variants	9.13GB
2023-02-08T09:23:22.527+0000	beacon2.Variants	9.16GB
2023-02-08T09:23:25.527+0000	beacon2.Variants	9.20GB
2023-02-08T09:23:28.524+0000	beacon2.Variants	9.24GB
2023-02-08T09:23:31.531+0000	beacon2.Variants	9.28GB
2023-02-08T09:23:34.527+0000	beacon2.Variants	9.32GB
2023-02-08T09:23:37.525+0000	beacon2.Variants	9.35GB
2023-02-08T09:23:40.525+0000	beacon2.Variants	9.39GB
2023-02-08T09:23:43.526+0000	beacon2.Variants	9.43GB
2023-02-08T09:23:46.525+0000	beacon2.Variants	9.47GB
2023-02-08T09:23:49.524+0000	beacon2.Variants	9.50GB
2023-02-08T09:23:52.525+0000	beacon2.Variants	9.54GB
2023-02-08T09:23:55.529+0000	beacon2.Variants	9.58GB
2023-02-08T09:23:58.524+0000	beacon2.Variants	9.62GB
2023-02-08T09:24:01.529+0000	beacon2.Variants	9.65GB
2023-02-08T09:24:04.527+0000	beacon2.Variants	9.69GB
2023-02-08T09:24:07.533+0000	beacon2.Variants	9.73GB
2023-02-08T09:24:10.551+0000	beacon2.Variants	9.77GB
2023-02-08T09:24:13.532+0000	beacon2.Variants	9.80GB
2023-02-08T09:24:16.526+0000	beacon2.Variants	9.84GB
2023-02-08T09:24:19.525+0000	beacon2.Variants	9.88GB
2023-02-08T09:24:22.525+0000	beacon2.Variants	9.92GB
2023-02-08T09:24:25.529+0000	beacon2.Variants	9.96GB
2023-02-08T09:24:28.527+0000	beacon2.Variants	9.99GB
2023-02-08T09:24:31.535+0000	beacon2.Variants	10.0GB
2023-02-08T09:24:34.532+0000	beacon2.Variants	10.1GB
2023-02-08T09:24:37.537+0000	beacon2.Variants	10.1GB
2023-02-08T09:24:40.524+0000	beacon2.Variants	10.1GB
2023-02-08T09:24:43.525+0000	beacon2.Variants	10.2GB
2023-02-08T09:24:46.532+0000	beacon2.Variants	10.2GB
2023-02-08T09:24:49.534+0000	beacon2.Variants	10.3GB
2023-02-08T09:24:52.525+0000	beacon2.Variants	10.3GB
2023-02-08T09:24:55.529+0000	beacon2.Variants	10.3GB
2023-02-08T09:24:58.525+0000	beacon2.Variants	10.4GB
2023-02-08T09:25:01.536+0000	beacon2.Variants	10.4GB
2023-02-08T09:25:04.525+0000	beacon2.Variants	10.4GB
2023-02-08T09:25:07.525+0000	beacon2.Variants	10.5GB
2023-02-08T09:25:10.525+0000	beacon2.Variants	10.5GB
2023-02-08T09:25:13.525+0000	beacon2.Variants	10.6GB
2023-02-08T09:25:16.524+0000	beacon2.Variants	10.6GB
2023-02-08T09:25:19.529+0000	beacon2.Variants	10.6GB
2023-02-08T09:25:22.527+0000	beacon2.Variants	10.7GB
2023-02-08T09:25:25.535+0000	beacon2.Variants	10.7GB
2023-02-08T09:25:28.525+0000	beacon2.Variants	10.8GB
2023-02-08T09:25:31.528+0000	beacon2.Variants	10.8GB
2023-02-08T09:25:34.524+0000	beacon2.Variants	10.8GB
2023-02-08T09:25:37.527+0000	beacon2.Variants	10.9GB
2023-02-08T09:25:40.532+0000	beacon2.Variants	10.9GB
2023-02-08T09:25:43.533+0000	beacon2.Variants	10.9GB
2023-02-08T09:25:46.524+0000	beacon2.Variants	11.0GB
2023-02-08T09:25:49.533+0000	beacon2.Variants	11.0GB
2023-02-08T09:25:52.525+0000	beacon2.Variants	11.1GB
2023-02-08T09:25:55.524+0000	beacon2.Variants	11.1GB
2023-02-08T09:25:58.526+0000	beacon2.Variants	11.1GB
2023-02-08T09:26:01.530+0000	beacon2.Variants	11.2GB
2023-02-08T09:26:04.529+0000	beacon2.Variants	11.2GB
2023-02-08T09:26:07.526+0000	beacon2.Variants	11.2GB
2023-02-08T09:26:10.527+0000	beacon2.Variants	11.3GB
2023-02-08T09:26:13.528+0000	beacon2.Variants	11.3GB
2023-02-08T09:26:16.542+0000	beacon2.Variants	11.4GB
2023-02-08T09:26:19.526+0000	beacon2.Variants	11.4GB
2023-02-08T09:26:22.525+0000	beacon2.Variants	11.4GB
2023-02-08T09:26:25.524+0000	beacon2.Variants	11.5GB
2023-02-08T09:26:28.537+0000	beacon2.Variants	11.5GB
2023-02-08T09:26:31.532+0000	beacon2.Variants	11.6GB
2023-02-08T09:26:34.525+0000	beacon2.Variants	11.6GB
2023-02-08T09:26:37.527+0000	beacon2.Variants	11.6GB
2023-02-08T09:26:40.524+0000	beacon2.Variants	11.7GB
2023-02-08T09:26:43.525+0000	beacon2.Variants	11.7GB
2023-02-08T09:26:46.524+0000	beacon2.Variants	11.7GB
2023-02-08T09:26:49.530+0000	beacon2.Variants	11.8GB
2023-02-08T09:26:52.528+0000	beacon2.Variants	11.8GB
2023-02-08T09:26:55.530+0000	beacon2.Variants	11.8GB
2023-02-08T09:26:58.524+0000	beacon2.Variants	11.9GB
2023-02-08T09:27:01.525+0000	beacon2.Variants	11.9GB
2023-02-08T09:27:04.524+0000	beacon2.Variants	12.0GB
2023-02-08T09:27:07.525+0000	beacon2.Variants	12.0GB
2023-02-08T09:27:10.533+0000	beacon2.Variants	12.0GB
2023-02-08T09:27:13.528+0000	beacon2.Variants	12.1GB
2023-02-08T09:27:16.532+0000	beacon2.Variants	12.1GB
2023-02-08T09:27:19.530+0000	beacon2.Variants	12.2GB
2023-02-08T09:27:22.531+0000	beacon2.Variants	12.2GB
2023-02-08T09:27:25.524+0000	beacon2.Variants	12.2GB
2023-02-08T09:27:28.530+0000	beacon2.Variants	12.3GB
2023-02-08T09:27:31.531+0000	beacon2.Variants	12.3GB
2023-02-08T09:27:34.534+0000	beacon2.Variants	12.3GB
2023-02-08T09:27:37.525+0000	beacon2.Variants	12.4GB
2023-02-08T09:27:40.534+0000	beacon2.Variants	12.4GB
2023-02-08T09:27:43.526+0000	beacon2.Variants	12.5GB
2023-02-08T09:27:46.530+0000	beacon2.Variants	12.5GB
2023-02-08T09:27:49.531+0000	beacon2.Variants	12.5GB
2023-02-08T09:27:52.547+0000	beacon2.Variants	12.6GB
2023-02-08T09:27:55.526+0000	beacon2.Variants	12.6GB
2023-02-08T09:27:58.524+0000	beacon2.Variants	12.7GB
2023-02-08T09:28:01.524+0000	beacon2.Variants	12.7GB
2023-02-08T09:28:04.524+0000	beacon2.Variants	12.7GB
2023-02-08T09:28:07.526+0000	beacon2.Variants	12.8GB
2023-02-08T09:28:10.529+0000	beacon2.Variants	12.8GB
2023-02-08T09:28:13.524+0000	beacon2.Variants	12.8GB
2023-02-08T09:28:16.525+0000	beacon2.Variants	12.9GB
2023-02-08T09:28:19.529+0000	beacon2.Variants	12.9GB
2023-02-08T09:28:22.524+0000	beacon2.Variants	12.9GB
2023-02-08T09:28:25.530+0000	beacon2.Variants	13.0GB
2023-02-08T09:28:28.534+0000	beacon2.Variants	13.0GB
2023-02-08T09:28:31.524+0000	beacon2.Variants	13.1GB
2023-02-08T09:28:34.526+0000	beacon2.Variants	13.1GB
2023-02-08T09:28:37.539+0000	beacon2.Variants	13.1GB
2023-02-08T09:28:40.526+0000	beacon2.Variants	13.2GB
2023-02-08T09:28:43.524+0000	beacon2.Variants	13.2GB
2023-02-08T09:28:46.540+0000	beacon2.Variants	13.2GB
2023-02-08T09:28:49.536+0000	beacon2.Variants	13.3GB
2023-02-08T09:28:52.531+0000	beacon2.Variants	13.3GB
2023-02-08T09:28:55.533+0000	beacon2.Variants	13.4GB
2023-02-08T09:28:58.544+0000	beacon2.Variants	13.4GB
2023-02-08T09:29:01.526+0000	beacon2.Variants	13.4GB
2023-02-08T09:29:04.524+0000	beacon2.Variants	13.5GB
2023-02-08T09:29:07.535+0000	beacon2.Variants	13.5GB
2023-02-08T09:29:10.529+0000	beacon2.Variants	13.6GB
2023-02-08T09:29:13.526+0000	beacon2.Variants	13.6GB
2023-02-08T09:29:16.539+0000	beacon2.Variants	13.6GB
2023-02-08T09:29:19.526+0000	beacon2.Variants	13.7GB
2023-02-08T09:29:22.528+0000	beacon2.Variants	13.7GB
2023-02-08T09:29:25.527+0000	beacon2.Variants	13.8GB
2023-02-08T09:29:28.530+0000	beacon2.Variants	13.8GB
2023-02-08T09:29:31.526+0000	beacon2.Variants	13.8GB
2023-02-08T09:29:34.526+0000	beacon2.Variants	13.9GB
2023-02-08T09:29:37.535+0000	beacon2.Variants	13.9GB
2023-02-08T09:29:40.524+0000	beacon2.Variants	13.9GB
2023-02-08T09:29:43.526+0000	beacon2.Variants	14.0GB
2023-02-08T09:29:46.530+0000	beacon2.Variants	14.0GB
2023-02-08T09:29:49.530+0000	beacon2.Variants	14.1GB
2023-02-08T09:29:52.526+0000	beacon2.Variants	14.1GB
2023-02-08T09:29:55.528+0000	beacon2.Variants	14.1GB
2023-02-08T09:29:58.529+0000	beacon2.Variants	14.2GB
2023-02-08T09:30:01.539+0000	beacon2.Variants	14.2GB
2023-02-08T09:30:04.525+0000	beacon2.Variants	14.2GB
2023-02-08T09:30:07.525+0000	beacon2.Variants	14.3GB
2023-02-08T09:30:10.528+0000	beacon2.Variants	14.3GB
2023-02-08T09:30:13.526+0000	beacon2.Variants	14.3GB
2023-02-08T09:30:16.525+0000	beacon2.Variants	14.4GB
2023-02-08T09:30:19.534+0000	beacon2.Variants	14.4GB
2023-02-08T09:30:22.525+0000	beacon2.Variants	14.5GB
2023-02-08T09:30:25.526+0000	beacon2.Variants	14.5GB
2023-02-08T09:30:28.526+0000	beacon2.Variants	14.5GB
2023-02-08T09:30:31.524+0000	beacon2.Variants	14.6GB
2023-02-08T09:30:34.526+0000	beacon2.Variants	14.6GB
2023-02-08T09:30:37.524+0000	beacon2.Variants	14.7GB
2023-02-08T09:30:40.526+0000	beacon2.Variants	14.7GB
2023-02-08T09:30:43.526+0000	beacon2.Variants	14.7GB
2023-02-08T09:30:46.525+0000	beacon2.Variants	14.8GB
2023-02-08T09:30:49.528+0000	beacon2.Variants	14.8GB
2023-02-08T09:30:52.535+0000	beacon2.Variants	14.8GB
2023-02-08T09:30:55.525+0000	beacon2.Variants	14.9GB
2023-02-08T09:30:58.525+0000	beacon2.Variants	14.9GB
2023-02-08T09:31:01.525+0000	beacon2.Variants	15.0GB
2023-02-08T09:31:04.527+0000	beacon2.Variants	15.0GB
2023-02-08T09:31:07.533+0000	beacon2.Variants	15.0GB
2023-02-08T09:31:10.525+0000	beacon2.Variants	15.1GB
2023-02-08T09:31:13.526+0000	beacon2.Variants	15.1GB
2023-02-08T09:31:16.527+0000	beacon2.Variants	15.2GB
2023-02-08T09:31:19.525+0000	beacon2.Variants	15.2GB
2023-02-08T09:31:22.525+0000	beacon2.Variants	15.2GB
2023-02-08T09:31:25.525+0000	beacon2.Variants	15.3GB
2023-02-08T09:31:28.531+0000	beacon2.Variants	15.3GB
2023-02-08T09:31:31.525+0000	beacon2.Variants	15.3GB
2023-02-08T09:31:34.532+0000	beacon2.Variants	15.4GB
2023-02-08T09:31:37.525+0000	beacon2.Variants	15.4GB
2023-02-08T09:31:40.524+0000	beacon2.Variants	15.5GB
2023-02-08T09:31:43.524+0000	beacon2.Variants	15.5GB
2023-02-08T09:31:46.525+0000	beacon2.Variants	15.5GB
2023-02-08T09:31:49.533+0000	beacon2.Variants	15.6GB
2023-02-08T09:31:52.526+0000	beacon2.Variants	15.6GB
2023-02-08T09:31:55.524+0000	beacon2.Variants	15.7GB
2023-02-08T09:31:58.529+0000	beacon2.Variants	15.7GB
2023-02-08T09:32:01.525+0000	beacon2.Variants	15.7GB
2023-02-08T09:32:04.525+0000	beacon2.Variants	15.8GB
2023-02-08T09:32:07.524+0000	beacon2.Variants	15.8GB
2023-02-08T09:32:10.532+0000	beacon2.Variants	15.8GB
2023-02-08T09:32:13.529+0000	beacon2.Variants	15.9GB
2023-02-08T09:32:16.524+0000	beacon2.Variants	15.9GB
2023-02-08T09:32:19.525+0000	beacon2.Variants	15.9GB
2023-02-08T09:32:22.525+0000	beacon2.Variants	16.0GB
2023-02-08T09:32:25.524+0000	beacon2.Variants	16.0GB
