2023-02-08T10:16:34.719+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T10:18:25.720+0000	beacon2.Variants	1.40GB
2023-02-08T10:18:28.723+0000	beacon2.Variants	1.44GB
2023-02-08T10:18:31.726+0000	beacon2.Variants	1.48GB
2023-02-08T10:18:34.736+0000	beacon2.Variants	1.52GB
2023-02-08T10:18:37.726+0000	beacon2.Variants	1.55GB
2023-02-08T10:18:40.719+0000	beacon2.Variants	1.59GB
2023-02-08T10:18:43.723+0000	beacon2.Variants	1.63GB
2023-02-08T10:18:46.734+0000	beacon2.Variants	1.66GB
2023-02-08T10:18:49.720+0000	beacon2.Variants	1.70GB
2023-02-08T10:18:52.720+0000	beacon2.Variants	1.74GB
2023-02-08T10:18:55.719+0000	beacon2.Variants	1.78GB
2023-02-08T10:18:58.720+0000	beacon2.Variants	1.82GB
2023-02-08T10:19:01.720+0000	beacon2.Variants	1.85GB
2023-02-08T10:19:04.719+0000	beacon2.Variants	1.89GB
2023-02-08T10:19:07.721+0000	beacon2.Variants	1.93GB
2023-02-08T10:19:10.727+0000	beacon2.Variants	1.97GB
2023-02-08T10:19:13.723+0000	beacon2.Variants	2.01GB
2023-02-08T10:19:16.720+0000	beacon2.Variants	2.05GB
2023-02-08T10:19:19.723+0000	beacon2.Variants	2.08GB
2023-02-08T10:19:22.726+0000	beacon2.Variants	2.12GB
2023-02-08T10:19:25.722+0000	beacon2.Variants	2.16GB
2023-02-08T10:19:28.726+0000	beacon2.Variants	2.20GB
2023-02-08T10:19:31.722+0000	beacon2.Variants	2.24GB
2023-02-08T10:19:34.734+0000	beacon2.Variants	2.27GB
2023-02-08T10:19:37.726+0000	beacon2.Variants	2.31GB
2023-02-08T10:19:40.721+0000	beacon2.Variants	2.35GB
2023-02-08T10:19:43.725+0000	beacon2.Variants	2.39GB
2023-02-08T10:19:46.720+0000	beacon2.Variants	2.43GB
2023-02-08T10:19:49.722+0000	beacon2.Variants	2.46GB
2023-02-08T10:19:52.721+0000	beacon2.Variants	2.50GB
2023-02-08T10:19:55.720+0000	beacon2.Variants	2.54GB
2023-02-08T10:19:58.722+0000	beacon2.Variants	2.58GB
2023-02-08T10:20:01.720+0000	beacon2.Variants	2.62GB
2023-02-08T10:20:04.719+0000	beacon2.Variants	2.65GB
2023-02-08T10:20:07.723+0000	beacon2.Variants	2.69GB
2023-02-08T10:20:10.729+0000	beacon2.Variants	2.73GB
2023-02-08T10:20:13.721+0000	beacon2.Variants	2.77GB
2023-02-08T10:20:16.720+0000	beacon2.Variants	2.80GB
2023-02-08T10:20:19.719+0000	beacon2.Variants	2.84GB
2023-02-08T10:20:22.726+0000	beacon2.Variants	2.88GB
2023-02-08T10:20:25.723+0000	beacon2.Variants	2.92GB
2023-02-08T10:20:28.720+0000	beacon2.Variants	2.96GB
2023-02-08T10:20:31.721+0000	beacon2.Variants	2.99GB
2023-02-08T10:20:34.726+0000	beacon2.Variants	3.03GB
2023-02-08T10:20:37.724+0000	beacon2.Variants	3.07GB
2023-02-08T10:20:40.725+0000	beacon2.Variants	3.11GB
2023-02-08T10:20:43.722+0000	beacon2.Variants	3.15GB
2023-02-08T10:20:46.731+0000	beacon2.Variants	3.18GB
2023-02-08T10:20:49.719+0000	beacon2.Variants	3.22GB
2023-02-08T10:20:52.719+0000	beacon2.Variants	3.26GB
2023-02-08T10:20:55.722+0000	beacon2.Variants	3.30GB
2023-02-08T10:20:58.725+0000	beacon2.Variants	3.34GB
2023-02-08T10:21:01.728+0000	beacon2.Variants	3.37GB
2023-02-08T10:21:04.720+0000	beacon2.Variants	3.41GB
2023-02-08T10:21:07.719+0000	beacon2.Variants	3.45GB
2023-02-08T10:21:10.724+0000	beacon2.Variants	3.49GB
2023-02-08T10:21:13.732+0000	beacon2.Variants	3.52GB
2023-02-08T10:21:16.719+0000	beacon2.Variants	3.56GB
2023-02-08T10:21:19.719+0000	beacon2.Variants	3.60GB
2023-02-08T10:21:22.720+0000	beacon2.Variants	3.64GB
2023-02-08T10:21:25.719+0000	beacon2.Variants	3.67GB
2023-02-08T10:21:28.720+0000	beacon2.Variants	3.71GB
2023-02-08T10:21:31.719+0000	beacon2.Variants	3.75GB
2023-02-08T10:21:34.727+0000	beacon2.Variants	3.79GB
2023-02-08T10:21:37.722+0000	beacon2.Variants	3.83GB
2023-02-08T10:21:40.720+0000	beacon2.Variants	3.87GB
2023-02-08T10:21:43.720+0000	beacon2.Variants	3.90GB
2023-02-08T10:21:46.720+0000	beacon2.Variants	3.94GB
2023-02-08T10:21:49.721+0000	beacon2.Variants	3.98GB
2023-02-08T10:21:52.719+0000	beacon2.Variants	4.02GB
2023-02-08T10:21:55.725+0000	beacon2.Variants	4.06GB
2023-02-08T10:21:58.726+0000	beacon2.Variants	4.09GB
2023-02-08T10:22:01.720+0000	beacon2.Variants	4.13GB
2023-02-08T10:22:04.719+0000	beacon2.Variants	4.17GB
2023-02-08T10:22:07.722+0000	beacon2.Variants	4.21GB
2023-02-08T10:22:10.723+0000	beacon2.Variants	4.25GB
2023-02-08T10:22:13.725+0000	beacon2.Variants	4.28GB
2023-02-08T10:22:16.719+0000	beacon2.Variants	4.32GB
2023-02-08T10:22:19.719+0000	beacon2.Variants	4.36GB
2023-02-08T10:22:22.719+0000	beacon2.Variants	4.40GB
2023-02-08T10:22:25.719+0000	beacon2.Variants	4.44GB
2023-02-08T10:22:28.719+0000	beacon2.Variants	4.47GB
2023-02-08T10:22:31.719+0000	beacon2.Variants	4.51GB
2023-02-08T10:22:34.719+0000	beacon2.Variants	4.55GB
2023-02-08T10:22:37.721+0000	beacon2.Variants	4.59GB
2023-02-08T10:22:40.719+0000	beacon2.Variants	4.63GB
2023-02-08T10:22:43.722+0000	beacon2.Variants	4.66GB
2023-02-08T10:22:46.721+0000	beacon2.Variants	4.70GB
2023-02-08T10:22:49.731+0000	beacon2.Variants	4.74GB
2023-02-08T10:22:52.719+0000	beacon2.Variants	4.78GB
2023-02-08T10:22:55.719+0000	beacon2.Variants	4.82GB
2023-02-08T10:22:58.721+0000	beacon2.Variants	4.85GB
2023-02-08T10:23:01.719+0000	beacon2.Variants	4.89GB
2023-02-08T10:23:04.724+0000	beacon2.Variants	4.93GB
2023-02-08T10:23:07.721+0000	beacon2.Variants	4.97GB
2023-02-08T10:23:10.726+0000	beacon2.Variants	5.01GB
2023-02-08T10:23:13.727+0000	beacon2.Variants	5.04GB
2023-02-08T10:23:16.731+0000	beacon2.Variants	5.08GB
2023-02-08T10:23:19.720+0000	beacon2.Variants	5.12GB
2023-02-08T10:23:22.725+0000	beacon2.Variants	5.16GB
2023-02-08T10:23:25.723+0000	beacon2.Variants	5.20GB
2023-02-08T10:23:28.723+0000	beacon2.Variants	5.23GB
2023-02-08T10:23:31.720+0000	beacon2.Variants	5.27GB
2023-02-08T10:23:34.722+0000	beacon2.Variants	5.31GB
2023-02-08T10:23:37.726+0000	beacon2.Variants	5.35GB
2023-02-08T10:23:40.730+0000	beacon2.Variants	5.39GB
2023-02-08T10:23:43.721+0000	beacon2.Variants	5.42GB
2023-02-08T10:23:46.724+0000	beacon2.Variants	5.46GB
2023-02-08T10:23:49.722+0000	beacon2.Variants	5.50GB
2023-02-08T10:23:52.720+0000	beacon2.Variants	5.54GB
2023-02-08T10:23:55.721+0000	beacon2.Variants	5.58GB
2023-02-08T10:23:58.726+0000	beacon2.Variants	5.62GB
2023-02-08T10:24:01.720+0000	beacon2.Variants	5.65GB
2023-02-08T10:24:04.735+0000	beacon2.Variants	5.69GB
2023-02-08T10:24:07.723+0000	beacon2.Variants	5.73GB
2023-02-08T10:24:10.721+0000	beacon2.Variants	5.77GB
2023-02-08T10:24:13.723+0000	beacon2.Variants	5.80GB
2023-02-08T10:24:16.720+0000	beacon2.Variants	5.84GB
2023-02-08T10:24:19.721+0000	beacon2.Variants	5.88GB
2023-02-08T10:24:22.720+0000	beacon2.Variants	5.92GB
2023-02-08T10:24:25.720+0000	beacon2.Variants	5.95GB
2023-02-08T10:24:28.720+0000	beacon2.Variants	5.99GB
2023-02-08T10:24:31.719+0000	beacon2.Variants	6.03GB
2023-02-08T10:24:34.735+0000	beacon2.Variants	6.07GB
2023-02-08T10:24:37.724+0000	beacon2.Variants	6.11GB
2023-02-08T10:24:40.719+0000	beacon2.Variants	6.15GB
2023-02-08T10:24:43.722+0000	beacon2.Variants	6.19GB
2023-02-08T10:24:46.728+0000	beacon2.Variants	6.22GB
2023-02-08T10:24:49.720+0000	beacon2.Variants	6.26GB
2023-02-08T10:24:52.720+0000	beacon2.Variants	6.30GB
2023-02-08T10:24:55.722+0000	beacon2.Variants	6.34GB
2023-02-08T10:24:58.723+0000	beacon2.Variants	6.37GB
2023-02-08T10:25:01.724+0000	beacon2.Variants	6.41GB
2023-02-08T10:25:04.726+0000	beacon2.Variants	6.45GB
2023-02-08T10:25:07.738+0000	beacon2.Variants	6.49GB
2023-02-08T10:25:10.719+0000	beacon2.Variants	6.53GB
2023-02-08T10:25:13.726+0000	beacon2.Variants	6.56GB
2023-02-08T10:25:16.722+0000	beacon2.Variants	6.60GB
2023-02-08T10:25:19.721+0000	beacon2.Variants	6.64GB
2023-02-08T10:25:22.719+0000	beacon2.Variants	6.68GB
2023-02-08T10:25:25.723+0000	beacon2.Variants	6.72GB
2023-02-08T10:25:28.719+0000	beacon2.Variants	6.75GB
2023-02-08T10:25:31.724+0000	beacon2.Variants	6.79GB
2023-02-08T10:25:34.722+0000	beacon2.Variants	6.83GB
2023-02-08T10:25:37.719+0000	beacon2.Variants	6.87GB
2023-02-08T10:25:40.721+0000	beacon2.Variants	6.90GB
2023-02-08T10:25:43.719+0000	beacon2.Variants	6.94GB
2023-02-08T10:25:46.720+0000	beacon2.Variants	6.98GB
2023-02-08T10:25:49.720+0000	beacon2.Variants	7.02GB
2023-02-08T10:25:52.719+0000	beacon2.Variants	7.05GB
2023-02-08T10:25:55.725+0000	beacon2.Variants	7.09GB
2023-02-08T10:25:58.720+0000	beacon2.Variants	7.13GB
2023-02-08T10:26:01.723+0000	beacon2.Variants	7.17GB
2023-02-08T10:26:04.719+0000	beacon2.Variants	7.21GB
2023-02-08T10:26:07.723+0000	beacon2.Variants	7.24GB
2023-02-08T10:26:10.726+0000	beacon2.Variants	7.28GB
2023-02-08T10:26:13.728+0000	beacon2.Variants	7.32GB
2023-02-08T10:26:16.722+0000	beacon2.Variants	7.36GB
2023-02-08T10:26:19.727+0000	beacon2.Variants	7.40GB
2023-02-08T10:26:22.726+0000	beacon2.Variants	7.43GB
2023-02-08T10:26:25.719+0000	beacon2.Variants	7.47GB
2023-02-08T10:26:28.724+0000	beacon2.Variants	7.51GB
2023-02-08T10:26:31.721+0000	beacon2.Variants	7.55GB
2023-02-08T10:26:34.720+0000	beacon2.Variants	7.58GB
2023-02-08T10:26:37.721+0000	beacon2.Variants	7.62GB
2023-02-08T10:26:40.722+0000	beacon2.Variants	7.66GB
2023-02-08T10:26:43.722+0000	beacon2.Variants	7.70GB
2023-02-08T10:26:46.722+0000	beacon2.Variants	7.74GB
2023-02-08T10:26:49.719+0000	beacon2.Variants	7.77GB
2023-02-08T10:26:52.743+0000	beacon2.Variants	7.81GB
2023-02-08T10:26:55.720+0000	beacon2.Variants	7.85GB
2023-02-08T10:26:58.731+0000	beacon2.Variants	7.89GB
2023-02-08T10:27:01.723+0000	beacon2.Variants	7.92GB
2023-02-08T10:27:04.727+0000	beacon2.Variants	7.96GB
2023-02-08T10:27:07.720+0000	beacon2.Variants	8.00GB
2023-02-08T10:27:10.720+0000	beacon2.Variants	8.04GB
2023-02-08T10:27:13.723+0000	beacon2.Variants	8.08GB
2023-02-08T10:27:16.729+0000	beacon2.Variants	8.12GB
2023-02-08T10:27:19.720+0000	beacon2.Variants	8.15GB
2023-02-08T10:27:22.723+0000	beacon2.Variants	8.19GB
2023-02-08T10:27:25.726+0000	beacon2.Variants	8.23GB
2023-02-08T10:27:28.725+0000	beacon2.Variants	8.27GB
2023-02-08T10:27:31.721+0000	beacon2.Variants	8.30GB
2023-02-08T10:27:34.727+0000	beacon2.Variants	8.34GB
2023-02-08T10:27:37.720+0000	beacon2.Variants	8.38GB
2023-02-08T10:27:40.719+0000	beacon2.Variants	8.42GB
2023-02-08T10:27:43.732+0000	beacon2.Variants	8.46GB
2023-02-08T10:27:46.724+0000	beacon2.Variants	8.49GB
2023-02-08T10:27:49.719+0000	beacon2.Variants	8.53GB
2023-02-08T10:27:52.719+0000	beacon2.Variants	8.57GB
2023-02-08T10:27:55.722+0000	beacon2.Variants	8.61GB
2023-02-08T10:27:58.720+0000	beacon2.Variants	8.64GB
2023-02-08T10:28:01.725+0000	beacon2.Variants	8.68GB
2023-02-08T10:28:04.719+0000	beacon2.Variants	8.72GB
2023-02-08T10:28:07.719+0000	beacon2.Variants	8.75GB
2023-02-08T10:28:10.724+0000	beacon2.Variants	8.79GB
2023-02-08T10:28:13.719+0000	beacon2.Variants	8.83GB
2023-02-08T10:28:16.729+0000	beacon2.Variants	8.87GB
2023-02-08T10:28:19.722+0000	beacon2.Variants	8.91GB
2023-02-08T10:28:22.720+0000	beacon2.Variants	8.94GB
2023-02-08T10:28:25.719+0000	beacon2.Variants	8.98GB
2023-02-08T10:28:28.722+0000	beacon2.Variants	9.02GB
2023-02-08T10:28:31.729+0000	beacon2.Variants	9.06GB
2023-02-08T10:28:34.725+0000	beacon2.Variants	9.09GB
2023-02-08T10:28:37.732+0000	beacon2.Variants	9.13GB
2023-02-08T10:28:40.728+0000	beacon2.Variants	9.17GB
2023-02-08T10:28:43.723+0000	beacon2.Variants	9.21GB
2023-02-08T10:28:46.720+0000	beacon2.Variants	9.25GB
2023-02-08T10:28:49.719+0000	beacon2.Variants	9.28GB
2023-02-08T10:28:52.724+0000	beacon2.Variants	9.32GB
2023-02-08T10:28:55.719+0000	beacon2.Variants	9.36GB
2023-02-08T10:28:58.721+0000	beacon2.Variants	9.40GB
2023-02-08T10:29:01.722+0000	beacon2.Variants	9.44GB
2023-02-08T10:29:04.720+0000	beacon2.Variants	9.47GB
2023-02-08T10:29:07.719+0000	beacon2.Variants	9.51GB
2023-02-08T10:29:10.722+0000	beacon2.Variants	9.55GB
2023-02-08T10:29:13.728+0000	beacon2.Variants	9.59GB
2023-02-08T10:29:16.720+0000	beacon2.Variants	9.62GB
2023-02-08T10:29:19.725+0000	beacon2.Variants	9.66GB
2023-02-08T10:29:22.719+0000	beacon2.Variants	9.70GB
2023-02-08T10:29:25.722+0000	beacon2.Variants	9.74GB
2023-02-08T10:29:28.719+0000	beacon2.Variants	9.78GB
2023-02-08T10:29:31.719+0000	beacon2.Variants	9.82GB
2023-02-08T10:29:34.723+0000	beacon2.Variants	9.85GB
2023-02-08T10:29:37.723+0000	beacon2.Variants	9.89GB
2023-02-08T10:29:40.725+0000	beacon2.Variants	9.93GB
2023-02-08T10:29:43.722+0000	beacon2.Variants	9.97GB
2023-02-08T10:29:46.719+0000	beacon2.Variants	10.0GB
2023-02-08T10:29:49.755+0000	beacon2.Variants	10.0GB
2023-02-08T10:29:52.720+0000	beacon2.Variants	10.1GB
2023-02-08T10:29:55.720+0000	beacon2.Variants	10.1GB
2023-02-08T10:29:58.721+0000	beacon2.Variants	10.2GB
2023-02-08T10:30:01.720+0000	beacon2.Variants	10.2GB
2023-02-08T10:30:04.739+0000	beacon2.Variants	10.2GB
2023-02-08T10:30:07.723+0000	beacon2.Variants	10.3GB
2023-02-08T10:30:10.719+0000	beacon2.Variants	10.3GB
2023-02-08T10:30:13.727+0000	beacon2.Variants	10.3GB
2023-02-08T10:30:16.720+0000	beacon2.Variants	10.4GB
2023-02-08T10:30:19.720+0000	beacon2.Variants	10.4GB
2023-02-08T10:30:22.720+0000	beacon2.Variants	10.5GB
2023-02-08T10:30:25.722+0000	beacon2.Variants	10.5GB
2023-02-08T10:30:28.722+0000	beacon2.Variants	10.5GB
2023-02-08T10:30:31.720+0000	beacon2.Variants	10.6GB
2023-02-08T10:30:34.727+0000	beacon2.Variants	10.6GB
2023-02-08T10:30:37.722+0000	beacon2.Variants	10.7GB
2023-02-08T10:30:40.719+0000	beacon2.Variants	10.7GB
2023-02-08T10:30:43.720+0000	beacon2.Variants	10.7GB
2023-02-08T10:30:46.723+0000	beacon2.Variants	10.8GB
2023-02-08T10:30:49.721+0000	beacon2.Variants	10.8GB
2023-02-08T10:30:52.726+0000	beacon2.Variants	10.8GB
2023-02-08T10:30:55.720+0000	beacon2.Variants	10.9GB
2023-02-08T10:30:58.723+0000	beacon2.Variants	10.9GB
2023-02-08T10:31:01.720+0000	beacon2.Variants	10.9GB
2023-02-08T10:31:04.728+0000	beacon2.Variants	11.0GB
2023-02-08T10:31:07.722+0000	beacon2.Variants	11.0GB
2023-02-08T10:31:10.720+0000	beacon2.Variants	11.1GB
2023-02-08T10:31:13.721+0000	beacon2.Variants	11.1GB
2023-02-08T10:31:16.724+0000	beacon2.Variants	11.1GB
2023-02-08T10:31:19.720+0000	beacon2.Variants	11.2GB
2023-02-08T10:31:22.727+0000	beacon2.Variants	11.2GB
2023-02-08T10:31:25.730+0000	beacon2.Variants	11.2GB
2023-02-08T10:31:28.720+0000	beacon2.Variants	11.3GB
2023-02-08T10:31:31.721+0000	beacon2.Variants	11.3GB
2023-02-08T10:31:34.735+0000	beacon2.Variants	11.4GB
2023-02-08T10:31:37.729+0000	beacon2.Variants	11.4GB
2023-02-08T10:31:40.720+0000	beacon2.Variants	11.4GB
2023-02-08T10:31:43.727+0000	beacon2.Variants	11.5GB
2023-02-08T10:31:46.720+0000	beacon2.Variants	11.5GB
2023-02-08T10:31:49.720+0000	beacon2.Variants	11.6GB
2023-02-08T10:31:52.733+0000	beacon2.Variants	11.6GB
2023-02-08T10:31:55.724+0000	beacon2.Variants	11.6GB
2023-02-08T10:31:58.719+0000	beacon2.Variants	11.7GB
2023-02-08T10:32:01.725+0000	beacon2.Variants	11.7GB
2023-02-08T10:32:04.722+0000	beacon2.Variants	11.7GB
2023-02-08T10:32:07.719+0000	beacon2.Variants	11.8GB
2023-02-08T10:32:10.721+0000	beacon2.Variants	11.8GB
2023-02-08T10:32:13.724+0000	beacon2.Variants	11.8GB
2023-02-08T10:32:16.726+0000	beacon2.Variants	11.9GB
2023-02-08T10:32:19.729+0000	beacon2.Variants	11.9GB
2023-02-08T10:32:22.725+0000	beacon2.Variants	12.0GB
2023-02-08T10:32:25.720+0000	beacon2.Variants	12.0GB
2023-02-08T10:32:28.720+0000	beacon2.Variants	12.0GB
2023-02-08T10:32:31.723+0000	beacon2.Variants	12.1GB
2023-02-08T10:32:34.727+0000	beacon2.Variants	12.1GB
2023-02-08T10:32:37.720+0000	beacon2.Variants	12.1GB
2023-02-08T10:32:40.723+0000	beacon2.Variants	12.2GB
2023-02-08T10:32:43.721+0000	beacon2.Variants	12.2GB
2023-02-08T10:32:46.724+0000	beacon2.Variants	12.3GB
2023-02-08T10:32:49.737+0000	beacon2.Variants	12.3GB
2023-02-08T10:32:52.722+0000	beacon2.Variants	12.3GB
2023-02-08T10:32:55.720+0000	beacon2.Variants	12.4GB
2023-02-08T10:32:58.719+0000	beacon2.Variants	12.4GB
2023-02-08T10:33:01.724+0000	beacon2.Variants	12.4GB
2023-02-08T10:33:04.732+0000	beacon2.Variants	12.5GB
2023-02-08T10:33:07.719+0000	beacon2.Variants	12.5GB
2023-02-08T10:33:10.720+0000	beacon2.Variants	12.6GB
2023-02-08T10:33:13.719+0000	beacon2.Variants	12.6GB
2023-02-08T10:33:16.723+0000	beacon2.Variants	12.6GB
2023-02-08T10:33:19.719+0000	beacon2.Variants	12.7GB
2023-02-08T10:33:22.720+0000	beacon2.Variants	12.7GB
2023-02-08T10:33:25.720+0000	beacon2.Variants	12.7GB
2023-02-08T10:33:28.722+0000	beacon2.Variants	12.8GB
2023-02-08T10:33:31.729+0000	beacon2.Variants	12.8GB
2023-02-08T10:33:34.723+0000	beacon2.Variants	12.9GB
2023-02-08T10:33:37.728+0000	beacon2.Variants	12.9GB
2023-02-08T10:33:40.728+0000	beacon2.Variants	12.9GB
2023-02-08T10:33:43.722+0000	beacon2.Variants	13.0GB
2023-02-08T10:33:46.720+0000	beacon2.Variants	13.0GB
2023-02-08T10:33:49.722+0000	beacon2.Variants	13.1GB
2023-02-08T10:33:52.733+0000	beacon2.Variants	13.1GB
2023-02-08T10:33:55.720+0000	beacon2.Variants	13.1GB
2023-02-08T10:33:58.720+0000	beacon2.Variants	13.2GB
2023-02-08T10:34:01.720+0000	beacon2.Variants	13.2GB
2023-02-08T10:34:04.727+0000	beacon2.Variants	13.2GB
2023-02-08T10:34:07.722+0000	beacon2.Variants	13.3GB
2023-02-08T10:34:10.719+0000	beacon2.Variants	13.3GB
2023-02-08T10:34:13.725+0000	beacon2.Variants	13.3GB
2023-02-08T10:34:16.721+0000	beacon2.Variants	13.4GB
2023-02-08T10:34:19.720+0000	beacon2.Variants	13.4GB
2023-02-08T10:34:22.726+0000	beacon2.Variants	13.5GB
2023-02-08T10:34:25.719+0000	beacon2.Variants	13.5GB
2023-02-08T10:34:28.719+0000	beacon2.Variants	13.5GB
2023-02-08T10:34:31.725+0000	beacon2.Variants	13.6GB
2023-02-08T10:34:34.720+0000	beacon2.Variants	13.6GB
2023-02-08T10:34:37.720+0000	beacon2.Variants	13.7GB
2023-02-08T10:34:40.725+0000	beacon2.Variants	13.7GB
2023-02-08T10:34:43.719+0000	beacon2.Variants	13.7GB
2023-02-08T10:34:46.724+0000	beacon2.Variants	13.8GB
2023-02-08T10:34:49.722+0000	beacon2.Variants	13.8GB
2023-02-08T10:34:52.719+0000	beacon2.Variants	13.8GB
2023-02-08T10:34:55.719+0000	beacon2.Variants	13.9GB
2023-02-08T10:34:58.719+0000	beacon2.Variants	13.9GB
2023-02-08T10:35:01.722+0000	beacon2.Variants	13.9GB
2023-02-08T10:35:04.735+0000	beacon2.Variants	14.0GB
2023-02-08T10:35:07.730+0000	beacon2.Variants	14.0GB
2023-02-08T10:35:10.723+0000	beacon2.Variants	14.1GB
2023-02-08T10:35:13.724+0000	beacon2.Variants	14.1GB
2023-02-08T10:35:16.726+0000	beacon2.Variants	14.1GB
2023-02-08T10:35:19.728+0000	beacon2.Variants	14.2GB
2023-02-08T10:35:22.726+0000	beacon2.Variants	14.2GB
2023-02-08T10:35:25.725+0000	beacon2.Variants	14.2GB
2023-02-08T10:35:28.719+0000	beacon2.Variants	14.3GB
2023-02-08T10:35:31.720+0000	beacon2.Variants	14.3GB
2023-02-08T10:35:34.721+0000	beacon2.Variants	14.4GB
2023-02-08T10:35:37.720+0000	beacon2.Variants	14.4GB
2023-02-08T10:35:40.720+0000	beacon2.Variants	14.4GB
2023-02-08T10:35:43.719+0000	beacon2.Variants	14.5GB
2023-02-08T10:35:46.723+0000	beacon2.Variants	14.5GB
2023-02-08T10:35:49.719+0000	beacon2.Variants	14.6GB
2023-02-08T10:35:52.719+0000	beacon2.Variants	14.6GB
2023-02-08T10:35:55.724+0000	beacon2.Variants	14.6GB
2023-02-08T10:35:58.719+0000	beacon2.Variants	14.7GB
2023-02-08T10:36:01.727+0000	beacon2.Variants	14.7GB
2023-02-08T10:36:04.719+0000	beacon2.Variants	14.8GB
2023-02-08T10:36:07.722+0000	beacon2.Variants	14.8GB
2023-02-08T10:36:10.719+0000	beacon2.Variants	14.8GB
2023-02-08T10:36:13.725+0000	beacon2.Variants	14.9GB
2023-02-08T10:36:16.727+0000	beacon2.Variants	14.9GB
2023-02-08T10:36:19.728+0000	beacon2.Variants	14.9GB
2023-02-08T10:36:22.719+0000	beacon2.Variants	15.0GB
2023-02-08T10:36:25.726+0000	beacon2.Variants	15.0GB
2023-02-08T10:36:28.725+0000	beacon2.Variants	15.1GB
2023-02-08T10:36:31.720+0000	beacon2.Variants	15.1GB
2023-02-08T10:36:34.738+0000	beacon2.Variants	15.1GB
2023-02-08T10:36:37.721+0000	beacon2.Variants	15.2GB
2023-02-08T10:36:40.721+0000	beacon2.Variants	15.2GB
2023-02-08T10:36:43.725+0000	beacon2.Variants	15.2GB
2023-02-08T10:36:46.721+0000	beacon2.Variants	15.3GB
2023-02-08T10:36:49.720+0000	beacon2.Variants	15.3GB
2023-02-08T10:36:52.720+0000	beacon2.Variants	15.3GB
2023-02-08T10:36:55.727+0000	beacon2.Variants	15.4GB
2023-02-08T10:36:58.729+0000	beacon2.Variants	15.4GB
2023-02-08T10:37:01.720+0000	beacon2.Variants	15.5GB
2023-02-08T10:37:04.722+0000	beacon2.Variants	15.5GB
2023-02-08T10:37:07.720+0000	beacon2.Variants	15.5GB
2023-02-08T10:37:10.720+0000	beacon2.Variants	15.6GB
2023-02-08T10:37:13.730+0000	beacon2.Variants	15.6GB
2023-02-08T10:37:16.725+0000	beacon2.Variants	15.7GB
2023-02-08T10:37:19.720+0000	beacon2.Variants	15.7GB
2023-02-08T10:37:22.722+0000	beacon2.Variants	15.7GB
2023-02-08T10:37:25.721+0000	beacon2.Variants	15.8GB
2023-02-08T10:37:28.722+0000	beacon2.Variants	15.8GB
2023-02-08T10:37:31.729+0000	beacon2.Variants	15.8GB
2023-02-08T10:37:34.722+0000	beacon2.Variants	15.9GB
2023-02-08T10:37:37.719+0000	beacon2.Variants	15.9GB
2023-02-08T10:37:40.724+0000	beacon2.Variants	16.0GB
