2023-02-08T08:44:37.514+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T08:54:55.518+0000	beacon2.Variants	7.81GB
2023-02-08T08:54:58.527+0000	beacon2.Variants	7.85GB
2023-02-08T08:55:01.519+0000	beacon2.Variants	7.89GB
2023-02-08T08:55:04.531+0000	beacon2.Variants	7.93GB
2023-02-08T08:55:07.516+0000	beacon2.Variants	7.97GB
2023-02-08T08:55:10.514+0000	beacon2.Variants	8.00GB
2023-02-08T08:55:13.518+0000	beacon2.Variants	8.04GB
2023-02-08T08:55:16.518+0000	beacon2.Variants	8.08GB
2023-02-08T08:55:19.515+0000	beacon2.Variants	8.12GB
2023-02-08T08:55:22.528+0000	beacon2.Variants	8.16GB
2023-02-08T08:55:25.521+0000	beacon2.Variants	8.20GB
2023-02-08T08:55:28.518+0000	beacon2.Variants	8.23GB
2023-02-08T08:55:31.514+0000	beacon2.Variants	8.27GB
2023-02-08T08:55:34.517+0000	beacon2.Variants	8.31GB
2023-02-08T08:55:37.515+0000	beacon2.Variants	8.35GB
2023-02-08T08:55:40.514+0000	beacon2.Variants	8.39GB
2023-02-08T08:55:43.517+0000	beacon2.Variants	8.42GB
2023-02-08T08:55:46.516+0000	beacon2.Variants	8.46GB
2023-02-08T08:55:49.517+0000	beacon2.Variants	8.50GB
2023-02-08T08:55:52.518+0000	beacon2.Variants	8.54GB
2023-02-08T08:55:55.519+0000	beacon2.Variants	8.58GB
2023-02-08T08:55:58.516+0000	beacon2.Variants	8.61GB
2023-02-08T08:56:01.528+0000	beacon2.Variants	8.65GB
2023-02-08T08:56:04.522+0000	beacon2.Variants	8.69GB
2023-02-08T08:56:07.520+0000	beacon2.Variants	8.73GB
2023-02-08T08:56:10.525+0000	beacon2.Variants	8.77GB
2023-02-08T08:56:13.516+0000	beacon2.Variants	8.80GB
2023-02-08T08:56:16.519+0000	beacon2.Variants	8.84GB
2023-02-08T08:56:19.514+0000	beacon2.Variants	8.88GB
2023-02-08T08:56:22.518+0000	beacon2.Variants	8.92GB
2023-02-08T08:56:25.525+0000	beacon2.Variants	8.96GB
2023-02-08T08:56:28.523+0000	beacon2.Variants	9.00GB
2023-02-08T08:56:31.515+0000	beacon2.Variants	9.04GB
2023-02-08T08:56:34.521+0000	beacon2.Variants	9.07GB
2023-02-08T08:56:37.515+0000	beacon2.Variants	9.11GB
2023-02-08T08:56:40.523+0000	beacon2.Variants	9.15GB
2023-02-08T08:56:43.517+0000	beacon2.Variants	9.19GB
2023-02-08T08:56:46.520+0000	beacon2.Variants	9.22GB
2023-02-08T08:56:49.515+0000	beacon2.Variants	9.26GB
2023-02-08T08:56:52.516+0000	beacon2.Variants	9.30GB
2023-02-08T08:56:55.514+0000	beacon2.Variants	9.34GB
2023-02-08T08:56:58.515+0000	beacon2.Variants	9.37GB
2023-02-08T08:57:01.514+0000	beacon2.Variants	9.41GB
2023-02-08T08:57:04.517+0000	beacon2.Variants	9.45GB
2023-02-08T08:57:07.518+0000	beacon2.Variants	9.49GB
2023-02-08T08:57:10.515+0000	beacon2.Variants	9.53GB
2023-02-08T08:57:13.521+0000	beacon2.Variants	9.56GB
2023-02-08T08:57:16.523+0000	beacon2.Variants	9.60GB
2023-02-08T08:57:19.523+0000	beacon2.Variants	9.64GB
2023-02-08T08:57:22.519+0000	beacon2.Variants	9.68GB
2023-02-08T08:57:25.519+0000	beacon2.Variants	9.72GB
2023-02-08T08:57:28.519+0000	beacon2.Variants	9.75GB
2023-02-08T08:57:31.518+0000	beacon2.Variants	9.79GB
2023-02-08T08:57:34.521+0000	beacon2.Variants	9.83GB
2023-02-08T08:57:37.533+0000	beacon2.Variants	9.87GB
2023-02-08T08:57:40.521+0000	beacon2.Variants	9.91GB
2023-02-08T08:57:43.524+0000	beacon2.Variants	9.95GB
2023-02-08T08:57:46.530+0000	beacon2.Variants	9.98GB
2023-02-08T08:57:49.517+0000	beacon2.Variants	10.0GB
2023-02-08T08:57:52.534+0000	beacon2.Variants	10.1GB
2023-02-08T08:57:55.516+0000	beacon2.Variants	10.1GB
2023-02-08T08:57:58.519+0000	beacon2.Variants	10.1GB
2023-02-08T08:58:01.521+0000	beacon2.Variants	10.2GB
2023-02-08T08:58:04.528+0000	beacon2.Variants	10.2GB
2023-02-08T08:58:07.516+0000	beacon2.Variants	10.2GB
2023-02-08T08:58:10.515+0000	beacon2.Variants	10.3GB
2023-02-08T08:58:13.517+0000	beacon2.Variants	10.3GB
2023-02-08T08:58:16.521+0000	beacon2.Variants	10.4GB
2023-02-08T08:58:19.527+0000	beacon2.Variants	10.4GB
2023-02-08T08:58:22.539+0000	beacon2.Variants	10.4GB
2023-02-08T08:58:25.520+0000	beacon2.Variants	10.5GB
2023-02-08T08:58:28.518+0000	beacon2.Variants	10.5GB
2023-02-08T08:58:31.516+0000	beacon2.Variants	10.6GB
2023-02-08T08:58:34.515+0000	beacon2.Variants	10.6GB
2023-02-08T08:58:37.520+0000	beacon2.Variants	10.6GB
2023-02-08T08:58:40.517+0000	beacon2.Variants	10.7GB
2023-02-08T08:58:43.515+0000	beacon2.Variants	10.7GB
2023-02-08T08:58:46.516+0000	beacon2.Variants	10.7GB
2023-02-08T08:58:49.525+0000	beacon2.Variants	10.8GB
2023-02-08T08:58:52.514+0000	beacon2.Variants	10.8GB
2023-02-08T08:58:55.515+0000	beacon2.Variants	10.8GB
2023-02-08T08:58:58.516+0000	beacon2.Variants	10.9GB
2023-02-08T08:59:01.530+0000	beacon2.Variants	10.9GB
2023-02-08T08:59:04.518+0000	beacon2.Variants	11.0GB
2023-02-08T08:59:07.515+0000	beacon2.Variants	11.0GB
2023-02-08T08:59:10.514+0000	beacon2.Variants	11.0GB
2023-02-08T08:59:13.515+0000	beacon2.Variants	11.1GB
2023-02-08T08:59:16.526+0000	beacon2.Variants	11.1GB
2023-02-08T08:59:19.514+0000	beacon2.Variants	11.2GB
2023-02-08T08:59:22.515+0000	beacon2.Variants	11.2GB
2023-02-08T08:59:25.515+0000	beacon2.Variants	11.2GB
2023-02-08T08:59:28.514+0000	beacon2.Variants	11.3GB
2023-02-08T08:59:31.518+0000	beacon2.Variants	11.3GB
2023-02-08T08:59:34.516+0000	beacon2.Variants	11.3GB
2023-02-08T08:59:37.514+0000	beacon2.Variants	11.4GB
2023-02-08T08:59:40.517+0000	beacon2.Variants	11.4GB
2023-02-08T08:59:43.514+0000	beacon2.Variants	11.5GB
2023-02-08T08:59:46.514+0000	beacon2.Variants	11.5GB
2023-02-08T08:59:49.521+0000	beacon2.Variants	11.5GB
2023-02-08T08:59:52.518+0000	beacon2.Variants	11.6GB
2023-02-08T08:59:55.522+0000	beacon2.Variants	11.6GB
2023-02-08T08:59:58.525+0000	beacon2.Variants	11.7GB
2023-02-08T09:00:01.514+0000	beacon2.Variants	11.7GB
2023-02-08T09:00:04.515+0000	beacon2.Variants	11.7GB
2023-02-08T09:00:07.518+0000	beacon2.Variants	11.8GB
2023-02-08T09:00:10.516+0000	beacon2.Variants	11.8GB
2023-02-08T09:00:13.518+0000	beacon2.Variants	11.8GB
2023-02-08T09:00:16.515+0000	beacon2.Variants	11.9GB
2023-02-08T09:00:19.517+0000	beacon2.Variants	11.9GB
2023-02-08T09:00:22.520+0000	beacon2.Variants	11.9GB
2023-02-08T09:00:25.515+0000	beacon2.Variants	12.0GB
2023-02-08T09:00:28.520+0000	beacon2.Variants	12.0GB
2023-02-08T09:00:31.518+0000	beacon2.Variants	12.1GB
2023-02-08T09:00:34.516+0000	beacon2.Variants	12.1GB
2023-02-08T09:00:37.516+0000	beacon2.Variants	12.1GB
2023-02-08T09:00:40.515+0000	beacon2.Variants	12.2GB
2023-02-08T09:00:43.514+0000	beacon2.Variants	12.2GB
2023-02-08T09:00:46.515+0000	beacon2.Variants	12.2GB
2023-02-08T09:00:49.516+0000	beacon2.Variants	12.3GB
2023-02-08T09:00:52.516+0000	beacon2.Variants	12.3GB
2023-02-08T09:00:55.517+0000	beacon2.Variants	12.4GB
2023-02-08T09:00:58.519+0000	beacon2.Variants	12.4GB
2023-02-08T09:01:01.518+0000	beacon2.Variants	12.4GB
2023-02-08T09:01:04.516+0000	beacon2.Variants	12.5GB
2023-02-08T09:01:07.521+0000	beacon2.Variants	12.5GB
2023-02-08T09:01:10.523+0000	beacon2.Variants	12.6GB
2023-02-08T09:01:13.523+0000	beacon2.Variants	12.6GB
2023-02-08T09:01:16.515+0000	beacon2.Variants	12.6GB
2023-02-08T09:01:19.516+0000	beacon2.Variants	12.7GB
2023-02-08T09:01:22.516+0000	beacon2.Variants	12.7GB
2023-02-08T09:01:25.520+0000	beacon2.Variants	12.7GB
2023-02-08T09:01:28.516+0000	beacon2.Variants	12.8GB
2023-02-08T09:01:31.516+0000	beacon2.Variants	12.8GB
2023-02-08T09:01:34.525+0000	beacon2.Variants	12.9GB
2023-02-08T09:01:37.520+0000	beacon2.Variants	12.9GB
2023-02-08T09:01:40.514+0000	beacon2.Variants	12.9GB
2023-02-08T09:01:43.530+0000	beacon2.Variants	13.0GB
2023-02-08T09:01:46.514+0000	beacon2.Variants	13.0GB
2023-02-08T09:01:49.516+0000	beacon2.Variants	13.0GB
2023-02-08T09:01:52.523+0000	beacon2.Variants	13.1GB
2023-02-08T09:01:55.526+0000	beacon2.Variants	13.1GB
2023-02-08T09:01:58.515+0000	beacon2.Variants	13.2GB
2023-02-08T09:02:01.517+0000	beacon2.Variants	13.2GB
2023-02-08T09:02:04.515+0000	beacon2.Variants	13.2GB
2023-02-08T09:02:07.530+0000	beacon2.Variants	13.3GB
2023-02-08T09:02:10.514+0000	beacon2.Variants	13.3GB
2023-02-08T09:02:13.517+0000	beacon2.Variants	13.3GB
2023-02-08T09:02:16.521+0000	beacon2.Variants	13.4GB
2023-02-08T09:02:19.518+0000	beacon2.Variants	13.4GB
2023-02-08T09:02:22.515+0000	beacon2.Variants	13.5GB
2023-02-08T09:02:25.515+0000	beacon2.Variants	13.5GB
2023-02-08T09:02:28.521+0000	beacon2.Variants	13.5GB
2023-02-08T09:02:31.522+0000	beacon2.Variants	13.6GB
2023-02-08T09:02:34.525+0000	beacon2.Variants	13.6GB
2023-02-08T09:02:37.520+0000	beacon2.Variants	13.7GB
2023-02-08T09:02:40.515+0000	beacon2.Variants	13.7GB
2023-02-08T09:02:43.515+0000	beacon2.Variants	13.7GB
2023-02-08T09:02:46.515+0000	beacon2.Variants	13.8GB
2023-02-08T09:02:49.515+0000	beacon2.Variants	13.8GB
2023-02-08T09:02:52.518+0000	beacon2.Variants	13.8GB
2023-02-08T09:02:55.516+0000	beacon2.Variants	13.9GB
2023-02-08T09:02:58.521+0000	beacon2.Variants	13.9GB
2023-02-08T09:03:01.516+0000	beacon2.Variants	13.9GB
2023-02-08T09:03:04.516+0000	beacon2.Variants	14.0GB
2023-02-08T09:03:07.519+0000	beacon2.Variants	14.0GB
2023-02-08T09:03:10.517+0000	beacon2.Variants	14.1GB
2023-02-08T09:03:13.515+0000	beacon2.Variants	14.1GB
2023-02-08T09:03:16.515+0000	beacon2.Variants	14.1GB
2023-02-08T09:03:19.514+0000	beacon2.Variants	14.2GB
2023-02-08T09:03:22.516+0000	beacon2.Variants	14.2GB
2023-02-08T09:03:25.515+0000	beacon2.Variants	14.2GB
2023-02-08T09:03:28.517+0000	beacon2.Variants	14.3GB
2023-02-08T09:03:31.515+0000	beacon2.Variants	14.3GB
2023-02-08T09:03:34.517+0000	beacon2.Variants	14.4GB
2023-02-08T09:03:37.515+0000	beacon2.Variants	14.4GB
2023-02-08T09:03:40.520+0000	beacon2.Variants	14.4GB
2023-02-08T09:03:43.517+0000	beacon2.Variants	14.5GB
2023-02-08T09:03:46.517+0000	beacon2.Variants	14.5GB
2023-02-08T09:03:49.515+0000	beacon2.Variants	14.6GB
2023-02-08T09:03:52.517+0000	beacon2.Variants	14.6GB
2023-02-08T09:03:55.514+0000	beacon2.Variants	14.6GB
2023-02-08T09:03:58.515+0000	beacon2.Variants	14.7GB
2023-02-08T09:04:01.515+0000	beacon2.Variants	14.7GB
2023-02-08T09:04:04.516+0000	beacon2.Variants	14.7GB
2023-02-08T09:04:07.520+0000	beacon2.Variants	14.8GB
2023-02-08T09:04:10.517+0000	beacon2.Variants	14.8GB
2023-02-08T09:04:13.517+0000	beacon2.Variants	14.9GB
2023-02-08T09:04:16.516+0000	beacon2.Variants	14.9GB
2023-02-08T09:04:19.516+0000	beacon2.Variants	14.9GB
2023-02-08T09:04:22.521+0000	beacon2.Variants	15.0GB
2023-02-08T09:04:25.526+0000	beacon2.Variants	15.0GB
2023-02-08T09:04:28.526+0000	beacon2.Variants	15.1GB
2023-02-08T09:04:31.523+0000	beacon2.Variants	15.1GB
2023-02-08T09:04:34.523+0000	beacon2.Variants	15.1GB
2023-02-08T09:04:37.519+0000	beacon2.Variants	15.2GB
2023-02-08T09:04:40.530+0000	beacon2.Variants	15.2GB
2023-02-08T09:04:43.523+0000	beacon2.Variants	15.2GB
2023-02-08T09:04:46.517+0000	beacon2.Variants	15.3GB
2023-02-08T09:04:49.516+0000	beacon2.Variants	15.3GB
2023-02-08T09:04:52.533+0000	beacon2.Variants	15.3GB
2023-02-08T09:04:55.515+0000	beacon2.Variants	15.4GB
2023-02-08T09:04:58.515+0000	beacon2.Variants	15.4GB
2023-02-08T09:05:01.515+0000	beacon2.Variants	15.5GB
2023-02-08T09:05:04.521+0000	beacon2.Variants	15.5GB
2023-02-08T09:05:07.515+0000	beacon2.Variants	15.5GB
2023-02-08T09:05:10.518+0000	beacon2.Variants	15.6GB
2023-02-08T09:05:13.523+0000	beacon2.Variants	15.6GB
2023-02-08T09:05:16.520+0000	beacon2.Variants	15.7GB
2023-02-08T09:05:19.518+0000	beacon2.Variants	15.7GB
2023-02-08T09:05:22.527+0000	beacon2.Variants	15.7GB
2023-02-08T09:05:25.514+0000	beacon2.Variants	15.8GB
2023-02-08T09:05:28.514+0000	beacon2.Variants	15.8GB
2023-02-08T09:05:31.515+0000	beacon2.Variants	15.8GB
2023-02-08T09:05:34.519+0000	beacon2.Variants	15.9GB
2023-02-08T09:05:37.514+0000	beacon2.Variants	15.9GB
2023-02-08T09:05:40.520+0000	beacon2.Variants	16.0GB
2023-02-08T09:05:43.519+0000	beacon2.Variants	16.0GB
