2023-02-08T19:58:25.355+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T20:01:28.356+0000	beacon2.Variants	2.32GB
2023-02-08T20:01:31.357+0000	beacon2.Variants	2.36GB
2023-02-08T20:01:34.355+0000	beacon2.Variants	2.40GB
2023-02-08T20:01:37.355+0000	beacon2.Variants	2.44GB
2023-02-08T20:01:40.356+0000	beacon2.Variants	2.48GB
2023-02-08T20:01:43.357+0000	beacon2.Variants	2.51GB
2023-02-08T20:01:46.364+0000	beacon2.Variants	2.55GB
2023-02-08T20:01:49.356+0000	beacon2.Variants	2.59GB
2023-02-08T20:01:52.358+0000	beacon2.Variants	2.63GB
2023-02-08T20:01:55.356+0000	beacon2.Variants	2.67GB
2023-02-08T20:01:58.355+0000	beacon2.Variants	2.71GB
2023-02-08T20:02:01.359+0000	beacon2.Variants	2.74GB
2023-02-08T20:02:04.358+0000	beacon2.Variants	2.78GB
2023-02-08T20:02:07.361+0000	beacon2.Variants	2.82GB
2023-02-08T20:02:10.357+0000	beacon2.Variants	2.86GB
2023-02-08T20:02:13.358+0000	beacon2.Variants	2.89GB
2023-02-08T20:02:16.357+0000	beacon2.Variants	2.93GB
2023-02-08T20:02:19.369+0000	beacon2.Variants	2.97GB
2023-02-08T20:02:22.358+0000	beacon2.Variants	3.01GB
2023-02-08T20:02:25.358+0000	beacon2.Variants	3.05GB
2023-02-08T20:02:28.363+0000	beacon2.Variants	3.09GB
2023-02-08T20:02:31.359+0000	beacon2.Variants	3.12GB
2023-02-08T20:02:34.358+0000	beacon2.Variants	3.16GB
2023-02-08T20:02:37.357+0000	beacon2.Variants	3.20GB
2023-02-08T20:02:40.359+0000	beacon2.Variants	3.24GB
2023-02-08T20:02:43.356+0000	beacon2.Variants	3.28GB
2023-02-08T20:02:46.357+0000	beacon2.Variants	3.31GB
2023-02-08T20:02:49.355+0000	beacon2.Variants	3.35GB
2023-02-08T20:02:52.355+0000	beacon2.Variants	3.39GB
2023-02-08T20:02:55.371+0000	beacon2.Variants	3.43GB
2023-02-08T20:02:58.356+0000	beacon2.Variants	3.47GB
2023-02-08T20:03:01.356+0000	beacon2.Variants	3.51GB
2023-02-08T20:03:04.355+0000	beacon2.Variants	3.54GB
2023-02-08T20:03:07.357+0000	beacon2.Variants	3.58GB
2023-02-08T20:03:10.358+0000	beacon2.Variants	3.62GB
2023-02-08T20:03:13.358+0000	beacon2.Variants	3.66GB
2023-02-08T20:03:16.355+0000	beacon2.Variants	3.70GB
2023-02-08T20:03:19.356+0000	beacon2.Variants	3.73GB
2023-02-08T20:03:22.362+0000	beacon2.Variants	3.77GB
2023-02-08T20:03:25.364+0000	beacon2.Variants	3.81GB
2023-02-08T20:03:28.361+0000	beacon2.Variants	3.85GB
2023-02-08T20:03:31.367+0000	beacon2.Variants	3.89GB
2023-02-08T20:03:34.356+0000	beacon2.Variants	3.92GB
2023-02-08T20:03:37.360+0000	beacon2.Variants	3.96GB
2023-02-08T20:03:40.366+0000	beacon2.Variants	4.00GB
2023-02-08T20:03:43.365+0000	beacon2.Variants	4.04GB
2023-02-08T20:03:46.366+0000	beacon2.Variants	4.08GB
2023-02-08T20:03:49.355+0000	beacon2.Variants	4.11GB
2023-02-08T20:03:52.356+0000	beacon2.Variants	4.15GB
2023-02-08T20:03:55.359+0000	beacon2.Variants	4.19GB
2023-02-08T20:03:58.358+0000	beacon2.Variants	4.23GB
2023-02-08T20:04:01.357+0000	beacon2.Variants	4.27GB
2023-02-08T20:04:04.358+0000	beacon2.Variants	4.31GB
2023-02-08T20:04:07.355+0000	beacon2.Variants	4.34GB
2023-02-08T20:04:10.355+0000	beacon2.Variants	4.38GB
2023-02-08T20:04:13.369+0000	beacon2.Variants	4.42GB
2023-02-08T20:04:16.358+0000	beacon2.Variants	4.46GB
2023-02-08T20:04:19.359+0000	beacon2.Variants	4.50GB
2023-02-08T20:04:22.356+0000	beacon2.Variants	4.53GB
2023-02-08T20:04:25.355+0000	beacon2.Variants	4.57GB
2023-02-08T20:04:28.356+0000	beacon2.Variants	4.61GB
2023-02-08T20:04:31.355+0000	beacon2.Variants	4.65GB
2023-02-08T20:04:34.356+0000	beacon2.Variants	4.68GB
2023-02-08T20:04:37.355+0000	beacon2.Variants	4.72GB
2023-02-08T20:04:40.355+0000	beacon2.Variants	4.76GB
2023-02-08T20:04:43.356+0000	beacon2.Variants	4.80GB
2023-02-08T20:04:46.356+0000	beacon2.Variants	4.84GB
2023-02-08T20:04:49.361+0000	beacon2.Variants	4.87GB
2023-02-08T20:04:52.358+0000	beacon2.Variants	4.91GB
2023-02-08T20:04:55.362+0000	beacon2.Variants	4.95GB
2023-02-08T20:04:58.364+0000	beacon2.Variants	4.99GB
2023-02-08T20:05:01.355+0000	beacon2.Variants	5.03GB
2023-02-08T20:05:04.363+0000	beacon2.Variants	5.06GB
2023-02-08T20:05:07.369+0000	beacon2.Variants	5.10GB
2023-02-08T20:05:10.356+0000	beacon2.Variants	5.14GB
2023-02-08T20:05:13.360+0000	beacon2.Variants	5.18GB
2023-02-08T20:05:16.366+0000	beacon2.Variants	5.21GB
2023-02-08T20:05:19.370+0000	beacon2.Variants	5.25GB
2023-02-08T20:05:22.358+0000	beacon2.Variants	5.29GB
2023-02-08T20:05:25.355+0000	beacon2.Variants	5.33GB
2023-02-08T20:05:28.355+0000	beacon2.Variants	5.37GB
2023-02-08T20:05:31.360+0000	beacon2.Variants	5.40GB
2023-02-08T20:05:34.363+0000	beacon2.Variants	5.44GB
2023-02-08T20:05:37.356+0000	beacon2.Variants	5.48GB
2023-02-08T20:05:40.361+0000	beacon2.Variants	5.52GB
2023-02-08T20:05:43.361+0000	beacon2.Variants	5.56GB
2023-02-08T20:05:46.358+0000	beacon2.Variants	5.59GB
2023-02-08T20:05:49.357+0000	beacon2.Variants	5.63GB
2023-02-08T20:05:52.355+0000	beacon2.Variants	5.67GB
2023-02-08T20:05:55.357+0000	beacon2.Variants	5.71GB
2023-02-08T20:05:58.360+0000	beacon2.Variants	5.75GB
2023-02-08T20:06:01.356+0000	beacon2.Variants	5.78GB
2023-02-08T20:06:04.358+0000	beacon2.Variants	5.82GB
2023-02-08T20:06:07.355+0000	beacon2.Variants	5.86GB
2023-02-08T20:06:10.355+0000	beacon2.Variants	5.90GB
2023-02-08T20:06:13.366+0000	beacon2.Variants	5.93GB
2023-02-08T20:06:16.355+0000	beacon2.Variants	5.97GB
2023-02-08T20:06:19.366+0000	beacon2.Variants	6.01GB
2023-02-08T20:06:22.360+0000	beacon2.Variants	6.05GB
2023-02-08T20:06:25.365+0000	beacon2.Variants	6.08GB
2023-02-08T20:06:28.372+0000	beacon2.Variants	6.12GB
2023-02-08T20:06:31.357+0000	beacon2.Variants	6.16GB
2023-02-08T20:06:34.357+0000	beacon2.Variants	6.20GB
2023-02-08T20:06:37.359+0000	beacon2.Variants	6.24GB
2023-02-08T20:06:40.361+0000	beacon2.Variants	6.28GB
2023-02-08T20:06:43.355+0000	beacon2.Variants	6.31GB
2023-02-08T20:06:46.358+0000	beacon2.Variants	6.35GB
2023-02-08T20:06:49.357+0000	beacon2.Variants	6.39GB
2023-02-08T20:06:52.357+0000	beacon2.Variants	6.43GB
2023-02-08T20:06:55.362+0000	beacon2.Variants	6.46GB
2023-02-08T20:06:58.355+0000	beacon2.Variants	6.50GB
2023-02-08T20:07:01.366+0000	beacon2.Variants	6.54GB
2023-02-08T20:07:04.355+0000	beacon2.Variants	6.58GB
2023-02-08T20:07:07.355+0000	beacon2.Variants	6.61GB
2023-02-08T20:07:10.363+0000	beacon2.Variants	6.65GB
2023-02-08T20:07:13.366+0000	beacon2.Variants	6.69GB
2023-02-08T20:07:16.365+0000	beacon2.Variants	6.73GB
2023-02-08T20:07:19.358+0000	beacon2.Variants	6.77GB
2023-02-08T20:07:22.361+0000	beacon2.Variants	6.81GB
2023-02-08T20:07:25.361+0000	beacon2.Variants	6.84GB
2023-02-08T20:07:28.358+0000	beacon2.Variants	6.88GB
2023-02-08T20:07:31.355+0000	beacon2.Variants	6.92GB
2023-02-08T20:07:34.356+0000	beacon2.Variants	6.96GB
2023-02-08T20:07:37.356+0000	beacon2.Variants	7.00GB
2023-02-08T20:07:40.356+0000	beacon2.Variants	7.03GB
2023-02-08T20:07:43.355+0000	beacon2.Variants	7.07GB
2023-02-08T20:07:46.355+0000	beacon2.Variants	7.11GB
2023-02-08T20:07:49.356+0000	beacon2.Variants	7.15GB
2023-02-08T20:07:52.356+0000	beacon2.Variants	7.19GB
2023-02-08T20:07:55.355+0000	beacon2.Variants	7.22GB
2023-02-08T20:07:58.362+0000	beacon2.Variants	7.26GB
2023-02-08T20:08:01.358+0000	beacon2.Variants	7.30GB
2023-02-08T20:08:04.355+0000	beacon2.Variants	7.34GB
2023-02-08T20:08:07.362+0000	beacon2.Variants	7.38GB
2023-02-08T20:08:10.355+0000	beacon2.Variants	7.41GB
2023-02-08T20:08:13.355+0000	beacon2.Variants	7.45GB
2023-02-08T20:08:16.362+0000	beacon2.Variants	7.49GB
2023-02-08T20:08:19.355+0000	beacon2.Variants	7.53GB
2023-02-08T20:08:22.358+0000	beacon2.Variants	7.57GB
2023-02-08T20:08:25.365+0000	beacon2.Variants	7.60GB
2023-02-08T20:08:28.357+0000	beacon2.Variants	7.64GB
2023-02-08T20:08:31.357+0000	beacon2.Variants	7.68GB
2023-02-08T20:08:34.356+0000	beacon2.Variants	7.72GB
2023-02-08T20:08:37.355+0000	beacon2.Variants	7.75GB
2023-02-08T20:08:40.363+0000	beacon2.Variants	7.79GB
2023-02-08T20:08:43.374+0000	beacon2.Variants	7.83GB
2023-02-08T20:08:46.357+0000	beacon2.Variants	7.87GB
2023-02-08T20:08:49.366+0000	beacon2.Variants	7.91GB
2023-02-08T20:08:52.355+0000	beacon2.Variants	7.95GB
2023-02-08T20:08:55.355+0000	beacon2.Variants	7.98GB
2023-02-08T20:08:58.355+0000	beacon2.Variants	8.02GB
2023-02-08T20:09:01.358+0000	beacon2.Variants	8.06GB
2023-02-08T20:09:04.355+0000	beacon2.Variants	8.10GB
2023-02-08T20:09:07.355+0000	beacon2.Variants	8.13GB
2023-02-08T20:09:10.356+0000	beacon2.Variants	8.17GB
2023-02-08T20:09:13.358+0000	beacon2.Variants	8.21GB
2023-02-08T20:09:16.356+0000	beacon2.Variants	8.25GB
2023-02-08T20:09:19.360+0000	beacon2.Variants	8.29GB
2023-02-08T20:09:22.363+0000	beacon2.Variants	8.32GB
2023-02-08T20:09:25.358+0000	beacon2.Variants	8.36GB
2023-02-08T20:09:28.362+0000	beacon2.Variants	8.40GB
2023-02-08T20:09:31.355+0000	beacon2.Variants	8.44GB
2023-02-08T20:09:34.355+0000	beacon2.Variants	8.48GB
2023-02-08T20:09:37.362+0000	beacon2.Variants	8.51GB
2023-02-08T20:09:40.355+0000	beacon2.Variants	8.55GB
2023-02-08T20:09:43.356+0000	beacon2.Variants	8.59GB
2023-02-08T20:09:46.356+0000	beacon2.Variants	8.63GB
2023-02-08T20:09:49.357+0000	beacon2.Variants	8.67GB
2023-02-08T20:09:52.363+0000	beacon2.Variants	8.71GB
2023-02-08T20:09:55.357+0000	beacon2.Variants	8.74GB
2023-02-08T20:09:58.357+0000	beacon2.Variants	8.78GB
2023-02-08T20:10:01.355+0000	beacon2.Variants	8.82GB
2023-02-08T20:10:04.372+0000	beacon2.Variants	8.86GB
2023-02-08T20:10:07.357+0000	beacon2.Variants	8.89GB
2023-02-08T20:10:10.356+0000	beacon2.Variants	8.93GB
2023-02-08T20:10:13.359+0000	beacon2.Variants	8.97GB
2023-02-08T20:10:16.356+0000	beacon2.Variants	9.01GB
2023-02-08T20:10:19.357+0000	beacon2.Variants	9.05GB
2023-02-08T20:10:22.355+0000	beacon2.Variants	9.08GB
2023-02-08T20:10:25.356+0000	beacon2.Variants	9.12GB
2023-02-08T20:10:28.362+0000	beacon2.Variants	9.16GB
2023-02-08T20:10:31.356+0000	beacon2.Variants	9.20GB
2023-02-08T20:10:34.355+0000	beacon2.Variants	9.24GB
2023-02-08T20:10:37.359+0000	beacon2.Variants	9.27GB
2023-02-08T20:10:40.358+0000	beacon2.Variants	9.31GB
2023-02-08T20:10:43.358+0000	beacon2.Variants	9.35GB
2023-02-08T20:10:46.356+0000	beacon2.Variants	9.39GB
2023-02-08T20:10:49.370+0000	beacon2.Variants	9.43GB
2023-02-08T20:10:52.364+0000	beacon2.Variants	9.46GB
2023-02-08T20:10:55.356+0000	beacon2.Variants	9.50GB
2023-02-08T20:10:58.355+0000	beacon2.Variants	9.54GB
2023-02-08T20:11:01.355+0000	beacon2.Variants	9.58GB
2023-02-08T20:11:04.374+0000	beacon2.Variants	9.62GB
2023-02-08T20:11:07.355+0000	beacon2.Variants	9.65GB
2023-02-08T20:11:10.359+0000	beacon2.Variants	9.69GB
2023-02-08T20:11:13.355+0000	beacon2.Variants	9.73GB
2023-02-08T20:11:16.360+0000	beacon2.Variants	9.77GB
2023-02-08T20:11:19.355+0000	beacon2.Variants	9.81GB
2023-02-08T20:11:22.368+0000	beacon2.Variants	9.85GB
2023-02-08T20:11:25.356+0000	beacon2.Variants	9.88GB
2023-02-08T20:11:28.371+0000	beacon2.Variants	9.92GB
2023-02-08T20:11:31.360+0000	beacon2.Variants	9.96GB
2023-02-08T20:11:34.357+0000	beacon2.Variants	10.0GB
2023-02-08T20:11:37.357+0000	beacon2.Variants	10.0GB
2023-02-08T20:11:40.356+0000	beacon2.Variants	10.1GB
2023-02-08T20:11:43.371+0000	beacon2.Variants	10.1GB
2023-02-08T20:11:46.360+0000	beacon2.Variants	10.2GB
2023-02-08T20:11:49.356+0000	beacon2.Variants	10.2GB
2023-02-08T20:11:52.360+0000	beacon2.Variants	10.2GB
2023-02-08T20:11:55.355+0000	beacon2.Variants	10.3GB
2023-02-08T20:11:58.356+0000	beacon2.Variants	10.3GB
2023-02-08T20:12:01.355+0000	beacon2.Variants	10.3GB
2023-02-08T20:12:04.356+0000	beacon2.Variants	10.4GB
2023-02-08T20:12:07.356+0000	beacon2.Variants	10.4GB
2023-02-08T20:12:10.357+0000	beacon2.Variants	10.4GB
2023-02-08T20:12:13.357+0000	beacon2.Variants	10.5GB
2023-02-08T20:12:16.357+0000	beacon2.Variants	10.5GB
2023-02-08T20:12:19.361+0000	beacon2.Variants	10.6GB
2023-02-08T20:12:22.355+0000	beacon2.Variants	10.6GB
2023-02-08T20:12:25.355+0000	beacon2.Variants	10.6GB
2023-02-08T20:12:28.357+0000	beacon2.Variants	10.7GB
2023-02-08T20:12:31.355+0000	beacon2.Variants	10.7GB
2023-02-08T20:12:34.357+0000	beacon2.Variants	10.8GB
2023-02-08T20:12:37.357+0000	beacon2.Variants	10.8GB
2023-02-08T20:12:40.355+0000	beacon2.Variants	10.8GB
2023-02-08T20:12:43.359+0000	beacon2.Variants	10.9GB
2023-02-08T20:12:46.358+0000	beacon2.Variants	10.9GB
2023-02-08T20:12:49.355+0000	beacon2.Variants	10.9GB
2023-02-08T20:12:52.355+0000	beacon2.Variants	11.0GB
2023-02-08T20:12:55.355+0000	beacon2.Variants	11.0GB
2023-02-08T20:12:58.355+0000	beacon2.Variants	11.1GB
2023-02-08T20:13:01.355+0000	beacon2.Variants	11.1GB
2023-02-08T20:13:04.355+0000	beacon2.Variants	11.1GB
2023-02-08T20:13:07.358+0000	beacon2.Variants	11.2GB
2023-02-08T20:13:10.355+0000	beacon2.Variants	11.2GB
2023-02-08T20:13:13.361+0000	beacon2.Variants	11.2GB
2023-02-08T20:13:16.356+0000	beacon2.Variants	11.3GB
2023-02-08T20:13:19.358+0000	beacon2.Variants	11.3GB
2023-02-08T20:13:22.358+0000	beacon2.Variants	11.4GB
2023-02-08T20:13:25.356+0000	beacon2.Variants	11.4GB
2023-02-08T20:13:28.355+0000	beacon2.Variants	11.4GB
2023-02-08T20:13:31.357+0000	beacon2.Variants	11.5GB
2023-02-08T20:13:34.364+0000	beacon2.Variants	11.5GB
2023-02-08T20:13:37.360+0000	beacon2.Variants	11.6GB
2023-02-08T20:13:40.356+0000	beacon2.Variants	11.6GB
2023-02-08T20:13:43.357+0000	beacon2.Variants	11.6GB
2023-02-08T20:13:46.364+0000	beacon2.Variants	11.7GB
2023-02-08T20:13:49.360+0000	beacon2.Variants	11.7GB
2023-02-08T20:13:52.356+0000	beacon2.Variants	11.8GB
2023-02-08T20:13:55.368+0000	beacon2.Variants	11.8GB
2023-02-08T20:13:58.356+0000	beacon2.Variants	11.8GB
2023-02-08T20:14:01.355+0000	beacon2.Variants	11.9GB
2023-02-08T20:14:04.357+0000	beacon2.Variants	11.9GB
2023-02-08T20:14:07.356+0000	beacon2.Variants	11.9GB
2023-02-08T20:14:10.355+0000	beacon2.Variants	12.0GB
2023-02-08T20:14:13.357+0000	beacon2.Variants	12.0GB
2023-02-08T20:14:16.355+0000	beacon2.Variants	12.1GB
2023-02-08T20:14:19.359+0000	beacon2.Variants	12.1GB
2023-02-08T20:14:22.367+0000	beacon2.Variants	12.1GB
2023-02-08T20:14:25.357+0000	beacon2.Variants	12.2GB
2023-02-08T20:14:28.355+0000	beacon2.Variants	12.2GB
2023-02-08T20:14:31.361+0000	beacon2.Variants	12.2GB
2023-02-08T20:14:34.367+0000	beacon2.Variants	12.3GB
2023-02-08T20:14:37.360+0000	beacon2.Variants	12.3GB
2023-02-08T20:14:40.356+0000	beacon2.Variants	12.4GB
2023-02-08T20:14:43.363+0000	beacon2.Variants	12.4GB
2023-02-08T20:14:46.360+0000	beacon2.Variants	12.4GB
2023-02-08T20:14:49.355+0000	beacon2.Variants	12.5GB
2023-02-08T20:14:52.359+0000	beacon2.Variants	12.5GB
2023-02-08T20:14:55.360+0000	beacon2.Variants	12.6GB
2023-02-08T20:14:58.363+0000	beacon2.Variants	12.6GB
2023-02-08T20:15:01.361+0000	beacon2.Variants	12.6GB
2023-02-08T20:15:04.357+0000	beacon2.Variants	12.7GB
2023-02-08T20:15:07.359+0000	beacon2.Variants	12.7GB
2023-02-08T20:15:10.355+0000	beacon2.Variants	12.7GB
2023-02-08T20:15:13.355+0000	beacon2.Variants	12.8GB
2023-02-08T20:15:16.357+0000	beacon2.Variants	12.8GB
2023-02-08T20:15:19.360+0000	beacon2.Variants	12.9GB
2023-02-08T20:15:22.367+0000	beacon2.Variants	12.9GB
2023-02-08T20:15:25.362+0000	beacon2.Variants	12.9GB
2023-02-08T20:15:28.365+0000	beacon2.Variants	13.0GB
2023-02-08T20:15:31.367+0000	beacon2.Variants	13.0GB
2023-02-08T20:15:34.359+0000	beacon2.Variants	13.1GB
2023-02-08T20:15:37.356+0000	beacon2.Variants	13.1GB
2023-02-08T20:15:40.359+0000	beacon2.Variants	13.1GB
2023-02-08T20:15:43.357+0000	beacon2.Variants	13.2GB
2023-02-08T20:15:46.355+0000	beacon2.Variants	13.2GB
2023-02-08T20:15:49.356+0000	beacon2.Variants	13.2GB
2023-02-08T20:15:52.356+0000	beacon2.Variants	13.3GB
2023-02-08T20:15:55.356+0000	beacon2.Variants	13.3GB
2023-02-08T20:15:58.355+0000	beacon2.Variants	13.3GB
2023-02-08T20:16:01.355+0000	beacon2.Variants	13.4GB
2023-02-08T20:16:04.365+0000	beacon2.Variants	13.4GB
2023-02-08T20:16:07.355+0000	beacon2.Variants	13.5GB
2023-02-08T20:16:10.358+0000	beacon2.Variants	13.5GB
2023-02-08T20:16:13.366+0000	beacon2.Variants	13.5GB
2023-02-08T20:16:16.359+0000	beacon2.Variants	13.6GB
2023-02-08T20:16:19.358+0000	beacon2.Variants	13.6GB
2023-02-08T20:16:22.355+0000	beacon2.Variants	13.7GB
2023-02-08T20:16:25.355+0000	beacon2.Variants	13.7GB
2023-02-08T20:16:28.357+0000	beacon2.Variants	13.7GB
2023-02-08T20:16:31.357+0000	beacon2.Variants	13.8GB
2023-02-08T20:16:34.355+0000	beacon2.Variants	13.8GB
2023-02-08T20:16:37.360+0000	beacon2.Variants	13.8GB
2023-02-08T20:16:40.358+0000	beacon2.Variants	13.9GB
2023-02-08T20:16:43.360+0000	beacon2.Variants	13.9GB
2023-02-08T20:16:46.357+0000	beacon2.Variants	13.9GB
2023-02-08T20:16:49.355+0000	beacon2.Variants	14.0GB
2023-02-08T20:16:52.355+0000	beacon2.Variants	14.0GB
2023-02-08T20:16:55.357+0000	beacon2.Variants	14.1GB
2023-02-08T20:16:58.356+0000	beacon2.Variants	14.1GB
2023-02-08T20:17:01.355+0000	beacon2.Variants	14.1GB
2023-02-08T20:17:04.356+0000	beacon2.Variants	14.2GB
2023-02-08T20:17:07.357+0000	beacon2.Variants	14.2GB
2023-02-08T20:17:10.359+0000	beacon2.Variants	14.2GB
2023-02-08T20:17:13.360+0000	beacon2.Variants	14.3GB
2023-02-08T20:17:16.363+0000	beacon2.Variants	14.3GB
2023-02-08T20:17:19.355+0000	beacon2.Variants	14.4GB
2023-02-08T20:17:22.357+0000	beacon2.Variants	14.4GB
2023-02-08T20:17:25.360+0000	beacon2.Variants	14.4GB
2023-02-08T20:17:28.355+0000	beacon2.Variants	14.5GB
2023-02-08T20:17:31.356+0000	beacon2.Variants	14.5GB
2023-02-08T20:17:34.361+0000	beacon2.Variants	14.6GB
2023-02-08T20:17:37.358+0000	beacon2.Variants	14.6GB
2023-02-08T20:17:40.365+0000	beacon2.Variants	14.6GB
2023-02-08T20:17:43.363+0000	beacon2.Variants	14.7GB
2023-02-08T20:17:46.357+0000	beacon2.Variants	14.7GB
2023-02-08T20:17:49.355+0000	beacon2.Variants	14.8GB
2023-02-08T20:17:52.356+0000	beacon2.Variants	14.8GB
2023-02-08T20:17:55.355+0000	beacon2.Variants	14.8GB
2023-02-08T20:17:58.356+0000	beacon2.Variants	14.9GB
2023-02-08T20:18:01.362+0000	beacon2.Variants	14.9GB
2023-02-08T20:18:04.356+0000	beacon2.Variants	14.9GB
2023-02-08T20:18:07.366+0000	beacon2.Variants	15.0GB
2023-02-08T20:18:10.365+0000	beacon2.Variants	15.0GB
2023-02-08T20:18:13.355+0000	beacon2.Variants	15.1GB
2023-02-08T20:18:16.355+0000	beacon2.Variants	15.1GB
2023-02-08T20:18:19.361+0000	beacon2.Variants	15.1GB
2023-02-08T20:18:22.355+0000	beacon2.Variants	15.2GB
2023-02-08T20:18:25.356+0000	beacon2.Variants	15.2GB
2023-02-08T20:18:28.370+0000	beacon2.Variants	15.2GB
2023-02-08T20:18:31.356+0000	beacon2.Variants	15.3GB
2023-02-08T20:18:34.356+0000	beacon2.Variants	15.3GB
2023-02-08T20:18:37.355+0000	beacon2.Variants	15.3GB
2023-02-08T20:18:40.357+0000	beacon2.Variants	15.4GB
2023-02-08T20:18:43.356+0000	beacon2.Variants	15.4GB
2023-02-08T20:18:46.355+0000	beacon2.Variants	15.5GB
2023-02-08T20:18:49.355+0000	beacon2.Variants	15.5GB
2023-02-08T20:18:52.355+0000	beacon2.Variants	15.5GB
2023-02-08T20:18:55.357+0000	beacon2.Variants	15.6GB
2023-02-08T20:18:58.359+0000	beacon2.Variants	15.6GB
2023-02-08T20:19:01.363+0000	beacon2.Variants	15.7GB
2023-02-08T20:19:04.366+0000	beacon2.Variants	15.7GB
2023-02-08T20:19:07.357+0000	beacon2.Variants	15.7GB
2023-02-08T20:19:10.368+0000	beacon2.Variants	15.8GB
2023-02-08T20:19:13.359+0000	beacon2.Variants	15.8GB
2023-02-08T20:19:16.356+0000	beacon2.Variants	15.8GB
2023-02-08T20:19:19.360+0000	beacon2.Variants	15.9GB
2023-02-08T20:19:22.356+0000	beacon2.Variants	15.9GB
2023-02-08T20:19:25.356+0000	beacon2.Variants	15.9GB
2023-02-08T20:19:28.367+0000	beacon2.Variants	16.0GB
2023-02-08T20:19:31.359+0000	beacon2.Variants	16.0GB
