2023-02-08T13:44:22.979+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T13:51:01.983+0000	beacon2.Variants	5.09GB
2023-02-08T13:51:04.988+0000	beacon2.Variants	5.13GB
2023-02-08T13:51:07.988+0000	beacon2.Variants	5.17GB
2023-02-08T13:51:10.979+0000	beacon2.Variants	5.21GB
2023-02-08T13:51:13.982+0000	beacon2.Variants	5.25GB
2023-02-08T13:51:16.979+0000	beacon2.Variants	5.28GB
2023-02-08T13:51:19.980+0000	beacon2.Variants	5.32GB
2023-02-08T13:51:22.982+0000	beacon2.Variants	5.36GB
2023-02-08T13:51:25.979+0000	beacon2.Variants	5.40GB
2023-02-08T13:51:28.984+0000	beacon2.Variants	5.44GB
2023-02-08T13:51:31.979+0000	beacon2.Variants	5.47GB
2023-02-08T13:51:34.987+0000	beacon2.Variants	5.51GB
2023-02-08T13:51:37.980+0000	beacon2.Variants	5.55GB
2023-02-08T13:51:40.979+0000	beacon2.Variants	5.59GB
2023-02-08T13:51:43.989+0000	beacon2.Variants	5.63GB
2023-02-08T13:51:46.992+0000	beacon2.Variants	5.67GB
2023-02-08T13:51:49.983+0000	beacon2.Variants	5.70GB
2023-02-08T13:51:52.981+0000	beacon2.Variants	5.74GB
2023-02-08T13:51:55.988+0000	beacon2.Variants	5.78GB
2023-02-08T13:51:58.981+0000	beacon2.Variants	5.82GB
2023-02-08T13:52:01.982+0000	beacon2.Variants	5.86GB
2023-02-08T13:52:04.985+0000	beacon2.Variants	5.89GB
2023-02-08T13:52:07.984+0000	beacon2.Variants	5.93GB
2023-02-08T13:52:10.979+0000	beacon2.Variants	5.97GB
2023-02-08T13:52:13.980+0000	beacon2.Variants	6.01GB
2023-02-08T13:52:16.981+0000	beacon2.Variants	6.05GB
2023-02-08T13:52:19.985+0000	beacon2.Variants	6.08GB
2023-02-08T13:52:22.979+0000	beacon2.Variants	6.12GB
2023-02-08T13:52:25.985+0000	beacon2.Variants	6.16GB
2023-02-08T13:52:28.980+0000	beacon2.Variants	6.20GB
2023-02-08T13:52:31.981+0000	beacon2.Variants	6.24GB
2023-02-08T13:52:34.987+0000	beacon2.Variants	6.27GB
2023-02-08T13:52:37.979+0000	beacon2.Variants	6.31GB
2023-02-08T13:52:40.981+0000	beacon2.Variants	6.35GB
2023-02-08T13:52:43.983+0000	beacon2.Variants	6.39GB
2023-02-08T13:52:46.984+0000	beacon2.Variants	6.42GB
2023-02-08T13:52:49.980+0000	beacon2.Variants	6.46GB
2023-02-08T13:52:52.979+0000	beacon2.Variants	6.50GB
2023-02-08T13:52:55.985+0000	beacon2.Variants	6.54GB
2023-02-08T13:52:58.990+0000	beacon2.Variants	6.58GB
2023-02-08T13:53:01.981+0000	beacon2.Variants	6.61GB
2023-02-08T13:53:04.981+0000	beacon2.Variants	6.65GB
2023-02-08T13:53:07.981+0000	beacon2.Variants	6.69GB
2023-02-08T13:53:10.984+0000	beacon2.Variants	6.73GB
2023-02-08T13:53:13.982+0000	beacon2.Variants	6.77GB
2023-02-08T13:53:16.979+0000	beacon2.Variants	6.80GB
2023-02-08T13:53:19.979+0000	beacon2.Variants	6.84GB
2023-02-08T13:53:22.979+0000	beacon2.Variants	6.88GB
2023-02-08T13:53:25.981+0000	beacon2.Variants	6.92GB
2023-02-08T13:53:28.980+0000	beacon2.Variants	6.96GB
2023-02-08T13:53:31.994+0000	beacon2.Variants	7.00GB
2023-02-08T13:53:34.980+0000	beacon2.Variants	7.03GB
2023-02-08T13:53:37.990+0000	beacon2.Variants	7.07GB
2023-02-08T13:53:40.979+0000	beacon2.Variants	7.11GB
2023-02-08T13:53:43.993+0000	beacon2.Variants	7.15GB
2023-02-08T13:53:46.979+0000	beacon2.Variants	7.19GB
2023-02-08T13:53:49.986+0000	beacon2.Variants	7.22GB
2023-02-08T13:53:52.992+0000	beacon2.Variants	7.26GB
2023-02-08T13:53:55.980+0000	beacon2.Variants	7.30GB
2023-02-08T13:53:58.983+0000	beacon2.Variants	7.34GB
2023-02-08T13:54:01.985+0000	beacon2.Variants	7.38GB
2023-02-08T13:54:04.979+0000	beacon2.Variants	7.41GB
2023-02-08T13:54:07.986+0000	beacon2.Variants	7.45GB
2023-02-08T13:54:10.979+0000	beacon2.Variants	7.49GB
2023-02-08T13:54:13.980+0000	beacon2.Variants	7.53GB
2023-02-08T13:54:16.980+0000	beacon2.Variants	7.57GB
2023-02-08T13:54:19.980+0000	beacon2.Variants	7.60GB
2023-02-08T13:54:22.979+0000	beacon2.Variants	7.64GB
2023-02-08T13:54:25.983+0000	beacon2.Variants	7.68GB
2023-02-08T13:54:28.979+0000	beacon2.Variants	7.72GB
2023-02-08T13:54:31.979+0000	beacon2.Variants	7.76GB
2023-02-08T13:54:34.980+0000	beacon2.Variants	7.80GB
2023-02-08T13:54:37.979+0000	beacon2.Variants	7.84GB
2023-02-08T13:54:40.979+0000	beacon2.Variants	7.87GB
2023-02-08T13:54:43.986+0000	beacon2.Variants	7.91GB
2023-02-08T13:54:46.979+0000	beacon2.Variants	7.95GB
2023-02-08T13:54:49.983+0000	beacon2.Variants	7.99GB
2023-02-08T13:54:52.983+0000	beacon2.Variants	8.03GB
2023-02-08T13:54:55.984+0000	beacon2.Variants	8.07GB
2023-02-08T13:54:58.982+0000	beacon2.Variants	8.10GB
2023-02-08T13:55:01.986+0000	beacon2.Variants	8.14GB
2023-02-08T13:55:04.980+0000	beacon2.Variants	8.18GB
2023-02-08T13:55:07.979+0000	beacon2.Variants	8.22GB
2023-02-08T13:55:10.981+0000	beacon2.Variants	8.26GB
2023-02-08T13:55:13.980+0000	beacon2.Variants	8.30GB
2023-02-08T13:55:16.982+0000	beacon2.Variants	8.33GB
2023-02-08T13:55:19.979+0000	beacon2.Variants	8.37GB
2023-02-08T13:55:22.979+0000	beacon2.Variants	8.41GB
2023-02-08T13:55:25.995+0000	beacon2.Variants	8.45GB
2023-02-08T13:55:28.979+0000	beacon2.Variants	8.49GB
2023-02-08T13:55:31.980+0000	beacon2.Variants	8.52GB
2023-02-08T13:55:34.979+0000	beacon2.Variants	8.56GB
2023-02-08T13:55:37.980+0000	beacon2.Variants	8.60GB
2023-02-08T13:55:40.983+0000	beacon2.Variants	8.64GB
2023-02-08T13:55:43.980+0000	beacon2.Variants	8.68GB
2023-02-08T13:55:46.991+0000	beacon2.Variants	8.71GB
2023-02-08T13:55:49.982+0000	beacon2.Variants	8.75GB
2023-02-08T13:55:52.979+0000	beacon2.Variants	8.79GB
2023-02-08T13:55:55.981+0000	beacon2.Variants	8.83GB
2023-02-08T13:55:58.981+0000	beacon2.Variants	8.87GB
2023-02-08T13:56:01.982+0000	beacon2.Variants	8.91GB
2023-02-08T13:56:04.980+0000	beacon2.Variants	8.95GB
2023-02-08T13:56:07.988+0000	beacon2.Variants	8.98GB
2023-02-08T13:56:10.994+0000	beacon2.Variants	9.02GB
2023-02-08T13:56:14.002+0000	beacon2.Variants	9.06GB
2023-02-08T13:56:16.984+0000	beacon2.Variants	9.10GB
2023-02-08T13:56:19.981+0000	beacon2.Variants	9.14GB
2023-02-08T13:56:22.979+0000	beacon2.Variants	9.18GB
2023-02-08T13:56:25.979+0000	beacon2.Variants	9.22GB
2023-02-08T13:56:28.990+0000	beacon2.Variants	9.25GB
2023-02-08T13:56:31.990+0000	beacon2.Variants	9.29GB
2023-02-08T13:56:34.983+0000	beacon2.Variants	9.33GB
2023-02-08T13:56:37.981+0000	beacon2.Variants	9.37GB
2023-02-08T13:56:40.983+0000	beacon2.Variants	9.41GB
2023-02-08T13:56:43.979+0000	beacon2.Variants	9.44GB
2023-02-08T13:56:46.980+0000	beacon2.Variants	9.48GB
2023-02-08T13:56:49.979+0000	beacon2.Variants	9.52GB
2023-02-08T13:56:52.986+0000	beacon2.Variants	9.56GB
2023-02-08T13:56:55.981+0000	beacon2.Variants	9.60GB
2023-02-08T13:56:58.985+0000	beacon2.Variants	9.64GB
2023-02-08T13:57:01.979+0000	beacon2.Variants	9.67GB
2023-02-08T13:57:04.985+0000	beacon2.Variants	9.71GB
2023-02-08T13:57:07.989+0000	beacon2.Variants	9.75GB
2023-02-08T13:57:10.981+0000	beacon2.Variants	9.79GB
2023-02-08T13:57:13.984+0000	beacon2.Variants	9.83GB
2023-02-08T13:57:16.993+0000	beacon2.Variants	9.87GB
2023-02-08T13:57:19.981+0000	beacon2.Variants	9.90GB
2023-02-08T13:57:22.981+0000	beacon2.Variants	9.94GB
2023-02-08T13:57:25.985+0000	beacon2.Variants	9.98GB
2023-02-08T13:57:28.985+0000	beacon2.Variants	10.0GB
2023-02-08T13:57:31.982+0000	beacon2.Variants	10.1GB
2023-02-08T13:57:34.983+0000	beacon2.Variants	10.1GB
2023-02-08T13:57:37.979+0000	beacon2.Variants	10.1GB
2023-02-08T13:57:40.988+0000	beacon2.Variants	10.2GB
2023-02-08T13:57:43.985+0000	beacon2.Variants	10.2GB
2023-02-08T13:57:46.993+0000	beacon2.Variants	10.2GB
2023-02-08T13:57:49.981+0000	beacon2.Variants	10.3GB
2023-02-08T13:57:52.979+0000	beacon2.Variants	10.3GB
2023-02-08T13:57:55.983+0000	beacon2.Variants	10.4GB
2023-02-08T13:57:58.984+0000	beacon2.Variants	10.4GB
2023-02-08T13:58:01.983+0000	beacon2.Variants	10.4GB
2023-02-08T13:58:04.985+0000	beacon2.Variants	10.5GB
2023-02-08T13:58:07.979+0000	beacon2.Variants	10.5GB
2023-02-08T13:58:10.983+0000	beacon2.Variants	10.6GB
2023-02-08T13:58:13.988+0000	beacon2.Variants	10.6GB
2023-02-08T13:58:16.980+0000	beacon2.Variants	10.6GB
2023-02-08T13:58:19.981+0000	beacon2.Variants	10.7GB
2023-02-08T13:58:22.982+0000	beacon2.Variants	10.7GB
2023-02-08T13:58:25.979+0000	beacon2.Variants	10.8GB
2023-02-08T13:58:28.980+0000	beacon2.Variants	10.8GB
2023-02-08T13:58:31.983+0000	beacon2.Variants	10.8GB
2023-02-08T13:58:34.987+0000	beacon2.Variants	10.9GB
2023-02-08T13:58:37.980+0000	beacon2.Variants	10.9GB
2023-02-08T13:58:40.988+0000	beacon2.Variants	10.9GB
2023-02-08T13:58:43.987+0000	beacon2.Variants	11.0GB
2023-02-08T13:58:46.979+0000	beacon2.Variants	11.0GB
2023-02-08T13:58:49.983+0000	beacon2.Variants	11.1GB
2023-02-08T13:58:52.980+0000	beacon2.Variants	11.1GB
2023-02-08T13:58:55.985+0000	beacon2.Variants	11.1GB
2023-02-08T13:58:58.980+0000	beacon2.Variants	11.2GB
2023-02-08T13:59:01.981+0000	beacon2.Variants	11.2GB
2023-02-08T13:59:04.985+0000	beacon2.Variants	11.2GB
2023-02-08T13:59:07.979+0000	beacon2.Variants	11.3GB
2023-02-08T13:59:10.980+0000	beacon2.Variants	11.3GB
2023-02-08T13:59:13.992+0000	beacon2.Variants	11.4GB
2023-02-08T13:59:16.981+0000	beacon2.Variants	11.4GB
2023-02-08T13:59:19.987+0000	beacon2.Variants	11.4GB
2023-02-08T13:59:22.979+0000	beacon2.Variants	11.5GB
2023-02-08T13:59:25.980+0000	beacon2.Variants	11.5GB
2023-02-08T13:59:28.989+0000	beacon2.Variants	11.6GB
2023-02-08T13:59:31.979+0000	beacon2.Variants	11.6GB
2023-02-08T13:59:34.979+0000	beacon2.Variants	11.6GB
2023-02-08T13:59:37.979+0000	beacon2.Variants	11.7GB
2023-02-08T13:59:40.980+0000	beacon2.Variants	11.7GB
2023-02-08T13:59:43.979+0000	beacon2.Variants	11.7GB
2023-02-08T13:59:46.979+0000	beacon2.Variants	11.8GB
2023-02-08T13:59:49.984+0000	beacon2.Variants	11.8GB
2023-02-08T13:59:52.979+0000	beacon2.Variants	11.8GB
2023-02-08T13:59:55.985+0000	beacon2.Variants	11.9GB
2023-02-08T13:59:58.979+0000	beacon2.Variants	11.9GB
2023-02-08T14:00:01.979+0000	beacon2.Variants	12.0GB
2023-02-08T14:00:04.979+0000	beacon2.Variants	12.0GB
2023-02-08T14:00:07.979+0000	beacon2.Variants	12.0GB
2023-02-08T14:00:10.979+0000	beacon2.Variants	12.1GB
2023-02-08T14:00:13.981+0000	beacon2.Variants	12.1GB
2023-02-08T14:00:16.989+0000	beacon2.Variants	12.2GB
2023-02-08T14:00:19.979+0000	beacon2.Variants	12.2GB
2023-02-08T14:00:22.980+0000	beacon2.Variants	12.2GB
2023-02-08T14:00:25.980+0000	beacon2.Variants	12.3GB
2023-02-08T14:00:29.011+0000	beacon2.Variants	12.3GB
2023-02-08T14:00:31.980+0000	beacon2.Variants	12.3GB
2023-02-08T14:00:34.979+0000	beacon2.Variants	12.4GB
2023-02-08T14:00:37.979+0000	beacon2.Variants	12.4GB
2023-02-08T14:00:40.979+0000	beacon2.Variants	12.5GB
2023-02-08T14:00:43.982+0000	beacon2.Variants	12.5GB
2023-02-08T14:00:46.981+0000	beacon2.Variants	12.5GB
2023-02-08T14:00:49.979+0000	beacon2.Variants	12.6GB
2023-02-08T14:00:52.979+0000	beacon2.Variants	12.6GB
2023-02-08T14:00:55.984+0000	beacon2.Variants	12.7GB
2023-02-08T14:00:58.986+0000	beacon2.Variants	12.7GB
2023-02-08T14:01:01.983+0000	beacon2.Variants	12.7GB
2023-02-08T14:01:04.983+0000	beacon2.Variants	12.8GB
2023-02-08T14:01:07.981+0000	beacon2.Variants	12.8GB
2023-02-08T14:01:10.981+0000	beacon2.Variants	12.8GB
2023-02-08T14:01:13.979+0000	beacon2.Variants	12.9GB
2023-02-08T14:01:16.983+0000	beacon2.Variants	12.9GB
2023-02-08T14:01:19.990+0000	beacon2.Variants	12.9GB
2023-02-08T14:01:22.982+0000	beacon2.Variants	13.0GB
2023-02-08T14:01:25.980+0000	beacon2.Variants	13.0GB
2023-02-08T14:01:28.979+0000	beacon2.Variants	13.1GB
2023-02-08T14:01:31.989+0000	beacon2.Variants	13.1GB
2023-02-08T14:01:34.984+0000	beacon2.Variants	13.1GB
2023-02-08T14:01:37.988+0000	beacon2.Variants	13.2GB
2023-02-08T14:01:40.980+0000	beacon2.Variants	13.2GB
2023-02-08T14:01:43.988+0000	beacon2.Variants	13.3GB
2023-02-08T14:01:46.989+0000	beacon2.Variants	13.3GB
2023-02-08T14:01:49.980+0000	beacon2.Variants	13.3GB
2023-02-08T14:01:52.979+0000	beacon2.Variants	13.4GB
2023-02-08T14:01:55.983+0000	beacon2.Variants	13.4GB
2023-02-08T14:01:58.981+0000	beacon2.Variants	13.4GB
2023-02-08T14:02:01.994+0000	beacon2.Variants	13.5GB
2023-02-08T14:02:04.979+0000	beacon2.Variants	13.5GB
2023-02-08T14:02:07.980+0000	beacon2.Variants	13.6GB
2023-02-08T14:02:10.979+0000	beacon2.Variants	13.6GB
2023-02-08T14:02:13.979+0000	beacon2.Variants	13.6GB
2023-02-08T14:02:16.981+0000	beacon2.Variants	13.7GB
2023-02-08T14:02:19.980+0000	beacon2.Variants	13.7GB
2023-02-08T14:02:22.981+0000	beacon2.Variants	13.8GB
2023-02-08T14:02:25.979+0000	beacon2.Variants	13.8GB
2023-02-08T14:02:28.979+0000	beacon2.Variants	13.8GB
2023-02-08T14:02:31.983+0000	beacon2.Variants	13.9GB
2023-02-08T14:02:34.983+0000	beacon2.Variants	13.9GB
2023-02-08T14:02:37.990+0000	beacon2.Variants	13.9GB
2023-02-08T14:02:40.980+0000	beacon2.Variants	14.0GB
2023-02-08T14:02:43.992+0000	beacon2.Variants	14.0GB
2023-02-08T14:02:46.981+0000	beacon2.Variants	14.1GB
2023-02-08T14:02:49.987+0000	beacon2.Variants	14.1GB
2023-02-08T14:02:52.980+0000	beacon2.Variants	14.1GB
2023-02-08T14:02:55.979+0000	beacon2.Variants	14.2GB
2023-02-08T14:02:58.994+0000	beacon2.Variants	14.2GB
2023-02-08T14:03:01.989+0000	beacon2.Variants	14.2GB
2023-02-08T14:03:04.980+0000	beacon2.Variants	14.3GB
2023-02-08T14:03:07.981+0000	beacon2.Variants	14.3GB
2023-02-08T14:03:10.983+0000	beacon2.Variants	14.4GB
2023-02-08T14:03:13.984+0000	beacon2.Variants	14.4GB
2023-02-08T14:03:16.987+0000	beacon2.Variants	14.4GB
2023-02-08T14:03:19.979+0000	beacon2.Variants	14.5GB
2023-02-08T14:03:22.983+0000	beacon2.Variants	14.5GB
2023-02-08T14:03:25.988+0000	beacon2.Variants	14.6GB
2023-02-08T14:03:28.980+0000	beacon2.Variants	14.6GB
2023-02-08T14:03:31.979+0000	beacon2.Variants	14.6GB
2023-02-08T14:03:34.982+0000	beacon2.Variants	14.7GB
2023-02-08T14:03:37.980+0000	beacon2.Variants	14.7GB
2023-02-08T14:03:40.988+0000	beacon2.Variants	14.7GB
2023-02-08T14:03:43.979+0000	beacon2.Variants	14.8GB
2023-02-08T14:03:46.979+0000	beacon2.Variants	14.8GB
2023-02-08T14:03:49.979+0000	beacon2.Variants	14.9GB
2023-02-08T14:03:52.980+0000	beacon2.Variants	14.9GB
2023-02-08T14:03:55.984+0000	beacon2.Variants	14.9GB
2023-02-08T14:03:58.983+0000	beacon2.Variants	15.0GB
2023-02-08T14:04:01.979+0000	beacon2.Variants	15.0GB
2023-02-08T14:04:04.982+0000	beacon2.Variants	15.1GB
2023-02-08T14:04:07.981+0000	beacon2.Variants	15.1GB
2023-02-08T14:04:10.979+0000	beacon2.Variants	15.1GB
2023-02-08T14:04:13.987+0000	beacon2.Variants	15.2GB
2023-02-08T14:04:16.984+0000	beacon2.Variants	15.2GB
2023-02-08T14:04:19.987+0000	beacon2.Variants	15.2GB
2023-02-08T14:04:22.982+0000	beacon2.Variants	15.3GB
2023-02-08T14:04:25.980+0000	beacon2.Variants	15.3GB
2023-02-08T14:04:28.980+0000	beacon2.Variants	15.3GB
2023-02-08T14:04:31.983+0000	beacon2.Variants	15.4GB
2023-02-08T14:04:34.987+0000	beacon2.Variants	15.4GB
2023-02-08T14:04:37.984+0000	beacon2.Variants	15.5GB
2023-02-08T14:04:40.979+0000	beacon2.Variants	15.5GB
2023-02-08T14:04:43.980+0000	beacon2.Variants	15.5GB
2023-02-08T14:04:46.980+0000	beacon2.Variants	15.6GB
2023-02-08T14:04:49.982+0000	beacon2.Variants	15.6GB
2023-02-08T14:04:52.979+0000	beacon2.Variants	15.7GB
2023-02-08T14:04:55.979+0000	beacon2.Variants	15.7GB
2023-02-08T14:04:58.982+0000	beacon2.Variants	15.7GB
2023-02-08T14:05:01.984+0000	beacon2.Variants	15.8GB
2023-02-08T14:05:04.979+0000	beacon2.Variants	15.8GB
2023-02-08T14:05:07.985+0000	beacon2.Variants	15.8GB
2023-02-08T14:05:10.981+0000	beacon2.Variants	15.9GB
2023-02-08T14:05:13.981+0000	beacon2.Variants	15.9GB
2023-02-08T14:05:16.980+0000	beacon2.Variants	16.0GB
2023-02-08T14:05:19.979+0000	beacon2.Variants	16.0GB
2023-02-08T14:05:22.979+0000	beacon2.Variants	16.0GB
2023-02-08T14:05:25.984+0000	beacon2.Variants	16.1GB
2023-02-08T14:05:28.979+0000	beacon2.Variants	16.1GB
