2023-02-08T17:34:49.372+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T17:38:07.372+0000	beacon2.Variants	2.50GB
2023-02-08T17:38:10.374+0000	beacon2.Variants	2.54GB
2023-02-08T17:38:13.372+0000	beacon2.Variants	2.58GB
2023-02-08T17:38:16.372+0000	beacon2.Variants	2.61GB
2023-02-08T17:38:19.372+0000	beacon2.Variants	2.65GB
2023-02-08T17:38:22.372+0000	beacon2.Variants	2.69GB
2023-02-08T17:38:25.375+0000	beacon2.Variants	2.73GB
2023-02-08T17:38:28.374+0000	beacon2.Variants	2.76GB
2023-02-08T17:38:31.381+0000	beacon2.Variants	2.80GB
2023-02-08T17:38:34.382+0000	beacon2.Variants	2.84GB
2023-02-08T17:38:37.372+0000	beacon2.Variants	2.88GB
2023-02-08T17:38:40.374+0000	beacon2.Variants	2.92GB
2023-02-08T17:38:43.378+0000	beacon2.Variants	2.95GB
2023-02-08T17:38:46.392+0000	beacon2.Variants	2.99GB
2023-02-08T17:38:49.372+0000	beacon2.Variants	3.03GB
2023-02-08T17:38:52.373+0000	beacon2.Variants	3.07GB
2023-02-08T17:38:55.372+0000	beacon2.Variants	3.11GB
2023-02-08T17:38:58.389+0000	beacon2.Variants	3.15GB
2023-02-08T17:39:01.374+0000	beacon2.Variants	3.18GB
2023-02-08T17:39:04.372+0000	beacon2.Variants	3.22GB
2023-02-08T17:39:07.372+0000	beacon2.Variants	3.26GB
2023-02-08T17:39:10.372+0000	beacon2.Variants	3.30GB
2023-02-08T17:39:13.372+0000	beacon2.Variants	3.34GB
2023-02-08T17:39:16.375+0000	beacon2.Variants	3.37GB
2023-02-08T17:39:19.377+0000	beacon2.Variants	3.41GB
2023-02-08T17:39:22.385+0000	beacon2.Variants	3.45GB
2023-02-08T17:39:25.373+0000	beacon2.Variants	3.49GB
2023-02-08T17:39:28.373+0000	beacon2.Variants	3.53GB
2023-02-08T17:39:31.373+0000	beacon2.Variants	3.57GB
2023-02-08T17:39:34.372+0000	beacon2.Variants	3.60GB
2023-02-08T17:39:37.372+0000	beacon2.Variants	3.64GB
2023-02-08T17:39:40.375+0000	beacon2.Variants	3.68GB
2023-02-08T17:39:43.374+0000	beacon2.Variants	3.72GB
2023-02-08T17:39:46.372+0000	beacon2.Variants	3.76GB
2023-02-08T17:39:49.377+0000	beacon2.Variants	3.79GB
2023-02-08T17:39:52.395+0000	beacon2.Variants	3.83GB
2023-02-08T17:39:55.376+0000	beacon2.Variants	3.87GB
2023-02-08T17:39:58.386+0000	beacon2.Variants	3.91GB
2023-02-08T17:40:01.372+0000	beacon2.Variants	3.95GB
2023-02-08T17:40:04.372+0000	beacon2.Variants	3.98GB
2023-02-08T17:40:07.381+0000	beacon2.Variants	4.02GB
2023-02-08T17:40:10.376+0000	beacon2.Variants	4.06GB
2023-02-08T17:40:13.384+0000	beacon2.Variants	4.10GB
2023-02-08T17:40:16.384+0000	beacon2.Variants	4.14GB
2023-02-08T17:40:19.372+0000	beacon2.Variants	4.17GB
2023-02-08T17:40:22.372+0000	beacon2.Variants	4.21GB
2023-02-08T17:40:25.383+0000	beacon2.Variants	4.25GB
2023-02-08T17:40:28.379+0000	beacon2.Variants	4.29GB
2023-02-08T17:40:31.386+0000	beacon2.Variants	4.33GB
2023-02-08T17:40:34.374+0000	beacon2.Variants	4.37GB
2023-02-08T17:40:37.372+0000	beacon2.Variants	4.40GB
2023-02-08T17:40:40.373+0000	beacon2.Variants	4.44GB
2023-02-08T17:40:43.373+0000	beacon2.Variants	4.48GB
2023-02-08T17:40:46.372+0000	beacon2.Variants	4.52GB
2023-02-08T17:40:49.373+0000	beacon2.Variants	4.56GB
2023-02-08T17:40:52.372+0000	beacon2.Variants	4.59GB
2023-02-08T17:40:55.372+0000	beacon2.Variants	4.63GB
2023-02-08T17:40:58.372+0000	beacon2.Variants	4.67GB
2023-02-08T17:41:01.372+0000	beacon2.Variants	4.71GB
2023-02-08T17:41:04.372+0000	beacon2.Variants	4.75GB
2023-02-08T17:41:07.383+0000	beacon2.Variants	4.78GB
2023-02-08T17:41:10.382+0000	beacon2.Variants	4.82GB
2023-02-08T17:41:13.377+0000	beacon2.Variants	4.86GB
2023-02-08T17:41:16.374+0000	beacon2.Variants	4.90GB
2023-02-08T17:41:19.386+0000	beacon2.Variants	4.94GB
2023-02-08T17:41:22.372+0000	beacon2.Variants	4.97GB
2023-02-08T17:41:25.372+0000	beacon2.Variants	5.01GB
2023-02-08T17:41:28.382+0000	beacon2.Variants	5.05GB
2023-02-08T17:41:31.376+0000	beacon2.Variants	5.09GB
2023-02-08T17:41:34.373+0000	beacon2.Variants	5.13GB
2023-02-08T17:41:37.373+0000	beacon2.Variants	5.16GB
2023-02-08T17:41:40.389+0000	beacon2.Variants	5.20GB
2023-02-08T17:41:43.373+0000	beacon2.Variants	5.24GB
2023-02-08T17:41:46.378+0000	beacon2.Variants	5.28GB
2023-02-08T17:41:49.377+0000	beacon2.Variants	5.32GB
2023-02-08T17:41:52.372+0000	beacon2.Variants	5.36GB
2023-02-08T17:41:55.373+0000	beacon2.Variants	5.40GB
2023-02-08T17:41:58.374+0000	beacon2.Variants	5.43GB
2023-02-08T17:42:01.374+0000	beacon2.Variants	5.47GB
2023-02-08T17:42:04.374+0000	beacon2.Variants	5.51GB
2023-02-08T17:42:07.378+0000	beacon2.Variants	5.55GB
2023-02-08T17:42:10.376+0000	beacon2.Variants	5.58GB
2023-02-08T17:42:13.379+0000	beacon2.Variants	5.62GB
2023-02-08T17:42:16.377+0000	beacon2.Variants	5.66GB
2023-02-08T17:42:19.384+0000	beacon2.Variants	5.70GB
2023-02-08T17:42:22.372+0000	beacon2.Variants	5.74GB
2023-02-08T17:42:25.372+0000	beacon2.Variants	5.78GB
2023-02-08T17:42:28.374+0000	beacon2.Variants	5.81GB
2023-02-08T17:42:31.374+0000	beacon2.Variants	5.85GB
2023-02-08T17:42:34.372+0000	beacon2.Variants	5.89GB
2023-02-08T17:42:37.377+0000	beacon2.Variants	5.93GB
2023-02-08T17:42:40.382+0000	beacon2.Variants	5.96GB
2023-02-08T17:42:43.374+0000	beacon2.Variants	6.00GB
2023-02-08T17:42:46.372+0000	beacon2.Variants	6.04GB
2023-02-08T17:42:49.372+0000	beacon2.Variants	6.08GB
2023-02-08T17:42:52.373+0000	beacon2.Variants	6.12GB
2023-02-08T17:42:55.373+0000	beacon2.Variants	6.16GB
2023-02-08T17:42:58.373+0000	beacon2.Variants	6.19GB
2023-02-08T17:43:01.378+0000	beacon2.Variants	6.23GB
2023-02-08T17:43:04.372+0000	beacon2.Variants	6.27GB
2023-02-08T17:43:07.387+0000	beacon2.Variants	6.31GB
2023-02-08T17:43:10.372+0000	beacon2.Variants	6.34GB
2023-02-08T17:43:13.372+0000	beacon2.Variants	6.38GB
2023-02-08T17:43:16.372+0000	beacon2.Variants	6.42GB
2023-02-08T17:43:19.375+0000	beacon2.Variants	6.46GB
2023-02-08T17:43:22.374+0000	beacon2.Variants	6.50GB
2023-02-08T17:43:25.374+0000	beacon2.Variants	6.53GB
2023-02-08T17:43:28.373+0000	beacon2.Variants	6.57GB
2023-02-08T17:43:31.386+0000	beacon2.Variants	6.61GB
2023-02-08T17:43:34.386+0000	beacon2.Variants	6.65GB
2023-02-08T17:43:37.374+0000	beacon2.Variants	6.69GB
2023-02-08T17:43:40.393+0000	beacon2.Variants	6.72GB
2023-02-08T17:43:43.378+0000	beacon2.Variants	6.76GB
2023-02-08T17:43:46.372+0000	beacon2.Variants	6.80GB
2023-02-08T17:43:49.385+0000	beacon2.Variants	6.84GB
2023-02-08T17:43:52.374+0000	beacon2.Variants	6.88GB
2023-02-08T17:43:55.384+0000	beacon2.Variants	6.91GB
2023-02-08T17:43:58.378+0000	beacon2.Variants	6.95GB
2023-02-08T17:44:01.372+0000	beacon2.Variants	6.99GB
2023-02-08T17:44:04.373+0000	beacon2.Variants	7.03GB
2023-02-08T17:44:07.373+0000	beacon2.Variants	7.06GB
2023-02-08T17:44:10.373+0000	beacon2.Variants	7.10GB
2023-02-08T17:44:13.382+0000	beacon2.Variants	7.14GB
2023-02-08T17:44:16.380+0000	beacon2.Variants	7.18GB
2023-02-08T17:44:19.372+0000	beacon2.Variants	7.22GB
2023-02-08T17:44:22.376+0000	beacon2.Variants	7.25GB
2023-02-08T17:44:25.373+0000	beacon2.Variants	7.29GB
2023-02-08T17:44:28.376+0000	beacon2.Variants	7.33GB
2023-02-08T17:44:31.372+0000	beacon2.Variants	7.37GB
2023-02-08T17:44:34.378+0000	beacon2.Variants	7.41GB
2023-02-08T17:44:37.373+0000	beacon2.Variants	7.44GB
2023-02-08T17:44:40.372+0000	beacon2.Variants	7.48GB
2023-02-08T17:44:43.372+0000	beacon2.Variants	7.52GB
2023-02-08T17:44:46.373+0000	beacon2.Variants	7.56GB
2023-02-08T17:44:49.372+0000	beacon2.Variants	7.60GB
2023-02-08T17:44:52.373+0000	beacon2.Variants	7.63GB
2023-02-08T17:44:55.382+0000	beacon2.Variants	7.67GB
2023-02-08T17:44:58.376+0000	beacon2.Variants	7.71GB
2023-02-08T17:45:01.373+0000	beacon2.Variants	7.75GB
2023-02-08T17:45:04.376+0000	beacon2.Variants	7.78GB
2023-02-08T17:45:07.376+0000	beacon2.Variants	7.82GB
2023-02-08T17:45:10.373+0000	beacon2.Variants	7.86GB
2023-02-08T17:45:13.373+0000	beacon2.Variants	7.90GB
2023-02-08T17:45:16.373+0000	beacon2.Variants	7.93GB
2023-02-08T17:45:19.380+0000	beacon2.Variants	7.97GB
2023-02-08T17:45:22.373+0000	beacon2.Variants	8.01GB
2023-02-08T17:45:25.372+0000	beacon2.Variants	8.05GB
2023-02-08T17:45:28.374+0000	beacon2.Variants	8.08GB
2023-02-08T17:45:31.373+0000	beacon2.Variants	8.12GB
2023-02-08T17:45:34.374+0000	beacon2.Variants	8.16GB
2023-02-08T17:45:37.379+0000	beacon2.Variants	8.20GB
2023-02-08T17:45:40.385+0000	beacon2.Variants	8.24GB
2023-02-08T17:45:43.378+0000	beacon2.Variants	8.28GB
2023-02-08T17:45:46.375+0000	beacon2.Variants	8.31GB
2023-02-08T17:45:49.376+0000	beacon2.Variants	8.35GB
2023-02-08T17:45:52.382+0000	beacon2.Variants	8.39GB
2023-02-08T17:45:55.373+0000	beacon2.Variants	8.43GB
2023-02-08T17:45:58.376+0000	beacon2.Variants	8.47GB
2023-02-08T17:46:01.372+0000	beacon2.Variants	8.50GB
2023-02-08T17:46:04.376+0000	beacon2.Variants	8.54GB
2023-02-08T17:46:07.372+0000	beacon2.Variants	8.58GB
2023-02-08T17:46:10.372+0000	beacon2.Variants	8.62GB
2023-02-08T17:46:13.379+0000	beacon2.Variants	8.65GB
2023-02-08T17:46:16.372+0000	beacon2.Variants	8.69GB
2023-02-08T17:46:19.381+0000	beacon2.Variants	8.73GB
2023-02-08T17:46:22.376+0000	beacon2.Variants	8.77GB
2023-02-08T17:46:25.372+0000	beacon2.Variants	8.81GB
2023-02-08T17:46:28.379+0000	beacon2.Variants	8.84GB
2023-02-08T17:46:31.375+0000	beacon2.Variants	8.88GB
2023-02-08T17:46:34.372+0000	beacon2.Variants	8.92GB
2023-02-08T17:46:37.384+0000	beacon2.Variants	8.96GB
2023-02-08T17:46:40.372+0000	beacon2.Variants	9.00GB
2023-02-08T17:46:43.373+0000	beacon2.Variants	9.04GB
2023-02-08T17:46:46.372+0000	beacon2.Variants	9.07GB
2023-02-08T17:46:49.374+0000	beacon2.Variants	9.11GB
2023-02-08T17:46:52.374+0000	beacon2.Variants	9.15GB
2023-02-08T17:46:55.372+0000	beacon2.Variants	9.19GB
2023-02-08T17:46:58.373+0000	beacon2.Variants	9.23GB
2023-02-08T17:47:01.372+0000	beacon2.Variants	9.26GB
2023-02-08T17:47:04.381+0000	beacon2.Variants	9.30GB
2023-02-08T17:47:07.372+0000	beacon2.Variants	9.34GB
2023-02-08T17:47:10.373+0000	beacon2.Variants	9.38GB
2023-02-08T17:47:13.372+0000	beacon2.Variants	9.41GB
2023-02-08T17:47:16.372+0000	beacon2.Variants	9.45GB
2023-02-08T17:47:19.372+0000	beacon2.Variants	9.49GB
2023-02-08T17:47:22.376+0000	beacon2.Variants	9.53GB
2023-02-08T17:47:25.378+0000	beacon2.Variants	9.57GB
2023-02-08T17:47:28.372+0000	beacon2.Variants	9.60GB
2023-02-08T17:47:31.374+0000	beacon2.Variants	9.64GB
2023-02-08T17:47:34.377+0000	beacon2.Variants	9.68GB
2023-02-08T17:47:37.372+0000	beacon2.Variants	9.72GB
2023-02-08T17:47:40.382+0000	beacon2.Variants	9.76GB
2023-02-08T17:47:43.377+0000	beacon2.Variants	9.79GB
2023-02-08T17:47:46.386+0000	beacon2.Variants	9.83GB
2023-02-08T17:47:49.378+0000	beacon2.Variants	9.87GB
2023-02-08T17:47:52.382+0000	beacon2.Variants	9.91GB
2023-02-08T17:47:55.373+0000	beacon2.Variants	9.95GB
2023-02-08T17:47:58.386+0000	beacon2.Variants	9.99GB
2023-02-08T17:48:01.375+0000	beacon2.Variants	10.0GB
2023-02-08T17:48:04.374+0000	beacon2.Variants	10.1GB
2023-02-08T17:48:07.374+0000	beacon2.Variants	10.1GB
2023-02-08T17:48:10.373+0000	beacon2.Variants	10.1GB
2023-02-08T17:48:13.373+0000	beacon2.Variants	10.2GB
2023-02-08T17:48:16.373+0000	beacon2.Variants	10.2GB
2023-02-08T17:48:19.372+0000	beacon2.Variants	10.2GB
2023-02-08T17:48:22.375+0000	beacon2.Variants	10.3GB
2023-02-08T17:48:25.373+0000	beacon2.Variants	10.3GB
2023-02-08T17:48:28.377+0000	beacon2.Variants	10.4GB
2023-02-08T17:48:31.373+0000	beacon2.Variants	10.4GB
2023-02-08T17:48:34.372+0000	beacon2.Variants	10.4GB
2023-02-08T17:48:37.372+0000	beacon2.Variants	10.5GB
2023-02-08T17:48:40.373+0000	beacon2.Variants	10.5GB
2023-02-08T17:48:43.373+0000	beacon2.Variants	10.6GB
2023-02-08T17:48:46.374+0000	beacon2.Variants	10.6GB
2023-02-08T17:48:49.377+0000	beacon2.Variants	10.6GB
2023-02-08T17:48:52.372+0000	beacon2.Variants	10.7GB
2023-02-08T17:48:55.373+0000	beacon2.Variants	10.7GB
2023-02-08T17:48:58.373+0000	beacon2.Variants	10.7GB
2023-02-08T17:49:01.377+0000	beacon2.Variants	10.8GB
2023-02-08T17:49:04.375+0000	beacon2.Variants	10.8GB
2023-02-08T17:49:07.382+0000	beacon2.Variants	10.9GB
2023-02-08T17:49:10.373+0000	beacon2.Variants	10.9GB
2023-02-08T17:49:13.375+0000	beacon2.Variants	10.9GB
2023-02-08T17:49:16.376+0000	beacon2.Variants	11.0GB
2023-02-08T17:49:19.372+0000	beacon2.Variants	11.0GB
2023-02-08T17:49:22.380+0000	beacon2.Variants	11.1GB
2023-02-08T17:49:25.374+0000	beacon2.Variants	11.1GB
2023-02-08T17:49:28.372+0000	beacon2.Variants	11.1GB
2023-02-08T17:49:31.375+0000	beacon2.Variants	11.2GB
2023-02-08T17:49:34.377+0000	beacon2.Variants	11.2GB
2023-02-08T17:49:37.372+0000	beacon2.Variants	11.2GB
2023-02-08T17:49:40.378+0000	beacon2.Variants	11.3GB
2023-02-08T17:49:43.373+0000	beacon2.Variants	11.3GB
2023-02-08T17:49:46.373+0000	beacon2.Variants	11.3GB
2023-02-08T17:49:49.376+0000	beacon2.Variants	11.4GB
2023-02-08T17:49:52.377+0000	beacon2.Variants	11.4GB
2023-02-08T17:49:55.372+0000	beacon2.Variants	11.5GB
2023-02-08T17:49:58.390+0000	beacon2.Variants	11.5GB
2023-02-08T17:50:01.372+0000	beacon2.Variants	11.5GB
2023-02-08T17:50:04.382+0000	beacon2.Variants	11.6GB
2023-02-08T17:50:07.383+0000	beacon2.Variants	11.6GB
2023-02-08T17:50:10.376+0000	beacon2.Variants	11.7GB
2023-02-08T17:50:13.373+0000	beacon2.Variants	11.7GB
2023-02-08T17:50:16.389+0000	beacon2.Variants	11.7GB
2023-02-08T17:50:19.378+0000	beacon2.Variants	11.8GB
2023-02-08T17:50:22.372+0000	beacon2.Variants	11.8GB
2023-02-08T17:50:25.373+0000	beacon2.Variants	11.8GB
2023-02-08T17:50:28.372+0000	beacon2.Variants	11.9GB
2023-02-08T17:50:31.379+0000	beacon2.Variants	11.9GB
2023-02-08T17:50:34.372+0000	beacon2.Variants	11.9GB
2023-02-08T17:50:37.373+0000	beacon2.Variants	12.0GB
2023-02-08T17:50:40.374+0000	beacon2.Variants	12.0GB
2023-02-08T17:50:43.378+0000	beacon2.Variants	12.1GB
2023-02-08T17:50:46.376+0000	beacon2.Variants	12.1GB
2023-02-08T17:50:49.373+0000	beacon2.Variants	12.1GB
2023-02-08T17:50:52.381+0000	beacon2.Variants	12.2GB
2023-02-08T17:50:55.372+0000	beacon2.Variants	12.2GB
2023-02-08T17:50:58.379+0000	beacon2.Variants	12.3GB
2023-02-08T17:51:01.373+0000	beacon2.Variants	12.3GB
2023-02-08T17:51:04.373+0000	beacon2.Variants	12.3GB
2023-02-08T17:51:07.375+0000	beacon2.Variants	12.4GB
2023-02-08T17:51:10.375+0000	beacon2.Variants	12.4GB
2023-02-08T17:51:13.373+0000	beacon2.Variants	12.4GB
2023-02-08T17:51:16.373+0000	beacon2.Variants	12.5GB
2023-02-08T17:51:19.372+0000	beacon2.Variants	12.5GB
2023-02-08T17:51:22.378+0000	beacon2.Variants	12.6GB
2023-02-08T17:51:25.372+0000	beacon2.Variants	12.6GB
2023-02-08T17:51:28.374+0000	beacon2.Variants	12.6GB
2023-02-08T17:51:31.377+0000	beacon2.Variants	12.7GB
2023-02-08T17:51:34.373+0000	beacon2.Variants	12.7GB
2023-02-08T17:51:37.374+0000	beacon2.Variants	12.8GB
2023-02-08T17:51:40.372+0000	beacon2.Variants	12.8GB
2023-02-08T17:51:43.373+0000	beacon2.Variants	12.8GB
2023-02-08T17:51:46.372+0000	beacon2.Variants	12.9GB
2023-02-08T17:51:49.373+0000	beacon2.Variants	12.9GB
2023-02-08T17:51:52.372+0000	beacon2.Variants	12.9GB
2023-02-08T17:51:55.380+0000	beacon2.Variants	13.0GB
2023-02-08T17:51:58.375+0000	beacon2.Variants	13.0GB
2023-02-08T17:52:01.378+0000	beacon2.Variants	13.1GB
2023-02-08T17:52:04.372+0000	beacon2.Variants	13.1GB
2023-02-08T17:52:07.373+0000	beacon2.Variants	13.1GB
2023-02-08T17:52:10.373+0000	beacon2.Variants	13.2GB
2023-02-08T17:52:13.382+0000	beacon2.Variants	13.2GB
2023-02-08T17:52:16.378+0000	beacon2.Variants	13.2GB
2023-02-08T17:52:19.382+0000	beacon2.Variants	13.3GB
2023-02-08T17:52:22.373+0000	beacon2.Variants	13.3GB
2023-02-08T17:52:25.372+0000	beacon2.Variants	13.4GB
2023-02-08T17:52:28.372+0000	beacon2.Variants	13.4GB
2023-02-08T17:52:31.377+0000	beacon2.Variants	13.4GB
2023-02-08T17:52:34.372+0000	beacon2.Variants	13.5GB
2023-02-08T17:52:37.380+0000	beacon2.Variants	13.5GB
2023-02-08T17:52:40.374+0000	beacon2.Variants	13.5GB
2023-02-08T17:52:43.379+0000	beacon2.Variants	13.6GB
2023-02-08T17:52:46.374+0000	beacon2.Variants	13.6GB
2023-02-08T17:52:49.372+0000	beacon2.Variants	13.7GB
2023-02-08T17:52:52.372+0000	beacon2.Variants	13.7GB
2023-02-08T17:52:55.374+0000	beacon2.Variants	13.7GB
2023-02-08T17:52:58.374+0000	beacon2.Variants	13.8GB
2023-02-08T17:53:01.376+0000	beacon2.Variants	13.8GB
2023-02-08T17:53:04.388+0000	beacon2.Variants	13.8GB
2023-02-08T17:53:07.372+0000	beacon2.Variants	13.9GB
2023-02-08T17:53:10.372+0000	beacon2.Variants	13.9GB
2023-02-08T17:53:13.372+0000	beacon2.Variants	14.0GB
2023-02-08T17:53:16.373+0000	beacon2.Variants	14.0GB
2023-02-08T17:53:19.375+0000	beacon2.Variants	14.0GB
2023-02-08T17:53:22.373+0000	beacon2.Variants	14.1GB
2023-02-08T17:53:25.386+0000	beacon2.Variants	14.1GB
2023-02-08T17:53:28.381+0000	beacon2.Variants	14.2GB
2023-02-08T17:53:31.372+0000	beacon2.Variants	14.2GB
2023-02-08T17:53:34.374+0000	beacon2.Variants	14.2GB
2023-02-08T17:53:37.376+0000	beacon2.Variants	14.3GB
2023-02-08T17:53:40.381+0000	beacon2.Variants	14.3GB
2023-02-08T17:53:43.374+0000	beacon2.Variants	14.3GB
2023-02-08T17:53:46.372+0000	beacon2.Variants	14.4GB
2023-02-08T17:53:49.373+0000	beacon2.Variants	14.4GB
2023-02-08T17:53:52.376+0000	beacon2.Variants	14.5GB
2023-02-08T17:53:55.373+0000	beacon2.Variants	14.5GB
2023-02-08T17:53:58.382+0000	beacon2.Variants	14.5GB
2023-02-08T17:54:01.373+0000	beacon2.Variants	14.6GB
2023-02-08T17:54:04.373+0000	beacon2.Variants	14.6GB
2023-02-08T17:54:07.383+0000	beacon2.Variants	14.7GB
2023-02-08T17:54:10.373+0000	beacon2.Variants	14.7GB
2023-02-08T17:54:13.374+0000	beacon2.Variants	14.7GB
2023-02-08T17:54:16.380+0000	beacon2.Variants	14.8GB
2023-02-08T17:54:19.372+0000	beacon2.Variants	14.8GB
2023-02-08T17:54:22.374+0000	beacon2.Variants	14.8GB
2023-02-08T17:54:25.380+0000	beacon2.Variants	14.9GB
2023-02-08T17:54:28.373+0000	beacon2.Variants	14.9GB
2023-02-08T17:54:31.378+0000	beacon2.Variants	14.9GB
2023-02-08T17:54:34.383+0000	beacon2.Variants	15.0GB
2023-02-08T17:54:37.372+0000	beacon2.Variants	15.0GB
2023-02-08T17:54:40.372+0000	beacon2.Variants	15.1GB
2023-02-08T17:54:43.372+0000	beacon2.Variants	15.1GB
2023-02-08T17:54:46.373+0000	beacon2.Variants	15.1GB
2023-02-08T17:54:49.372+0000	beacon2.Variants	15.2GB
2023-02-08T17:54:52.373+0000	beacon2.Variants	15.2GB
2023-02-08T17:54:55.381+0000	beacon2.Variants	15.2GB
2023-02-08T17:54:58.373+0000	beacon2.Variants	15.3GB
2023-02-08T17:55:01.382+0000	beacon2.Variants	15.3GB
2023-02-08T17:55:04.372+0000	beacon2.Variants	15.4GB
2023-02-08T17:55:07.382+0000	beacon2.Variants	15.4GB
2023-02-08T17:55:10.372+0000	beacon2.Variants	15.4GB
2023-02-08T17:55:13.377+0000	beacon2.Variants	15.5GB
2023-02-08T17:55:16.372+0000	beacon2.Variants	15.5GB
2023-02-08T17:55:19.372+0000	beacon2.Variants	15.6GB
2023-02-08T17:55:22.372+0000	beacon2.Variants	15.6GB
2023-02-08T17:55:25.373+0000	beacon2.Variants	15.6GB
2023-02-08T17:55:28.372+0000	beacon2.Variants	15.7GB
2023-02-08T17:55:31.372+0000	beacon2.Variants	15.7GB
2023-02-08T17:55:34.385+0000	beacon2.Variants	15.8GB
2023-02-08T17:55:37.384+0000	beacon2.Variants	15.8GB
2023-02-08T17:55:40.373+0000	beacon2.Variants	15.8GB
2023-02-08T17:55:43.372+0000	beacon2.Variants	15.9GB
2023-02-08T17:55:46.372+0000	beacon2.Variants	15.9GB
2023-02-08T17:55:49.378+0000	beacon2.Variants	15.9GB
2023-02-08T17:55:52.376+0000	beacon2.Variants	16.0GB
2023-02-08T17:55:55.372+0000	beacon2.Variants	16.0GB
