2023-02-08T14:43:07.861+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T14:44:55.864+0000	beacon2.Variants	1.37GB
2023-02-08T14:44:58.863+0000	beacon2.Variants	1.41GB
2023-02-08T14:45:01.863+0000	beacon2.Variants	1.45GB
2023-02-08T14:45:04.862+0000	beacon2.Variants	1.49GB
2023-02-08T14:45:07.872+0000	beacon2.Variants	1.53GB
2023-02-08T14:45:10.867+0000	beacon2.Variants	1.56GB
2023-02-08T14:45:13.878+0000	beacon2.Variants	1.60GB
2023-02-08T14:45:16.872+0000	beacon2.Variants	1.64GB
2023-02-08T14:45:19.870+0000	beacon2.Variants	1.68GB
2023-02-08T14:45:22.878+0000	beacon2.Variants	1.72GB
2023-02-08T14:45:25.871+0000	beacon2.Variants	1.76GB
2023-02-08T14:45:28.871+0000	beacon2.Variants	1.79GB
2023-02-08T14:45:31.862+0000	beacon2.Variants	1.83GB
2023-02-08T14:45:34.861+0000	beacon2.Variants	1.87GB
2023-02-08T14:45:37.863+0000	beacon2.Variants	1.91GB
2023-02-08T14:45:40.862+0000	beacon2.Variants	1.94GB
2023-02-08T14:45:43.865+0000	beacon2.Variants	1.98GB
2023-02-08T14:45:46.866+0000	beacon2.Variants	2.02GB
2023-02-08T14:45:49.862+0000	beacon2.Variants	2.06GB
2023-02-08T14:45:52.865+0000	beacon2.Variants	2.10GB
2023-02-08T14:45:55.861+0000	beacon2.Variants	2.14GB
2023-02-08T14:45:58.871+0000	beacon2.Variants	2.17GB
2023-02-08T14:46:01.864+0000	beacon2.Variants	2.21GB
2023-02-08T14:46:04.872+0000	beacon2.Variants	2.25GB
2023-02-08T14:46:07.865+0000	beacon2.Variants	2.29GB
2023-02-08T14:46:10.865+0000	beacon2.Variants	2.33GB
2023-02-08T14:46:13.866+0000	beacon2.Variants	2.37GB
2023-02-08T14:46:16.863+0000	beacon2.Variants	2.40GB
2023-02-08T14:46:19.861+0000	beacon2.Variants	2.44GB
2023-02-08T14:46:22.861+0000	beacon2.Variants	2.48GB
2023-02-08T14:46:25.861+0000	beacon2.Variants	2.52GB
2023-02-08T14:46:28.862+0000	beacon2.Variants	2.56GB
2023-02-08T14:46:31.861+0000	beacon2.Variants	2.59GB
2023-02-08T14:46:34.865+0000	beacon2.Variants	2.63GB
2023-02-08T14:46:37.862+0000	beacon2.Variants	2.67GB
2023-02-08T14:46:40.862+0000	beacon2.Variants	2.71GB
2023-02-08T14:46:43.871+0000	beacon2.Variants	2.75GB
2023-02-08T14:46:46.862+0000	beacon2.Variants	2.79GB
2023-02-08T14:46:49.863+0000	beacon2.Variants	2.82GB
2023-02-08T14:46:52.865+0000	beacon2.Variants	2.86GB
2023-02-08T14:46:55.864+0000	beacon2.Variants	2.90GB
2023-02-08T14:46:58.871+0000	beacon2.Variants	2.94GB
2023-02-08T14:47:01.865+0000	beacon2.Variants	2.98GB
2023-02-08T14:47:04.875+0000	beacon2.Variants	3.01GB
2023-02-08T14:47:07.862+0000	beacon2.Variants	3.05GB
2023-02-08T14:47:10.872+0000	beacon2.Variants	3.09GB
2023-02-08T14:47:13.867+0000	beacon2.Variants	3.13GB
2023-02-08T14:47:16.862+0000	beacon2.Variants	3.17GB
2023-02-08T14:47:19.866+0000	beacon2.Variants	3.21GB
2023-02-08T14:47:22.868+0000	beacon2.Variants	3.24GB
2023-02-08T14:47:25.861+0000	beacon2.Variants	3.28GB
2023-02-08T14:47:28.864+0000	beacon2.Variants	3.32GB
2023-02-08T14:47:31.861+0000	beacon2.Variants	3.36GB
2023-02-08T14:47:34.862+0000	beacon2.Variants	3.40GB
2023-02-08T14:47:37.881+0000	beacon2.Variants	3.43GB
2023-02-08T14:47:40.868+0000	beacon2.Variants	3.47GB
2023-02-08T14:47:43.867+0000	beacon2.Variants	3.51GB
2023-02-08T14:47:46.863+0000	beacon2.Variants	3.55GB
2023-02-08T14:47:49.861+0000	beacon2.Variants	3.59GB
2023-02-08T14:47:52.864+0000	beacon2.Variants	3.62GB
2023-02-08T14:47:55.869+0000	beacon2.Variants	3.66GB
2023-02-08T14:47:58.861+0000	beacon2.Variants	3.70GB
2023-02-08T14:48:01.862+0000	beacon2.Variants	3.74GB
2023-02-08T14:48:04.868+0000	beacon2.Variants	3.78GB
2023-02-08T14:48:07.862+0000	beacon2.Variants	3.81GB
2023-02-08T14:48:10.869+0000	beacon2.Variants	3.85GB
2023-02-08T14:48:13.863+0000	beacon2.Variants	3.89GB
2023-02-08T14:48:16.864+0000	beacon2.Variants	3.93GB
2023-02-08T14:48:19.868+0000	beacon2.Variants	3.97GB
2023-02-08T14:48:22.863+0000	beacon2.Variants	4.01GB
2023-02-08T14:48:25.863+0000	beacon2.Variants	4.04GB
2023-02-08T14:48:28.875+0000	beacon2.Variants	4.08GB
2023-02-08T14:48:31.866+0000	beacon2.Variants	4.12GB
2023-02-08T14:48:34.866+0000	beacon2.Variants	4.16GB
2023-02-08T14:48:37.861+0000	beacon2.Variants	4.20GB
2023-02-08T14:48:40.861+0000	beacon2.Variants	4.23GB
2023-02-08T14:48:43.863+0000	beacon2.Variants	4.27GB
2023-02-08T14:48:46.861+0000	beacon2.Variants	4.31GB
2023-02-08T14:48:49.881+0000	beacon2.Variants	4.35GB
2023-02-08T14:48:52.862+0000	beacon2.Variants	4.39GB
2023-02-08T14:48:55.864+0000	beacon2.Variants	4.42GB
2023-02-08T14:48:58.863+0000	beacon2.Variants	4.46GB
2023-02-08T14:49:01.871+0000	beacon2.Variants	4.50GB
2023-02-08T14:49:04.866+0000	beacon2.Variants	4.54GB
2023-02-08T14:49:07.861+0000	beacon2.Variants	4.58GB
2023-02-08T14:49:10.867+0000	beacon2.Variants	4.61GB
2023-02-08T14:49:13.861+0000	beacon2.Variants	4.65GB
2023-02-08T14:49:16.863+0000	beacon2.Variants	4.69GB
2023-02-08T14:49:19.863+0000	beacon2.Variants	4.73GB
2023-02-08T14:49:22.862+0000	beacon2.Variants	4.77GB
2023-02-08T14:49:25.881+0000	beacon2.Variants	4.80GB
2023-02-08T14:49:28.862+0000	beacon2.Variants	4.84GB
2023-02-08T14:49:31.865+0000	beacon2.Variants	4.88GB
2023-02-08T14:49:34.862+0000	beacon2.Variants	4.92GB
2023-02-08T14:49:37.865+0000	beacon2.Variants	4.96GB
2023-02-08T14:49:40.873+0000	beacon2.Variants	5.00GB
2023-02-08T14:49:43.862+0000	beacon2.Variants	5.03GB
2023-02-08T14:49:46.861+0000	beacon2.Variants	5.07GB
2023-02-08T14:49:49.867+0000	beacon2.Variants	5.11GB
2023-02-08T14:49:52.865+0000	beacon2.Variants	5.15GB
2023-02-08T14:49:55.867+0000	beacon2.Variants	5.19GB
2023-02-08T14:49:58.862+0000	beacon2.Variants	5.22GB
2023-02-08T14:50:01.864+0000	beacon2.Variants	5.26GB
2023-02-08T14:50:04.865+0000	beacon2.Variants	5.30GB
2023-02-08T14:50:07.861+0000	beacon2.Variants	5.34GB
2023-02-08T14:50:10.862+0000	beacon2.Variants	5.38GB
2023-02-08T14:50:13.862+0000	beacon2.Variants	5.42GB
2023-02-08T14:50:16.864+0000	beacon2.Variants	5.45GB
2023-02-08T14:50:19.861+0000	beacon2.Variants	5.49GB
2023-02-08T14:50:22.865+0000	beacon2.Variants	5.53GB
2023-02-08T14:50:25.868+0000	beacon2.Variants	5.57GB
2023-02-08T14:50:28.865+0000	beacon2.Variants	5.61GB
2023-02-08T14:50:31.864+0000	beacon2.Variants	5.64GB
2023-02-08T14:50:34.872+0000	beacon2.Variants	5.68GB
2023-02-08T14:50:37.863+0000	beacon2.Variants	5.72GB
2023-02-08T14:50:40.862+0000	beacon2.Variants	5.76GB
2023-02-08T14:50:43.865+0000	beacon2.Variants	5.80GB
2023-02-08T14:50:46.865+0000	beacon2.Variants	5.83GB
2023-02-08T14:50:49.861+0000	beacon2.Variants	5.87GB
2023-02-08T14:50:52.863+0000	beacon2.Variants	5.91GB
2023-02-08T14:50:55.862+0000	beacon2.Variants	5.95GB
2023-02-08T14:50:58.862+0000	beacon2.Variants	5.99GB
2023-02-08T14:51:01.867+0000	beacon2.Variants	6.03GB
2023-02-08T14:51:04.864+0000	beacon2.Variants	6.06GB
2023-02-08T14:51:07.861+0000	beacon2.Variants	6.10GB
2023-02-08T14:51:10.862+0000	beacon2.Variants	6.14GB
2023-02-08T14:51:13.861+0000	beacon2.Variants	6.18GB
2023-02-08T14:51:16.866+0000	beacon2.Variants	6.21GB
2023-02-08T14:51:19.863+0000	beacon2.Variants	6.25GB
2023-02-08T14:51:22.883+0000	beacon2.Variants	6.29GB
2023-02-08T14:51:25.861+0000	beacon2.Variants	6.33GB
2023-02-08T14:51:28.865+0000	beacon2.Variants	6.37GB
2023-02-08T14:51:31.861+0000	beacon2.Variants	6.41GB
2023-02-08T14:51:34.863+0000	beacon2.Variants	6.44GB
2023-02-08T14:51:37.861+0000	beacon2.Variants	6.48GB
2023-02-08T14:51:40.870+0000	beacon2.Variants	6.52GB
2023-02-08T14:51:43.869+0000	beacon2.Variants	6.56GB
2023-02-08T14:51:46.871+0000	beacon2.Variants	6.60GB
2023-02-08T14:51:49.864+0000	beacon2.Variants	6.63GB
2023-02-08T14:51:52.886+0000	beacon2.Variants	6.67GB
2023-02-08T14:51:55.862+0000	beacon2.Variants	6.71GB
2023-02-08T14:51:58.864+0000	beacon2.Variants	6.75GB
2023-02-08T14:52:01.870+0000	beacon2.Variants	6.79GB
2023-02-08T14:52:04.861+0000	beacon2.Variants	6.82GB
2023-02-08T14:52:07.861+0000	beacon2.Variants	6.86GB
2023-02-08T14:52:10.866+0000	beacon2.Variants	6.90GB
2023-02-08T14:52:13.872+0000	beacon2.Variants	6.94GB
2023-02-08T14:52:16.861+0000	beacon2.Variants	6.97GB
2023-02-08T14:52:19.864+0000	beacon2.Variants	7.01GB
2023-02-08T14:52:22.861+0000	beacon2.Variants	7.05GB
2023-02-08T14:52:25.870+0000	beacon2.Variants	7.09GB
2023-02-08T14:52:28.865+0000	beacon2.Variants	7.13GB
2023-02-08T14:52:31.862+0000	beacon2.Variants	7.17GB
2023-02-08T14:52:34.864+0000	beacon2.Variants	7.20GB
2023-02-08T14:52:37.861+0000	beacon2.Variants	7.24GB
2023-02-08T14:52:40.862+0000	beacon2.Variants	7.28GB
2023-02-08T14:52:43.867+0000	beacon2.Variants	7.32GB
2023-02-08T14:52:46.867+0000	beacon2.Variants	7.36GB
2023-02-08T14:52:49.861+0000	beacon2.Variants	7.39GB
2023-02-08T14:52:52.861+0000	beacon2.Variants	7.43GB
2023-02-08T14:52:55.862+0000	beacon2.Variants	7.47GB
2023-02-08T14:52:58.861+0000	beacon2.Variants	7.51GB
2023-02-08T14:53:01.863+0000	beacon2.Variants	7.55GB
2023-02-08T14:53:04.866+0000	beacon2.Variants	7.58GB
2023-02-08T14:53:07.862+0000	beacon2.Variants	7.62GB
2023-02-08T14:53:10.861+0000	beacon2.Variants	7.66GB
2023-02-08T14:53:13.872+0000	beacon2.Variants	7.70GB
2023-02-08T14:53:16.869+0000	beacon2.Variants	7.74GB
2023-02-08T14:53:19.862+0000	beacon2.Variants	7.77GB
2023-02-08T14:53:22.866+0000	beacon2.Variants	7.81GB
2023-02-08T14:53:25.861+0000	beacon2.Variants	7.85GB
2023-02-08T14:53:28.861+0000	beacon2.Variants	7.89GB
2023-02-08T14:53:31.862+0000	beacon2.Variants	7.93GB
2023-02-08T14:53:34.868+0000	beacon2.Variants	7.97GB
2023-02-08T14:53:37.874+0000	beacon2.Variants	8.00GB
2023-02-08T14:53:40.874+0000	beacon2.Variants	8.04GB
2023-02-08T14:53:43.865+0000	beacon2.Variants	8.08GB
2023-02-08T14:53:46.866+0000	beacon2.Variants	8.12GB
2023-02-08T14:53:49.862+0000	beacon2.Variants	8.16GB
2023-02-08T14:53:52.862+0000	beacon2.Variants	8.19GB
2023-02-08T14:53:55.861+0000	beacon2.Variants	8.23GB
2023-02-08T14:53:58.863+0000	beacon2.Variants	8.27GB
2023-02-08T14:54:01.865+0000	beacon2.Variants	8.31GB
2023-02-08T14:54:04.865+0000	beacon2.Variants	8.34GB
2023-02-08T14:54:07.863+0000	beacon2.Variants	8.38GB
2023-02-08T14:54:10.863+0000	beacon2.Variants	8.42GB
2023-02-08T14:54:13.863+0000	beacon2.Variants	8.46GB
2023-02-08T14:54:16.864+0000	beacon2.Variants	8.50GB
2023-02-08T14:54:19.864+0000	beacon2.Variants	8.53GB
2023-02-08T14:54:22.863+0000	beacon2.Variants	8.57GB
2023-02-08T14:54:25.868+0000	beacon2.Variants	8.61GB
2023-02-08T14:54:28.863+0000	beacon2.Variants	8.65GB
2023-02-08T14:54:31.867+0000	beacon2.Variants	8.69GB
2023-02-08T14:54:34.863+0000	beacon2.Variants	8.72GB
2023-02-08T14:54:37.865+0000	beacon2.Variants	8.76GB
2023-02-08T14:54:40.867+0000	beacon2.Variants	8.80GB
2023-02-08T14:54:43.861+0000	beacon2.Variants	8.84GB
2023-02-08T14:54:46.861+0000	beacon2.Variants	8.87GB
2023-02-08T14:54:49.861+0000	beacon2.Variants	8.91GB
2023-02-08T14:54:52.861+0000	beacon2.Variants	8.95GB
2023-02-08T14:54:55.863+0000	beacon2.Variants	8.98GB
2023-02-08T14:54:58.862+0000	beacon2.Variants	9.02GB
2023-02-08T14:55:01.861+0000	beacon2.Variants	9.06GB
2023-02-08T14:55:04.863+0000	beacon2.Variants	9.10GB
2023-02-08T14:55:07.862+0000	beacon2.Variants	9.13GB
2023-02-08T14:55:10.875+0000	beacon2.Variants	9.17GB
2023-02-08T14:55:13.863+0000	beacon2.Variants	9.21GB
2023-02-08T14:55:16.861+0000	beacon2.Variants	9.25GB
2023-02-08T14:55:19.864+0000	beacon2.Variants	9.29GB
2023-02-08T14:55:22.866+0000	beacon2.Variants	9.32GB
2023-02-08T14:55:25.862+0000	beacon2.Variants	9.36GB
2023-02-08T14:55:28.865+0000	beacon2.Variants	9.40GB
2023-02-08T14:55:31.867+0000	beacon2.Variants	9.44GB
2023-02-08T14:55:34.867+0000	beacon2.Variants	9.48GB
2023-02-08T14:55:37.861+0000	beacon2.Variants	9.51GB
2023-02-08T14:55:40.866+0000	beacon2.Variants	9.55GB
2023-02-08T14:55:43.875+0000	beacon2.Variants	9.59GB
2023-02-08T14:55:46.861+0000	beacon2.Variants	9.63GB
2023-02-08T14:55:49.866+0000	beacon2.Variants	9.66GB
2023-02-08T14:55:52.862+0000	beacon2.Variants	9.70GB
2023-02-08T14:55:55.865+0000	beacon2.Variants	9.74GB
2023-02-08T14:55:58.862+0000	beacon2.Variants	9.78GB
2023-02-08T14:56:01.862+0000	beacon2.Variants	9.82GB
2023-02-08T14:56:04.868+0000	beacon2.Variants	9.85GB
2023-02-08T14:56:07.871+0000	beacon2.Variants	9.89GB
2023-02-08T14:56:10.865+0000	beacon2.Variants	9.93GB
2023-02-08T14:56:13.867+0000	beacon2.Variants	9.97GB
2023-02-08T14:56:16.861+0000	beacon2.Variants	10.0GB
2023-02-08T14:56:19.864+0000	beacon2.Variants	10.1GB
2023-02-08T14:56:22.862+0000	beacon2.Variants	10.1GB
2023-02-08T14:56:25.863+0000	beacon2.Variants	10.1GB
2023-02-08T14:56:28.862+0000	beacon2.Variants	10.2GB
2023-02-08T14:56:31.868+0000	beacon2.Variants	10.2GB
2023-02-08T14:56:34.865+0000	beacon2.Variants	10.2GB
2023-02-08T14:56:37.861+0000	beacon2.Variants	10.3GB
2023-02-08T14:56:40.864+0000	beacon2.Variants	10.3GB
2023-02-08T14:56:43.869+0000	beacon2.Variants	10.3GB
2023-02-08T14:56:46.862+0000	beacon2.Variants	10.4GB
2023-02-08T14:56:49.861+0000	beacon2.Variants	10.4GB
2023-02-08T14:56:52.862+0000	beacon2.Variants	10.5GB
2023-02-08T14:56:55.861+0000	beacon2.Variants	10.5GB
2023-02-08T14:56:58.877+0000	beacon2.Variants	10.5GB
2023-02-08T14:57:01.864+0000	beacon2.Variants	10.6GB
2023-02-08T14:57:04.876+0000	beacon2.Variants	10.6GB
2023-02-08T14:57:07.861+0000	beacon2.Variants	10.7GB
2023-02-08T14:57:10.871+0000	beacon2.Variants	10.7GB
2023-02-08T14:57:13.867+0000	beacon2.Variants	10.7GB
2023-02-08T14:57:16.862+0000	beacon2.Variants	10.8GB
2023-02-08T14:57:19.865+0000	beacon2.Variants	10.8GB
2023-02-08T14:57:22.863+0000	beacon2.Variants	10.8GB
2023-02-08T14:57:25.867+0000	beacon2.Variants	10.9GB
2023-02-08T14:57:28.861+0000	beacon2.Variants	10.9GB
2023-02-08T14:57:31.861+0000	beacon2.Variants	11.0GB
2023-02-08T14:57:34.865+0000	beacon2.Variants	11.0GB
2023-02-08T14:57:37.869+0000	beacon2.Variants	11.0GB
2023-02-08T14:57:40.872+0000	beacon2.Variants	11.1GB
2023-02-08T14:57:43.861+0000	beacon2.Variants	11.1GB
2023-02-08T14:57:46.864+0000	beacon2.Variants	11.2GB
2023-02-08T14:57:49.868+0000	beacon2.Variants	11.2GB
2023-02-08T14:57:52.862+0000	beacon2.Variants	11.2GB
2023-02-08T14:57:55.861+0000	beacon2.Variants	11.3GB
2023-02-08T14:57:58.861+0000	beacon2.Variants	11.3GB
2023-02-08T14:58:01.871+0000	beacon2.Variants	11.3GB
2023-02-08T14:58:04.863+0000	beacon2.Variants	11.4GB
2023-02-08T14:58:07.869+0000	beacon2.Variants	11.4GB
2023-02-08T14:58:10.861+0000	beacon2.Variants	11.5GB
2023-02-08T14:58:13.862+0000	beacon2.Variants	11.5GB
2023-02-08T14:58:16.862+0000	beacon2.Variants	11.5GB
2023-02-08T14:58:19.862+0000	beacon2.Variants	11.6GB
2023-02-08T14:58:22.861+0000	beacon2.Variants	11.6GB
2023-02-08T14:58:25.862+0000	beacon2.Variants	11.7GB
2023-02-08T14:58:28.887+0000	beacon2.Variants	11.7GB
2023-02-08T14:58:31.861+0000	beacon2.Variants	11.7GB
2023-02-08T14:58:34.862+0000	beacon2.Variants	11.8GB
2023-02-08T14:58:37.864+0000	beacon2.Variants	11.8GB
2023-02-08T14:58:40.874+0000	beacon2.Variants	11.8GB
2023-02-08T14:58:43.862+0000	beacon2.Variants	11.9GB
2023-02-08T14:58:46.861+0000	beacon2.Variants	11.9GB
2023-02-08T14:58:49.863+0000	beacon2.Variants	12.0GB
2023-02-08T14:58:52.862+0000	beacon2.Variants	12.0GB
2023-02-08T14:58:55.877+0000	beacon2.Variants	12.0GB
2023-02-08T14:58:58.863+0000	beacon2.Variants	12.1GB
2023-02-08T14:59:01.864+0000	beacon2.Variants	12.1GB
2023-02-08T14:59:04.869+0000	beacon2.Variants	12.2GB
2023-02-08T14:59:07.875+0000	beacon2.Variants	12.2GB
2023-02-08T14:59:10.862+0000	beacon2.Variants	12.2GB
2023-02-08T14:59:13.861+0000	beacon2.Variants	12.3GB
2023-02-08T14:59:16.861+0000	beacon2.Variants	12.3GB
2023-02-08T14:59:19.868+0000	beacon2.Variants	12.3GB
2023-02-08T14:59:22.861+0000	beacon2.Variants	12.4GB
2023-02-08T14:59:25.866+0000	beacon2.Variants	12.4GB
2023-02-08T14:59:28.862+0000	beacon2.Variants	12.4GB
2023-02-08T14:59:31.862+0000	beacon2.Variants	12.5GB
2023-02-08T14:59:34.863+0000	beacon2.Variants	12.5GB
2023-02-08T14:59:37.868+0000	beacon2.Variants	12.6GB
2023-02-08T14:59:40.864+0000	beacon2.Variants	12.6GB
2023-02-08T14:59:43.862+0000	beacon2.Variants	12.6GB
2023-02-08T14:59:46.861+0000	beacon2.Variants	12.7GB
2023-02-08T14:59:49.861+0000	beacon2.Variants	12.7GB
2023-02-08T14:59:52.864+0000	beacon2.Variants	12.8GB
2023-02-08T14:59:55.861+0000	beacon2.Variants	12.8GB
2023-02-08T14:59:58.862+0000	beacon2.Variants	12.8GB
2023-02-08T15:00:01.868+0000	beacon2.Variants	12.9GB
2023-02-08T15:00:04.861+0000	beacon2.Variants	12.9GB
2023-02-08T15:00:07.861+0000	beacon2.Variants	12.9GB
2023-02-08T15:00:10.861+0000	beacon2.Variants	13.0GB
2023-02-08T15:00:13.866+0000	beacon2.Variants	13.0GB
2023-02-08T15:00:16.868+0000	beacon2.Variants	13.1GB
2023-02-08T15:00:19.863+0000	beacon2.Variants	13.1GB
2023-02-08T15:00:22.861+0000	beacon2.Variants	13.1GB
2023-02-08T15:00:25.862+0000	beacon2.Variants	13.2GB
2023-02-08T15:00:28.862+0000	beacon2.Variants	13.2GB
2023-02-08T15:00:31.861+0000	beacon2.Variants	13.2GB
2023-02-08T15:00:34.861+0000	beacon2.Variants	13.3GB
2023-02-08T15:00:37.861+0000	beacon2.Variants	13.3GB
2023-02-08T15:00:40.861+0000	beacon2.Variants	13.4GB
2023-02-08T15:00:43.861+0000	beacon2.Variants	13.4GB
2023-02-08T15:00:46.865+0000	beacon2.Variants	13.4GB
2023-02-08T15:00:49.865+0000	beacon2.Variants	13.5GB
2023-02-08T15:00:52.863+0000	beacon2.Variants	13.5GB
2023-02-08T15:00:55.866+0000	beacon2.Variants	13.6GB
2023-02-08T15:00:58.869+0000	beacon2.Variants	13.6GB
2023-02-08T15:01:01.873+0000	beacon2.Variants	13.6GB
2023-02-08T15:01:04.876+0000	beacon2.Variants	13.7GB
2023-02-08T15:01:07.867+0000	beacon2.Variants	13.7GB
2023-02-08T15:01:10.862+0000	beacon2.Variants	13.7GB
2023-02-08T15:01:13.862+0000	beacon2.Variants	13.8GB
2023-02-08T15:01:16.864+0000	beacon2.Variants	13.8GB
2023-02-08T15:01:19.864+0000	beacon2.Variants	13.8GB
2023-02-08T15:01:22.865+0000	beacon2.Variants	13.9GB
2023-02-08T15:01:25.861+0000	beacon2.Variants	13.9GB
2023-02-08T15:01:28.862+0000	beacon2.Variants	14.0GB
2023-02-08T15:01:31.864+0000	beacon2.Variants	14.0GB
2023-02-08T15:01:34.875+0000	beacon2.Variants	14.0GB
2023-02-08T15:01:37.864+0000	beacon2.Variants	14.1GB
2023-02-08T15:01:40.891+0000	beacon2.Variants	14.1GB
2023-02-08T15:01:43.867+0000	beacon2.Variants	14.2GB
2023-02-08T15:01:46.870+0000	beacon2.Variants	14.2GB
2023-02-08T15:01:49.870+0000	beacon2.Variants	14.2GB
2023-02-08T15:01:52.863+0000	beacon2.Variants	14.3GB
2023-02-08T15:01:55.862+0000	beacon2.Variants	14.3GB
2023-02-08T15:01:58.861+0000	beacon2.Variants	14.3GB
2023-02-08T15:02:01.875+0000	beacon2.Variants	14.4GB
2023-02-08T15:02:04.861+0000	beacon2.Variants	14.4GB
2023-02-08T15:02:07.862+0000	beacon2.Variants	14.4GB
2023-02-08T15:02:10.867+0000	beacon2.Variants	14.5GB
2023-02-08T15:02:13.861+0000	beacon2.Variants	14.5GB
2023-02-08T15:02:16.861+0000	beacon2.Variants	14.6GB
2023-02-08T15:02:19.867+0000	beacon2.Variants	14.6GB
2023-02-08T15:02:22.867+0000	beacon2.Variants	14.7GB
2023-02-08T15:02:25.864+0000	beacon2.Variants	14.7GB
2023-02-08T15:02:28.863+0000	beacon2.Variants	14.7GB
2023-02-08T15:02:31.861+0000	beacon2.Variants	14.8GB
2023-02-08T15:02:34.868+0000	beacon2.Variants	14.8GB
2023-02-08T15:02:37.863+0000	beacon2.Variants	14.8GB
2023-02-08T15:02:40.864+0000	beacon2.Variants	14.9GB
2023-02-08T15:02:43.863+0000	beacon2.Variants	14.9GB
2023-02-08T15:02:46.861+0000	beacon2.Variants	14.9GB
2023-02-08T15:02:49.868+0000	beacon2.Variants	15.0GB
2023-02-08T15:02:52.863+0000	beacon2.Variants	15.0GB
2023-02-08T15:02:55.864+0000	beacon2.Variants	15.1GB
2023-02-08T15:02:58.868+0000	beacon2.Variants	15.1GB
2023-02-08T15:03:01.863+0000	beacon2.Variants	15.1GB
2023-02-08T15:03:04.862+0000	beacon2.Variants	15.2GB
2023-02-08T15:03:07.874+0000	beacon2.Variants	15.2GB
2023-02-08T15:03:10.861+0000	beacon2.Variants	15.2GB
2023-02-08T15:03:13.869+0000	beacon2.Variants	15.3GB
2023-02-08T15:03:16.863+0000	beacon2.Variants	15.3GB
2023-02-08T15:03:19.862+0000	beacon2.Variants	15.4GB
2023-02-08T15:03:22.863+0000	beacon2.Variants	15.4GB
2023-02-08T15:03:25.861+0000	beacon2.Variants	15.4GB
2023-02-08T15:03:28.869+0000	beacon2.Variants	15.5GB
2023-02-08T15:03:31.862+0000	beacon2.Variants	15.5GB
2023-02-08T15:03:34.866+0000	beacon2.Variants	15.6GB
2023-02-08T15:03:37.861+0000	beacon2.Variants	15.6GB
2023-02-08T15:03:40.861+0000	beacon2.Variants	15.6GB
2023-02-08T15:03:43.861+0000	beacon2.Variants	15.7GB
2023-02-08T15:03:46.861+0000	beacon2.Variants	15.7GB
2023-02-08T15:03:49.871+0000	beacon2.Variants	15.8GB
2023-02-08T15:03:52.861+0000	beacon2.Variants	15.8GB
2023-02-08T15:03:55.868+0000	beacon2.Variants	15.8GB
2023-02-08T15:03:58.863+0000	beacon2.Variants	15.9GB
2023-02-08T15:04:01.866+0000	beacon2.Variants	15.9GB
2023-02-08T15:04:04.870+0000	beacon2.Variants	15.9GB
2023-02-08T15:04:07.861+0000	beacon2.Variants	16.0GB
2023-02-08T15:04:10.865+0000	beacon2.Variants	16.0GB
2023-02-08T15:04:13.862+0000	beacon2.Variants	16.1GB
