2023-02-08T18:42:35.976+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T18:45:23.981+0000	beacon2.Variants	2.13GB
2023-02-08T18:45:26.977+0000	beacon2.Variants	2.17GB
2023-02-08T18:45:29.978+0000	beacon2.Variants	2.21GB
2023-02-08T18:45:32.976+0000	beacon2.Variants	2.25GB
2023-02-08T18:45:35.984+0000	beacon2.Variants	2.28GB
2023-02-08T18:45:38.976+0000	beacon2.Variants	2.32GB
2023-02-08T18:45:41.987+0000	beacon2.Variants	2.36GB
2023-02-08T18:45:44.977+0000	beacon2.Variants	2.40GB
2023-02-08T18:45:47.981+0000	beacon2.Variants	2.43GB
2023-02-08T18:45:50.976+0000	beacon2.Variants	2.47GB
2023-02-08T18:45:53.977+0000	beacon2.Variants	2.51GB
2023-02-08T18:45:56.977+0000	beacon2.Variants	2.55GB
2023-02-08T18:45:59.977+0000	beacon2.Variants	2.59GB
2023-02-08T18:46:02.983+0000	beacon2.Variants	2.63GB
2023-02-08T18:46:05.978+0000	beacon2.Variants	2.66GB
2023-02-08T18:46:08.976+0000	beacon2.Variants	2.70GB
2023-02-08T18:46:11.976+0000	beacon2.Variants	2.74GB
2023-02-08T18:46:14.981+0000	beacon2.Variants	2.78GB
2023-02-08T18:46:17.978+0000	beacon2.Variants	2.82GB
2023-02-08T18:46:20.983+0000	beacon2.Variants	2.85GB
2023-02-08T18:46:23.976+0000	beacon2.Variants	2.89GB
2023-02-08T18:46:26.983+0000	beacon2.Variants	2.93GB
2023-02-08T18:46:29.979+0000	beacon2.Variants	2.97GB
2023-02-08T18:46:32.977+0000	beacon2.Variants	3.01GB
2023-02-08T18:46:35.977+0000	beacon2.Variants	3.04GB
2023-02-08T18:46:38.981+0000	beacon2.Variants	3.08GB
2023-02-08T18:46:41.992+0000	beacon2.Variants	3.12GB
2023-02-08T18:46:44.980+0000	beacon2.Variants	3.16GB
2023-02-08T18:46:47.981+0000	beacon2.Variants	3.20GB
2023-02-08T18:46:50.995+0000	beacon2.Variants	3.23GB
2023-02-08T18:46:53.977+0000	beacon2.Variants	3.27GB
2023-02-08T18:46:56.976+0000	beacon2.Variants	3.31GB
2023-02-08T18:46:59.980+0000	beacon2.Variants	3.35GB
2023-02-08T18:47:02.981+0000	beacon2.Variants	3.39GB
2023-02-08T18:47:05.988+0000	beacon2.Variants	3.43GB
2023-02-08T18:47:08.983+0000	beacon2.Variants	3.46GB
2023-02-08T18:47:11.977+0000	beacon2.Variants	3.50GB
2023-02-08T18:47:14.989+0000	beacon2.Variants	3.54GB
2023-02-08T18:47:17.984+0000	beacon2.Variants	3.58GB
2023-02-08T18:47:20.976+0000	beacon2.Variants	3.62GB
2023-02-08T18:47:23.978+0000	beacon2.Variants	3.65GB
2023-02-08T18:47:26.977+0000	beacon2.Variants	3.69GB
2023-02-08T18:47:29.977+0000	beacon2.Variants	3.73GB
2023-02-08T18:47:32.977+0000	beacon2.Variants	3.77GB
2023-02-08T18:47:35.982+0000	beacon2.Variants	3.80GB
2023-02-08T18:47:38.978+0000	beacon2.Variants	3.84GB
2023-02-08T18:47:41.981+0000	beacon2.Variants	3.88GB
2023-02-08T18:47:44.980+0000	beacon2.Variants	3.92GB
2023-02-08T18:47:47.977+0000	beacon2.Variants	3.96GB
2023-02-08T18:47:50.977+0000	beacon2.Variants	4.00GB
2023-02-08T18:47:53.981+0000	beacon2.Variants	4.03GB
2023-02-08T18:47:56.977+0000	beacon2.Variants	4.07GB
2023-02-08T18:47:59.977+0000	beacon2.Variants	4.11GB
2023-02-08T18:48:02.982+0000	beacon2.Variants	4.15GB
2023-02-08T18:48:05.980+0000	beacon2.Variants	4.19GB
2023-02-08T18:48:08.981+0000	beacon2.Variants	4.22GB
2023-02-08T18:48:11.976+0000	beacon2.Variants	4.26GB
2023-02-08T18:48:14.976+0000	beacon2.Variants	4.30GB
2023-02-08T18:48:17.978+0000	beacon2.Variants	4.34GB
2023-02-08T18:48:20.985+0000	beacon2.Variants	4.38GB
2023-02-08T18:48:23.983+0000	beacon2.Variants	4.41GB
2023-02-08T18:48:26.977+0000	beacon2.Variants	4.45GB
2023-02-08T18:48:29.977+0000	beacon2.Variants	4.49GB
2023-02-08T18:48:32.976+0000	beacon2.Variants	4.53GB
2023-02-08T18:48:35.976+0000	beacon2.Variants	4.56GB
2023-02-08T18:48:38.982+0000	beacon2.Variants	4.60GB
2023-02-08T18:48:41.976+0000	beacon2.Variants	4.64GB
2023-02-08T18:48:44.986+0000	beacon2.Variants	4.68GB
2023-02-08T18:48:47.978+0000	beacon2.Variants	4.72GB
2023-02-08T18:48:50.976+0000	beacon2.Variants	4.76GB
2023-02-08T18:48:53.977+0000	beacon2.Variants	4.79GB
2023-02-08T18:48:56.980+0000	beacon2.Variants	4.83GB
2023-02-08T18:48:59.976+0000	beacon2.Variants	4.87GB
2023-02-08T18:49:02.987+0000	beacon2.Variants	4.91GB
2023-02-08T18:49:05.977+0000	beacon2.Variants	4.94GB
2023-02-08T18:49:08.977+0000	beacon2.Variants	4.98GB
2023-02-08T18:49:11.990+0000	beacon2.Variants	5.02GB
2023-02-08T18:49:14.976+0000	beacon2.Variants	5.06GB
2023-02-08T18:49:17.979+0000	beacon2.Variants	5.10GB
2023-02-08T18:49:20.977+0000	beacon2.Variants	5.13GB
2023-02-08T18:49:23.984+0000	beacon2.Variants	5.17GB
2023-02-08T18:49:26.977+0000	beacon2.Variants	5.21GB
2023-02-08T18:49:29.987+0000	beacon2.Variants	5.25GB
2023-02-08T18:49:32.976+0000	beacon2.Variants	5.28GB
2023-02-08T18:49:35.980+0000	beacon2.Variants	5.32GB
2023-02-08T18:49:38.982+0000	beacon2.Variants	5.36GB
2023-02-08T18:49:41.979+0000	beacon2.Variants	5.40GB
2023-02-08T18:49:44.980+0000	beacon2.Variants	5.44GB
2023-02-08T18:49:47.980+0000	beacon2.Variants	5.47GB
2023-02-08T18:49:50.977+0000	beacon2.Variants	5.51GB
2023-02-08T18:49:53.977+0000	beacon2.Variants	5.55GB
2023-02-08T18:49:56.977+0000	beacon2.Variants	5.59GB
2023-02-08T18:49:59.977+0000	beacon2.Variants	5.63GB
2023-02-08T18:50:02.976+0000	beacon2.Variants	5.66GB
2023-02-08T18:50:05.977+0000	beacon2.Variants	5.70GB
2023-02-08T18:50:08.980+0000	beacon2.Variants	5.74GB
2023-02-08T18:50:11.980+0000	beacon2.Variants	5.78GB
2023-02-08T18:50:14.984+0000	beacon2.Variants	5.82GB
2023-02-08T18:50:17.976+0000	beacon2.Variants	5.85GB
2023-02-08T18:50:20.981+0000	beacon2.Variants	5.89GB
2023-02-08T18:50:23.985+0000	beacon2.Variants	5.93GB
2023-02-08T18:50:26.976+0000	beacon2.Variants	5.97GB
2023-02-08T18:50:29.981+0000	beacon2.Variants	6.00GB
2023-02-08T18:50:32.976+0000	beacon2.Variants	6.04GB
2023-02-08T18:50:35.976+0000	beacon2.Variants	6.08GB
2023-02-08T18:50:38.976+0000	beacon2.Variants	6.12GB
2023-02-08T18:50:41.977+0000	beacon2.Variants	6.15GB
2023-02-08T18:50:44.980+0000	beacon2.Variants	6.19GB
2023-02-08T18:50:47.977+0000	beacon2.Variants	6.23GB
2023-02-08T18:50:50.977+0000	beacon2.Variants	6.27GB
2023-02-08T18:50:53.977+0000	beacon2.Variants	6.31GB
2023-02-08T18:50:56.977+0000	beacon2.Variants	6.34GB
2023-02-08T18:50:59.983+0000	beacon2.Variants	6.38GB
2023-02-08T18:51:02.977+0000	beacon2.Variants	6.42GB
2023-02-08T18:51:05.977+0000	beacon2.Variants	6.46GB
2023-02-08T18:51:08.980+0000	beacon2.Variants	6.49GB
2023-02-08T18:51:11.986+0000	beacon2.Variants	6.53GB
2023-02-08T18:51:14.982+0000	beacon2.Variants	6.57GB
2023-02-08T18:51:17.985+0000	beacon2.Variants	6.61GB
2023-02-08T18:51:20.977+0000	beacon2.Variants	6.65GB
2023-02-08T18:51:23.976+0000	beacon2.Variants	6.69GB
2023-02-08T18:51:26.977+0000	beacon2.Variants	6.72GB
2023-02-08T18:51:29.981+0000	beacon2.Variants	6.76GB
2023-02-08T18:51:32.984+0000	beacon2.Variants	6.80GB
2023-02-08T18:51:35.977+0000	beacon2.Variants	6.84GB
2023-02-08T18:51:38.977+0000	beacon2.Variants	6.88GB
2023-02-08T18:51:41.976+0000	beacon2.Variants	6.91GB
2023-02-08T18:51:44.977+0000	beacon2.Variants	6.95GB
2023-02-08T18:51:47.982+0000	beacon2.Variants	6.99GB
2023-02-08T18:51:50.979+0000	beacon2.Variants	7.03GB
2023-02-08T18:51:53.980+0000	beacon2.Variants	7.07GB
2023-02-08T18:51:56.982+0000	beacon2.Variants	7.10GB
2023-02-08T18:51:59.977+0000	beacon2.Variants	7.14GB
2023-02-08T18:52:02.979+0000	beacon2.Variants	7.18GB
2023-02-08T18:52:05.985+0000	beacon2.Variants	7.22GB
2023-02-08T18:52:08.977+0000	beacon2.Variants	7.26GB
2023-02-08T18:52:11.980+0000	beacon2.Variants	7.29GB
2023-02-08T18:52:14.981+0000	beacon2.Variants	7.33GB
2023-02-08T18:52:17.985+0000	beacon2.Variants	7.37GB
2023-02-08T18:52:20.983+0000	beacon2.Variants	7.41GB
2023-02-08T18:52:23.979+0000	beacon2.Variants	7.45GB
2023-02-08T18:52:26.979+0000	beacon2.Variants	7.48GB
2023-02-08T18:52:29.977+0000	beacon2.Variants	7.52GB
2023-02-08T18:52:32.978+0000	beacon2.Variants	7.56GB
2023-02-08T18:52:35.989+0000	beacon2.Variants	7.60GB
2023-02-08T18:52:38.978+0000	beacon2.Variants	7.63GB
2023-02-08T18:52:41.984+0000	beacon2.Variants	7.67GB
2023-02-08T18:52:44.977+0000	beacon2.Variants	7.71GB
2023-02-08T18:52:47.980+0000	beacon2.Variants	7.75GB
2023-02-08T18:52:50.979+0000	beacon2.Variants	7.79GB
2023-02-08T18:52:53.981+0000	beacon2.Variants	7.82GB
2023-02-08T18:52:56.977+0000	beacon2.Variants	7.86GB
2023-02-08T18:52:59.977+0000	beacon2.Variants	7.90GB
2023-02-08T18:53:02.980+0000	beacon2.Variants	7.94GB
2023-02-08T18:53:05.995+0000	beacon2.Variants	7.98GB
2023-02-08T18:53:08.977+0000	beacon2.Variants	8.02GB
2023-02-08T18:53:11.982+0000	beacon2.Variants	8.05GB
2023-02-08T18:53:14.983+0000	beacon2.Variants	8.09GB
2023-02-08T18:53:17.980+0000	beacon2.Variants	8.13GB
2023-02-08T18:53:20.976+0000	beacon2.Variants	8.17GB
2023-02-08T18:53:23.982+0000	beacon2.Variants	8.21GB
2023-02-08T18:53:26.977+0000	beacon2.Variants	8.24GB
2023-02-08T18:53:29.980+0000	beacon2.Variants	8.28GB
2023-02-08T18:53:32.978+0000	beacon2.Variants	8.32GB
2023-02-08T18:53:35.976+0000	beacon2.Variants	8.36GB
2023-02-08T18:53:38.985+0000	beacon2.Variants	8.39GB
2023-02-08T18:53:41.978+0000	beacon2.Variants	8.43GB
2023-02-08T18:53:44.985+0000	beacon2.Variants	8.47GB
2023-02-08T18:53:47.995+0000	beacon2.Variants	8.51GB
2023-02-08T18:53:50.976+0000	beacon2.Variants	8.55GB
2023-02-08T18:53:53.980+0000	beacon2.Variants	8.59GB
2023-02-08T18:53:56.976+0000	beacon2.Variants	8.62GB
2023-02-08T18:53:59.976+0000	beacon2.Variants	8.66GB
2023-02-08T18:54:02.976+0000	beacon2.Variants	8.70GB
2023-02-08T18:54:05.981+0000	beacon2.Variants	8.74GB
2023-02-08T18:54:08.979+0000	beacon2.Variants	8.78GB
2023-02-08T18:54:11.976+0000	beacon2.Variants	8.81GB
2023-02-08T18:54:14.977+0000	beacon2.Variants	8.85GB
2023-02-08T18:54:17.976+0000	beacon2.Variants	8.89GB
2023-02-08T18:54:20.978+0000	beacon2.Variants	8.93GB
2023-02-08T18:54:23.976+0000	beacon2.Variants	8.97GB
2023-02-08T18:54:26.998+0000	beacon2.Variants	9.01GB
2023-02-08T18:54:29.980+0000	beacon2.Variants	9.04GB
2023-02-08T18:54:32.976+0000	beacon2.Variants	9.08GB
2023-02-08T18:54:35.983+0000	beacon2.Variants	9.12GB
2023-02-08T18:54:38.979+0000	beacon2.Variants	9.16GB
2023-02-08T18:54:41.977+0000	beacon2.Variants	9.19GB
2023-02-08T18:54:44.979+0000	beacon2.Variants	9.23GB
2023-02-08T18:54:47.980+0000	beacon2.Variants	9.27GB
2023-02-08T18:54:50.979+0000	beacon2.Variants	9.31GB
2023-02-08T18:54:53.995+0000	beacon2.Variants	9.35GB
2023-02-08T18:54:56.980+0000	beacon2.Variants	9.39GB
2023-02-08T18:54:59.982+0000	beacon2.Variants	9.42GB
2023-02-08T18:55:02.976+0000	beacon2.Variants	9.46GB
2023-02-08T18:55:05.980+0000	beacon2.Variants	9.50GB
2023-02-08T18:55:08.993+0000	beacon2.Variants	9.54GB
2023-02-08T18:55:11.985+0000	beacon2.Variants	9.58GB
2023-02-08T18:55:14.977+0000	beacon2.Variants	9.61GB
2023-02-08T18:55:17.979+0000	beacon2.Variants	9.65GB
2023-02-08T18:55:20.979+0000	beacon2.Variants	9.69GB
2023-02-08T18:55:23.977+0000	beacon2.Variants	9.73GB
2023-02-08T18:55:26.980+0000	beacon2.Variants	9.77GB
2023-02-08T18:55:29.979+0000	beacon2.Variants	9.81GB
2023-02-08T18:55:32.984+0000	beacon2.Variants	9.84GB
2023-02-08T18:55:35.976+0000	beacon2.Variants	9.88GB
2023-02-08T18:55:38.976+0000	beacon2.Variants	9.92GB
2023-02-08T18:55:41.976+0000	beacon2.Variants	9.96GB
2023-02-08T18:55:44.976+0000	beacon2.Variants	9.99GB
2023-02-08T18:55:47.977+0000	beacon2.Variants	10.0GB
2023-02-08T18:55:50.978+0000	beacon2.Variants	10.1GB
2023-02-08T18:55:53.981+0000	beacon2.Variants	10.1GB
2023-02-08T18:55:56.986+0000	beacon2.Variants	10.2GB
2023-02-08T18:55:59.976+0000	beacon2.Variants	10.2GB
2023-02-08T18:56:02.981+0000	beacon2.Variants	10.2GB
2023-02-08T18:56:05.992+0000	beacon2.Variants	10.3GB
2023-02-08T18:56:08.984+0000	beacon2.Variants	10.3GB
2023-02-08T18:56:11.976+0000	beacon2.Variants	10.3GB
2023-02-08T18:56:14.976+0000	beacon2.Variants	10.4GB
2023-02-08T18:56:17.978+0000	beacon2.Variants	10.4GB
2023-02-08T18:56:20.976+0000	beacon2.Variants	10.4GB
2023-02-08T18:56:23.977+0000	beacon2.Variants	10.5GB
2023-02-08T18:56:26.987+0000	beacon2.Variants	10.5GB
2023-02-08T18:56:29.978+0000	beacon2.Variants	10.6GB
2023-02-08T18:56:32.986+0000	beacon2.Variants	10.6GB
2023-02-08T18:56:35.993+0000	beacon2.Variants	10.7GB
2023-02-08T18:56:38.987+0000	beacon2.Variants	10.7GB
2023-02-08T18:56:41.985+0000	beacon2.Variants	10.7GB
2023-02-08T18:56:44.978+0000	beacon2.Variants	10.8GB
2023-02-08T18:56:47.977+0000	beacon2.Variants	10.8GB
2023-02-08T18:56:50.983+0000	beacon2.Variants	10.8GB
2023-02-08T18:56:53.979+0000	beacon2.Variants	10.9GB
2023-02-08T18:56:56.986+0000	beacon2.Variants	10.9GB
2023-02-08T18:56:59.982+0000	beacon2.Variants	11.0GB
2023-02-08T18:57:02.977+0000	beacon2.Variants	11.0GB
2023-02-08T18:57:05.982+0000	beacon2.Variants	11.0GB
2023-02-08T18:57:08.983+0000	beacon2.Variants	11.1GB
2023-02-08T18:57:11.976+0000	beacon2.Variants	11.1GB
2023-02-08T18:57:14.978+0000	beacon2.Variants	11.2GB
2023-02-08T18:57:17.993+0000	beacon2.Variants	11.2GB
2023-02-08T18:57:20.983+0000	beacon2.Variants	11.2GB
2023-02-08T18:57:23.976+0000	beacon2.Variants	11.3GB
2023-02-08T18:57:26.988+0000	beacon2.Variants	11.3GB
2023-02-08T18:57:29.978+0000	beacon2.Variants	11.3GB
2023-02-08T18:57:32.976+0000	beacon2.Variants	11.4GB
2023-02-08T18:57:35.985+0000	beacon2.Variants	11.4GB
2023-02-08T18:57:38.980+0000	beacon2.Variants	11.5GB
2023-02-08T18:57:41.978+0000	beacon2.Variants	11.5GB
2023-02-08T18:57:44.977+0000	beacon2.Variants	11.5GB
2023-02-08T18:57:47.977+0000	beacon2.Variants	11.6GB
2023-02-08T18:57:50.984+0000	beacon2.Variants	11.6GB
2023-02-08T18:57:53.983+0000	beacon2.Variants	11.7GB
2023-02-08T18:57:56.977+0000	beacon2.Variants	11.7GB
2023-02-08T18:57:59.976+0000	beacon2.Variants	11.7GB
2023-02-08T18:58:02.978+0000	beacon2.Variants	11.8GB
2023-02-08T18:58:05.984+0000	beacon2.Variants	11.8GB
2023-02-08T18:58:08.982+0000	beacon2.Variants	11.8GB
2023-02-08T18:58:11.984+0000	beacon2.Variants	11.9GB
2023-02-08T18:58:14.977+0000	beacon2.Variants	11.9GB
2023-02-08T18:58:17.981+0000	beacon2.Variants	12.0GB
2023-02-08T18:58:20.977+0000	beacon2.Variants	12.0GB
2023-02-08T18:58:23.990+0000	beacon2.Variants	12.0GB
2023-02-08T18:58:26.990+0000	beacon2.Variants	12.1GB
2023-02-08T18:58:29.977+0000	beacon2.Variants	12.1GB
2023-02-08T18:58:32.986+0000	beacon2.Variants	12.2GB
2023-02-08T18:58:35.976+0000	beacon2.Variants	12.2GB
2023-02-08T18:58:38.981+0000	beacon2.Variants	12.2GB
2023-02-08T18:58:41.979+0000	beacon2.Variants	12.3GB
2023-02-08T18:58:44.977+0000	beacon2.Variants	12.3GB
2023-02-08T18:58:47.976+0000	beacon2.Variants	12.3GB
2023-02-08T18:58:50.978+0000	beacon2.Variants	12.4GB
2023-02-08T18:58:53.988+0000	beacon2.Variants	12.4GB
2023-02-08T18:58:56.985+0000	beacon2.Variants	12.5GB
2023-02-08T18:58:59.977+0000	beacon2.Variants	12.5GB
2023-02-08T18:59:02.979+0000	beacon2.Variants	12.5GB
2023-02-08T18:59:05.982+0000	beacon2.Variants	12.6GB
2023-02-08T18:59:08.977+0000	beacon2.Variants	12.6GB
2023-02-08T18:59:11.986+0000	beacon2.Variants	12.7GB
2023-02-08T18:59:14.981+0000	beacon2.Variants	12.7GB
2023-02-08T18:59:17.979+0000	beacon2.Variants	12.7GB
2023-02-08T18:59:20.999+0000	beacon2.Variants	12.8GB
2023-02-08T18:59:23.992+0000	beacon2.Variants	12.8GB
2023-02-08T18:59:26.981+0000	beacon2.Variants	12.9GB
2023-02-08T18:59:29.991+0000	beacon2.Variants	12.9GB
2023-02-08T18:59:32.980+0000	beacon2.Variants	12.9GB
2023-02-08T18:59:35.983+0000	beacon2.Variants	13.0GB
2023-02-08T18:59:38.994+0000	beacon2.Variants	13.0GB
2023-02-08T18:59:41.991+0000	beacon2.Variants	13.1GB
2023-02-08T18:59:44.979+0000	beacon2.Variants	13.1GB
2023-02-08T18:59:47.989+0000	beacon2.Variants	13.1GB
2023-02-08T18:59:50.976+0000	beacon2.Variants	13.2GB
2023-02-08T18:59:53.977+0000	beacon2.Variants	13.2GB
2023-02-08T18:59:56.976+0000	beacon2.Variants	13.2GB
2023-02-08T18:59:59.977+0000	beacon2.Variants	13.3GB
2023-02-08T19:00:02.978+0000	beacon2.Variants	13.3GB
2023-02-08T19:00:05.981+0000	beacon2.Variants	13.4GB
2023-02-08T19:00:08.993+0000	beacon2.Variants	13.4GB
2023-02-08T19:00:11.984+0000	beacon2.Variants	13.4GB
2023-02-08T19:00:14.984+0000	beacon2.Variants	13.5GB
2023-02-08T19:00:17.981+0000	beacon2.Variants	13.5GB
2023-02-08T19:00:20.986+0000	beacon2.Variants	13.6GB
2023-02-08T19:00:23.979+0000	beacon2.Variants	13.6GB
2023-02-08T19:00:26.985+0000	beacon2.Variants	13.6GB
2023-02-08T19:00:29.984+0000	beacon2.Variants	13.7GB
2023-02-08T19:00:32.978+0000	beacon2.Variants	13.7GB
2023-02-08T19:00:35.990+0000	beacon2.Variants	13.8GB
2023-02-08T19:00:38.976+0000	beacon2.Variants	13.8GB
2023-02-08T19:00:41.981+0000	beacon2.Variants	13.8GB
2023-02-08T19:00:44.988+0000	beacon2.Variants	13.9GB
2023-02-08T19:00:47.985+0000	beacon2.Variants	13.9GB
2023-02-08T19:00:50.993+0000	beacon2.Variants	14.0GB
2023-02-08T19:00:53.993+0000	beacon2.Variants	14.0GB
2023-02-08T19:00:56.994+0000	beacon2.Variants	14.0GB
2023-02-08T19:00:59.980+0000	beacon2.Variants	14.1GB
2023-02-08T19:01:02.977+0000	beacon2.Variants	14.1GB
2023-02-08T19:01:05.976+0000	beacon2.Variants	14.2GB
2023-02-08T19:01:08.977+0000	beacon2.Variants	14.2GB
2023-02-08T19:01:11.992+0000	beacon2.Variants	14.2GB
2023-02-08T19:01:14.982+0000	beacon2.Variants	14.3GB
2023-02-08T19:01:17.987+0000	beacon2.Variants	14.3GB
2023-02-08T19:01:20.976+0000	beacon2.Variants	14.3GB
2023-02-08T19:01:23.989+0000	beacon2.Variants	14.4GB
2023-02-08T19:01:26.980+0000	beacon2.Variants	14.4GB
2023-02-08T19:01:29.976+0000	beacon2.Variants	14.5GB
2023-02-08T19:01:32.978+0000	beacon2.Variants	14.5GB
2023-02-08T19:01:35.976+0000	beacon2.Variants	14.5GB
2023-02-08T19:01:38.980+0000	beacon2.Variants	14.6GB
2023-02-08T19:01:41.977+0000	beacon2.Variants	14.6GB
2023-02-08T19:01:44.985+0000	beacon2.Variants	14.7GB
2023-02-08T19:01:47.976+0000	beacon2.Variants	14.7GB
2023-02-08T19:01:50.982+0000	beacon2.Variants	14.7GB
2023-02-08T19:01:53.977+0000	beacon2.Variants	14.8GB
2023-02-08T19:01:56.977+0000	beacon2.Variants	14.8GB
2023-02-08T19:01:59.976+0000	beacon2.Variants	14.8GB
2023-02-08T19:02:02.979+0000	beacon2.Variants	14.9GB
2023-02-08T19:02:05.976+0000	beacon2.Variants	14.9GB
2023-02-08T19:02:08.978+0000	beacon2.Variants	15.0GB
2023-02-08T19:02:11.984+0000	beacon2.Variants	15.0GB
2023-02-08T19:02:14.982+0000	beacon2.Variants	15.0GB
2023-02-08T19:02:17.977+0000	beacon2.Variants	15.1GB
2023-02-08T19:02:20.979+0000	beacon2.Variants	15.1GB
2023-02-08T19:02:23.978+0000	beacon2.Variants	15.2GB
2023-02-08T19:02:26.978+0000	beacon2.Variants	15.2GB
2023-02-08T19:02:29.977+0000	beacon2.Variants	15.2GB
2023-02-08T19:02:32.984+0000	beacon2.Variants	15.3GB
2023-02-08T19:02:35.986+0000	beacon2.Variants	15.3GB
2023-02-08T19:02:38.977+0000	beacon2.Variants	15.3GB
2023-02-08T19:02:41.979+0000	beacon2.Variants	15.4GB
2023-02-08T19:02:44.977+0000	beacon2.Variants	15.4GB
2023-02-08T19:02:47.979+0000	beacon2.Variants	15.4GB
2023-02-08T19:02:50.978+0000	beacon2.Variants	15.5GB
2023-02-08T19:02:53.977+0000	beacon2.Variants	15.5GB
2023-02-08T19:02:56.985+0000	beacon2.Variants	15.6GB
2023-02-08T19:02:59.976+0000	beacon2.Variants	15.6GB
2023-02-08T19:03:02.977+0000	beacon2.Variants	15.6GB
2023-02-08T19:03:05.977+0000	beacon2.Variants	15.7GB
2023-02-08T19:03:08.977+0000	beacon2.Variants	15.7GB
2023-02-08T19:03:11.980+0000	beacon2.Variants	15.8GB
2023-02-08T19:03:14.977+0000	beacon2.Variants	15.8GB
2023-02-08T19:03:17.976+0000	beacon2.Variants	15.8GB
2023-02-08T19:03:20.984+0000	beacon2.Variants	15.9GB
2023-02-08T19:03:23.978+0000	beacon2.Variants	15.9GB
2023-02-08T19:03:26.984+0000	beacon2.Variants	15.9GB
2023-02-08T19:03:29.978+0000	beacon2.Variants	16.0GB
2023-02-08T19:03:32.978+0000	beacon2.Variants	16.0GB
2023-02-08T19:03:35.987+0000	beacon2.Variants	16.1GB
2023-02-08T19:03:38.983+0000	beacon2.Variants	16.1GB
2023-02-08T19:03:41.981+0000	beacon2.Variants	16.1GB
