2023-02-08T07:46:36.787+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T07:51:06.804+0000	beacon2.Variants	3.41GB
2023-02-08T07:51:09.790+0000	beacon2.Variants	3.44GB
2023-02-08T07:51:12.788+0000	beacon2.Variants	3.48GB
2023-02-08T07:51:15.787+0000	beacon2.Variants	3.52GB
2023-02-08T07:51:18.796+0000	beacon2.Variants	3.56GB
2023-02-08T07:51:21.791+0000	beacon2.Variants	3.59GB
2023-02-08T07:51:24.798+0000	beacon2.Variants	3.63GB
2023-02-08T07:51:27.787+0000	beacon2.Variants	3.67GB
2023-02-08T07:51:30.794+0000	beacon2.Variants	3.71GB
2023-02-08T07:51:33.787+0000	beacon2.Variants	3.75GB
2023-02-08T07:51:36.790+0000	beacon2.Variants	3.78GB
2023-02-08T07:51:39.787+0000	beacon2.Variants	3.82GB
2023-02-08T07:51:42.802+0000	beacon2.Variants	3.86GB
2023-02-08T07:51:45.789+0000	beacon2.Variants	3.90GB
2023-02-08T07:51:48.787+0000	beacon2.Variants	3.94GB
2023-02-08T07:51:51.793+0000	beacon2.Variants	3.97GB
2023-02-08T07:51:54.791+0000	beacon2.Variants	4.01GB
2023-02-08T07:51:57.790+0000	beacon2.Variants	4.05GB
2023-02-08T07:52:00.789+0000	beacon2.Variants	4.09GB
2023-02-08T07:52:03.793+0000	beacon2.Variants	4.12GB
2023-02-08T07:52:06.787+0000	beacon2.Variants	4.16GB
2023-02-08T07:52:09.793+0000	beacon2.Variants	4.20GB
2023-02-08T07:52:12.789+0000	beacon2.Variants	4.24GB
2023-02-08T07:52:15.791+0000	beacon2.Variants	4.27GB
2023-02-08T07:52:18.795+0000	beacon2.Variants	4.31GB
2023-02-08T07:52:21.789+0000	beacon2.Variants	4.35GB
2023-02-08T07:52:24.788+0000	beacon2.Variants	4.39GB
2023-02-08T07:52:27.793+0000	beacon2.Variants	4.43GB
2023-02-08T07:52:30.787+0000	beacon2.Variants	4.46GB
2023-02-08T07:52:33.788+0000	beacon2.Variants	4.50GB
2023-02-08T07:52:36.795+0000	beacon2.Variants	4.54GB
2023-02-08T07:52:39.803+0000	beacon2.Variants	4.58GB
2023-02-08T07:52:42.788+0000	beacon2.Variants	4.61GB
2023-02-08T07:52:45.788+0000	beacon2.Variants	4.65GB
2023-02-08T07:52:48.789+0000	beacon2.Variants	4.69GB
2023-02-08T07:52:51.789+0000	beacon2.Variants	4.73GB
2023-02-08T07:52:54.788+0000	beacon2.Variants	4.76GB
2023-02-08T07:52:57.788+0000	beacon2.Variants	4.80GB
2023-02-08T07:53:00.797+0000	beacon2.Variants	4.84GB
2023-02-08T07:53:03.787+0000	beacon2.Variants	4.87GB
2023-02-08T07:53:06.799+0000	beacon2.Variants	4.91GB
2023-02-08T07:53:09.790+0000	beacon2.Variants	4.95GB
2023-02-08T07:53:12.787+0000	beacon2.Variants	4.99GB
2023-02-08T07:53:15.788+0000	beacon2.Variants	5.02GB
2023-02-08T07:53:18.789+0000	beacon2.Variants	5.06GB
2023-02-08T07:53:21.788+0000	beacon2.Variants	5.10GB
2023-02-08T07:53:24.789+0000	beacon2.Variants	5.14GB
2023-02-08T07:53:27.788+0000	beacon2.Variants	5.17GB
2023-02-08T07:53:30.788+0000	beacon2.Variants	5.21GB
2023-02-08T07:53:33.789+0000	beacon2.Variants	5.25GB
2023-02-08T07:53:36.787+0000	beacon2.Variants	5.29GB
2023-02-08T07:53:39.803+0000	beacon2.Variants	5.33GB
2023-02-08T07:53:42.788+0000	beacon2.Variants	5.36GB
2023-02-08T07:53:45.797+0000	beacon2.Variants	5.40GB
2023-02-08T07:53:48.789+0000	beacon2.Variants	5.44GB
2023-02-08T07:53:51.795+0000	beacon2.Variants	5.48GB
2023-02-08T07:53:54.790+0000	beacon2.Variants	5.52GB
2023-02-08T07:53:57.795+0000	beacon2.Variants	5.55GB
2023-02-08T07:54:00.788+0000	beacon2.Variants	5.59GB
2023-02-08T07:54:03.789+0000	beacon2.Variants	5.63GB
2023-02-08T07:54:06.795+0000	beacon2.Variants	5.67GB
2023-02-08T07:54:09.793+0000	beacon2.Variants	5.70GB
2023-02-08T07:54:12.793+0000	beacon2.Variants	5.74GB
2023-02-08T07:54:15.794+0000	beacon2.Variants	5.78GB
2023-02-08T07:54:18.788+0000	beacon2.Variants	5.82GB
2023-02-08T07:54:21.789+0000	beacon2.Variants	5.85GB
2023-02-08T07:54:24.797+0000	beacon2.Variants	5.89GB
2023-02-08T07:54:27.788+0000	beacon2.Variants	5.93GB
2023-02-08T07:54:30.787+0000	beacon2.Variants	5.97GB
2023-02-08T07:54:33.787+0000	beacon2.Variants	6.01GB
2023-02-08T07:54:36.787+0000	beacon2.Variants	6.05GB
2023-02-08T07:54:39.792+0000	beacon2.Variants	6.08GB
2023-02-08T07:54:42.804+0000	beacon2.Variants	6.12GB
2023-02-08T07:54:45.791+0000	beacon2.Variants	6.16GB
2023-02-08T07:54:48.789+0000	beacon2.Variants	6.20GB
2023-02-08T07:54:51.789+0000	beacon2.Variants	6.24GB
2023-02-08T07:54:54.803+0000	beacon2.Variants	6.27GB
2023-02-08T07:54:57.795+0000	beacon2.Variants	6.31GB
2023-02-08T07:55:00.788+0000	beacon2.Variants	6.35GB
2023-02-08T07:55:03.790+0000	beacon2.Variants	6.39GB
2023-02-08T07:55:06.800+0000	beacon2.Variants	6.43GB
2023-02-08T07:55:09.788+0000	beacon2.Variants	6.46GB
2023-02-08T07:55:12.788+0000	beacon2.Variants	6.50GB
2023-02-08T07:55:15.788+0000	beacon2.Variants	6.54GB
2023-02-08T07:55:18.788+0000	beacon2.Variants	6.58GB
2023-02-08T07:55:21.799+0000	beacon2.Variants	6.61GB
2023-02-08T07:55:24.787+0000	beacon2.Variants	6.65GB
2023-02-08T07:55:27.788+0000	beacon2.Variants	6.69GB
2023-02-08T07:55:30.807+0000	beacon2.Variants	6.73GB
2023-02-08T07:55:33.792+0000	beacon2.Variants	6.77GB
2023-02-08T07:55:36.787+0000	beacon2.Variants	6.80GB
2023-02-08T07:55:39.792+0000	beacon2.Variants	6.84GB
2023-02-08T07:55:42.795+0000	beacon2.Variants	6.88GB
2023-02-08T07:55:45.788+0000	beacon2.Variants	6.92GB
2023-02-08T07:55:48.792+0000	beacon2.Variants	6.96GB
2023-02-08T07:55:51.789+0000	beacon2.Variants	6.99GB
2023-02-08T07:55:54.789+0000	beacon2.Variants	7.03GB
2023-02-08T07:55:57.787+0000	beacon2.Variants	7.07GB
2023-02-08T07:56:00.787+0000	beacon2.Variants	7.11GB
2023-02-08T07:56:03.798+0000	beacon2.Variants	7.14GB
2023-02-08T07:56:06.787+0000	beacon2.Variants	7.18GB
2023-02-08T07:56:09.789+0000	beacon2.Variants	7.22GB
2023-02-08T07:56:12.789+0000	beacon2.Variants	7.26GB
2023-02-08T07:56:15.792+0000	beacon2.Variants	7.30GB
2023-02-08T07:56:18.787+0000	beacon2.Variants	7.33GB
2023-02-08T07:56:21.788+0000	beacon2.Variants	7.37GB
2023-02-08T07:56:24.805+0000	beacon2.Variants	7.41GB
2023-02-08T07:56:27.788+0000	beacon2.Variants	7.45GB
2023-02-08T07:56:30.787+0000	beacon2.Variants	7.48GB
2023-02-08T07:56:33.789+0000	beacon2.Variants	7.52GB
2023-02-08T07:56:36.789+0000	beacon2.Variants	7.56GB
2023-02-08T07:56:39.787+0000	beacon2.Variants	7.60GB
2023-02-08T07:56:42.788+0000	beacon2.Variants	7.64GB
2023-02-08T07:56:45.787+0000	beacon2.Variants	7.68GB
2023-02-08T07:56:48.789+0000	beacon2.Variants	7.71GB
2023-02-08T07:56:51.789+0000	beacon2.Variants	7.75GB
2023-02-08T07:56:54.787+0000	beacon2.Variants	7.79GB
2023-02-08T07:56:57.793+0000	beacon2.Variants	7.82GB
2023-02-08T07:57:00.787+0000	beacon2.Variants	7.86GB
2023-02-08T07:57:03.798+0000	beacon2.Variants	7.90GB
2023-02-08T07:57:06.788+0000	beacon2.Variants	7.94GB
2023-02-08T07:57:09.788+0000	beacon2.Variants	7.97GB
2023-02-08T07:57:12.787+0000	beacon2.Variants	8.01GB
2023-02-08T07:57:15.790+0000	beacon2.Variants	8.05GB
2023-02-08T07:57:18.787+0000	beacon2.Variants	8.09GB
2023-02-08T07:57:21.788+0000	beacon2.Variants	8.12GB
2023-02-08T07:57:24.787+0000	beacon2.Variants	8.16GB
2023-02-08T07:57:27.791+0000	beacon2.Variants	8.20GB
2023-02-08T07:57:30.787+0000	beacon2.Variants	8.24GB
2023-02-08T07:57:33.787+0000	beacon2.Variants	8.28GB
2023-02-08T07:57:36.787+0000	beacon2.Variants	8.31GB
2023-02-08T07:57:39.788+0000	beacon2.Variants	8.35GB
2023-02-08T07:57:42.788+0000	beacon2.Variants	8.39GB
2023-02-08T07:57:45.793+0000	beacon2.Variants	8.43GB
2023-02-08T07:57:48.787+0000	beacon2.Variants	8.46GB
2023-02-08T07:57:51.794+0000	beacon2.Variants	8.50GB
2023-02-08T07:57:54.788+0000	beacon2.Variants	8.54GB
2023-02-08T07:57:57.787+0000	beacon2.Variants	8.58GB
2023-02-08T07:58:00.798+0000	beacon2.Variants	8.62GB
2023-02-08T07:58:03.788+0000	beacon2.Variants	8.65GB
2023-02-08T07:58:06.790+0000	beacon2.Variants	8.69GB
2023-02-08T07:58:09.791+0000	beacon2.Variants	8.73GB
2023-02-08T07:58:12.795+0000	beacon2.Variants	8.77GB
2023-02-08T07:58:15.789+0000	beacon2.Variants	8.80GB
2023-02-08T07:58:18.796+0000	beacon2.Variants	8.84GB
2023-02-08T07:58:21.792+0000	beacon2.Variants	8.88GB
2023-02-08T07:58:24.792+0000	beacon2.Variants	8.92GB
2023-02-08T07:58:27.788+0000	beacon2.Variants	8.95GB
2023-02-08T07:58:30.788+0000	beacon2.Variants	8.99GB
2023-02-08T07:58:33.798+0000	beacon2.Variants	9.03GB
2023-02-08T07:58:36.787+0000	beacon2.Variants	9.07GB
2023-02-08T07:58:39.793+0000	beacon2.Variants	9.11GB
2023-02-08T07:58:42.795+0000	beacon2.Variants	9.14GB
2023-02-08T07:58:45.791+0000	beacon2.Variants	9.18GB
2023-02-08T07:58:48.788+0000	beacon2.Variants	9.22GB
2023-02-08T07:58:51.787+0000	beacon2.Variants	9.26GB
2023-02-08T07:58:54.787+0000	beacon2.Variants	9.30GB
2023-02-08T07:58:57.788+0000	beacon2.Variants	9.34GB
2023-02-08T07:59:00.796+0000	beacon2.Variants	9.37GB
2023-02-08T07:59:03.789+0000	beacon2.Variants	9.41GB
2023-02-08T07:59:06.788+0000	beacon2.Variants	9.45GB
2023-02-08T07:59:09.794+0000	beacon2.Variants	9.49GB
2023-02-08T07:59:12.788+0000	beacon2.Variants	9.52GB
2023-02-08T07:59:15.794+0000	beacon2.Variants	9.56GB
2023-02-08T07:59:18.788+0000	beacon2.Variants	9.60GB
2023-02-08T07:59:21.793+0000	beacon2.Variants	9.64GB
2023-02-08T07:59:24.793+0000	beacon2.Variants	9.68GB
2023-02-08T07:59:27.789+0000	beacon2.Variants	9.71GB
2023-02-08T07:59:30.789+0000	beacon2.Variants	9.75GB
2023-02-08T07:59:33.793+0000	beacon2.Variants	9.79GB
2023-02-08T07:59:36.788+0000	beacon2.Variants	9.83GB
2023-02-08T07:59:39.791+0000	beacon2.Variants	9.87GB
2023-02-08T07:59:42.787+0000	beacon2.Variants	9.90GB
2023-02-08T07:59:45.787+0000	beacon2.Variants	9.94GB
2023-02-08T07:59:48.790+0000	beacon2.Variants	9.98GB
2023-02-08T07:59:51.796+0000	beacon2.Variants	10.0GB
2023-02-08T07:59:54.797+0000	beacon2.Variants	10.1GB
2023-02-08T07:59:57.791+0000	beacon2.Variants	10.1GB
2023-02-08T08:00:00.789+0000	beacon2.Variants	10.1GB
2023-02-08T08:00:03.790+0000	beacon2.Variants	10.2GB
2023-02-08T08:00:06.799+0000	beacon2.Variants	10.2GB
2023-02-08T08:00:09.813+0000	beacon2.Variants	10.2GB
2023-02-08T08:00:12.794+0000	beacon2.Variants	10.3GB
2023-02-08T08:00:15.789+0000	beacon2.Variants	10.3GB
2023-02-08T08:00:18.792+0000	beacon2.Variants	10.4GB
2023-02-08T08:00:21.787+0000	beacon2.Variants	10.4GB
2023-02-08T08:00:24.795+0000	beacon2.Variants	10.4GB
2023-02-08T08:00:27.788+0000	beacon2.Variants	10.5GB
2023-02-08T08:00:30.788+0000	beacon2.Variants	10.5GB
2023-02-08T08:00:33.788+0000	beacon2.Variants	10.6GB
2023-02-08T08:00:36.790+0000	beacon2.Variants	10.6GB
2023-02-08T08:00:39.791+0000	beacon2.Variants	10.6GB
2023-02-08T08:00:42.789+0000	beacon2.Variants	10.7GB
2023-02-08T08:00:45.788+0000	beacon2.Variants	10.7GB
2023-02-08T08:00:48.801+0000	beacon2.Variants	10.7GB
2023-02-08T08:00:51.794+0000	beacon2.Variants	10.8GB
2023-02-08T08:00:54.790+0000	beacon2.Variants	10.8GB
2023-02-08T08:00:57.792+0000	beacon2.Variants	10.8GB
2023-02-08T08:01:00.789+0000	beacon2.Variants	10.9GB
2023-02-08T08:01:03.793+0000	beacon2.Variants	10.9GB
2023-02-08T08:01:06.798+0000	beacon2.Variants	11.0GB
2023-02-08T08:01:09.790+0000	beacon2.Variants	11.0GB
2023-02-08T08:01:12.788+0000	beacon2.Variants	11.0GB
2023-02-08T08:01:15.788+0000	beacon2.Variants	11.1GB
2023-02-08T08:01:18.794+0000	beacon2.Variants	11.1GB
2023-02-08T08:01:21.794+0000	beacon2.Variants	11.2GB
2023-02-08T08:01:24.788+0000	beacon2.Variants	11.2GB
2023-02-08T08:01:27.792+0000	beacon2.Variants	11.2GB
2023-02-08T08:01:30.790+0000	beacon2.Variants	11.3GB
2023-02-08T08:01:33.789+0000	beacon2.Variants	11.3GB
2023-02-08T08:01:36.789+0000	beacon2.Variants	11.3GB
2023-02-08T08:01:39.800+0000	beacon2.Variants	11.4GB
2023-02-08T08:01:42.787+0000	beacon2.Variants	11.4GB
2023-02-08T08:01:45.796+0000	beacon2.Variants	11.5GB
2023-02-08T08:01:48.787+0000	beacon2.Variants	11.5GB
2023-02-08T08:01:51.792+0000	beacon2.Variants	11.5GB
2023-02-08T08:01:54.788+0000	beacon2.Variants	11.6GB
2023-02-08T08:01:57.790+0000	beacon2.Variants	11.6GB
2023-02-08T08:02:00.788+0000	beacon2.Variants	11.7GB
2023-02-08T08:02:03.794+0000	beacon2.Variants	11.7GB
2023-02-08T08:02:06.788+0000	beacon2.Variants	11.7GB
2023-02-08T08:02:09.787+0000	beacon2.Variants	11.8GB
2023-02-08T08:02:12.787+0000	beacon2.Variants	11.8GB
2023-02-08T08:02:15.800+0000	beacon2.Variants	11.8GB
2023-02-08T08:02:18.788+0000	beacon2.Variants	11.9GB
2023-02-08T08:02:21.798+0000	beacon2.Variants	11.9GB
2023-02-08T08:02:24.789+0000	beacon2.Variants	11.9GB
2023-02-08T08:02:26.663+0000	beacon2.Variants	12.0GB
2023-02-08T08:02:26.664+0000	1107336 document(s) imported successfully. 0 document(s) failed to import.

real	15m49.903s
user	28m5.234s
sys	0m27.616s
