2023-02-08T12:48:38.354+0000	connected to: mongodb://[**REDACTED**]@localhost:27017/beacon2?authSource=admin
2023-02-08T12:53:44.362+0000	beacon2.Variants	3.89GB
2023-02-08T12:53:47.370+0000	beacon2.Variants	3.93GB
2023-02-08T12:53:50.358+0000	beacon2.Variants	3.97GB
2023-02-08T12:53:53.366+0000	beacon2.Variants	4.01GB
2023-02-08T12:53:56.360+0000	beacon2.Variants	4.04GB
2023-02-08T12:53:59.354+0000	beacon2.Variants	4.08GB
2023-02-08T12:54:02.359+0000	beacon2.Variants	4.12GB
2023-02-08T12:54:05.374+0000	beacon2.Variants	4.16GB
2023-02-08T12:54:08.355+0000	beacon2.Variants	4.20GB
2023-02-08T12:54:11.354+0000	beacon2.Variants	4.23GB
2023-02-08T12:54:14.356+0000	beacon2.Variants	4.27GB
2023-02-08T12:54:17.357+0000	beacon2.Variants	4.31GB
2023-02-08T12:54:20.361+0000	beacon2.Variants	4.35GB
2023-02-08T12:54:23.356+0000	beacon2.Variants	4.39GB
2023-02-08T12:54:26.356+0000	beacon2.Variants	4.43GB
2023-02-08T12:54:29.354+0000	beacon2.Variants	4.47GB
2023-02-08T12:54:32.359+0000	beacon2.Variants	4.50GB
2023-02-08T12:54:35.355+0000	beacon2.Variants	4.54GB
2023-02-08T12:54:38.355+0000	beacon2.Variants	4.58GB
2023-02-08T12:54:41.354+0000	beacon2.Variants	4.62GB
2023-02-08T12:54:44.354+0000	beacon2.Variants	4.65GB
2023-02-08T12:54:47.374+0000	beacon2.Variants	4.69GB
2023-02-08T12:54:50.354+0000	beacon2.Variants	4.73GB
2023-02-08T12:54:53.359+0000	beacon2.Variants	4.77GB
2023-02-08T12:54:56.356+0000	beacon2.Variants	4.81GB
2023-02-08T12:54:59.358+0000	beacon2.Variants	4.85GB
2023-02-08T12:55:02.354+0000	beacon2.Variants	4.88GB
2023-02-08T12:55:05.357+0000	beacon2.Variants	4.92GB
2023-02-08T12:55:08.357+0000	beacon2.Variants	4.96GB
2023-02-08T12:55:11.355+0000	beacon2.Variants	5.00GB
2023-02-08T12:55:14.362+0000	beacon2.Variants	5.04GB
2023-02-08T12:55:17.357+0000	beacon2.Variants	5.07GB
2023-02-08T12:55:20.370+0000	beacon2.Variants	5.11GB
2023-02-08T12:55:23.371+0000	beacon2.Variants	5.15GB
2023-02-08T12:55:26.354+0000	beacon2.Variants	5.19GB
2023-02-08T12:55:29.354+0000	beacon2.Variants	5.23GB
2023-02-08T12:55:32.366+0000	beacon2.Variants	5.26GB
2023-02-08T12:55:35.355+0000	beacon2.Variants	5.30GB
2023-02-08T12:55:38.355+0000	beacon2.Variants	5.34GB
2023-02-08T12:55:41.360+0000	beacon2.Variants	5.38GB
2023-02-08T12:55:44.358+0000	beacon2.Variants	5.42GB
2023-02-08T12:55:47.355+0000	beacon2.Variants	5.46GB
2023-02-08T12:55:50.354+0000	beacon2.Variants	5.49GB
2023-02-08T12:55:53.357+0000	beacon2.Variants	5.53GB
2023-02-08T12:55:56.359+0000	beacon2.Variants	5.57GB
2023-02-08T12:55:59.356+0000	beacon2.Variants	5.61GB
2023-02-08T12:56:02.356+0000	beacon2.Variants	5.65GB
2023-02-08T12:56:05.354+0000	beacon2.Variants	5.68GB
2023-02-08T12:56:08.361+0000	beacon2.Variants	5.72GB
2023-02-08T12:56:11.358+0000	beacon2.Variants	5.76GB
2023-02-08T12:56:14.354+0000	beacon2.Variants	5.80GB
2023-02-08T12:56:17.357+0000	beacon2.Variants	5.84GB
2023-02-08T12:56:20.354+0000	beacon2.Variants	5.87GB
2023-02-08T12:56:23.354+0000	beacon2.Variants	5.91GB
2023-02-08T12:56:26.363+0000	beacon2.Variants	5.95GB
2023-02-08T12:56:29.355+0000	beacon2.Variants	5.99GB
2023-02-08T12:56:32.354+0000	beacon2.Variants	6.02GB
2023-02-08T12:56:35.355+0000	beacon2.Variants	6.06GB
2023-02-08T12:56:38.357+0000	beacon2.Variants	6.10GB
2023-02-08T12:56:41.360+0000	beacon2.Variants	6.14GB
2023-02-08T12:56:44.357+0000	beacon2.Variants	6.18GB
2023-02-08T12:56:47.356+0000	beacon2.Variants	6.21GB
2023-02-08T12:56:50.354+0000	beacon2.Variants	6.25GB
2023-02-08T12:56:53.357+0000	beacon2.Variants	6.29GB
2023-02-08T12:56:56.355+0000	beacon2.Variants	6.33GB
2023-02-08T12:56:59.367+0000	beacon2.Variants	6.37GB
2023-02-08T12:57:02.354+0000	beacon2.Variants	6.40GB
2023-02-08T12:57:05.361+0000	beacon2.Variants	6.44GB
2023-02-08T12:57:08.354+0000	beacon2.Variants	6.48GB
2023-02-08T12:57:11.356+0000	beacon2.Variants	6.52GB
2023-02-08T12:57:14.357+0000	beacon2.Variants	6.56GB
2023-02-08T12:57:17.355+0000	beacon2.Variants	6.59GB
2023-02-08T12:57:20.362+0000	beacon2.Variants	6.63GB
2023-02-08T12:57:23.357+0000	beacon2.Variants	6.67GB
2023-02-08T12:57:26.359+0000	beacon2.Variants	6.71GB
2023-02-08T12:57:29.354+0000	beacon2.Variants	6.75GB
2023-02-08T12:57:32.366+0000	beacon2.Variants	6.78GB
2023-02-08T12:57:35.356+0000	beacon2.Variants	6.82GB
2023-02-08T12:57:38.365+0000	beacon2.Variants	6.86GB
2023-02-08T12:57:41.364+0000	beacon2.Variants	6.90GB
2023-02-08T12:57:44.358+0000	beacon2.Variants	6.94GB
2023-02-08T12:57:47.360+0000	beacon2.Variants	6.97GB
2023-02-08T12:57:50.359+0000	beacon2.Variants	7.01GB
2023-02-08T12:57:53.354+0000	beacon2.Variants	7.05GB
2023-02-08T12:57:56.357+0000	beacon2.Variants	7.09GB
2023-02-08T12:57:59.356+0000	beacon2.Variants	7.13GB
2023-02-08T12:58:02.354+0000	beacon2.Variants	7.17GB
2023-02-08T12:58:05.357+0000	beacon2.Variants	7.20GB
2023-02-08T12:58:08.359+0000	beacon2.Variants	7.24GB
2023-02-08T12:58:11.354+0000	beacon2.Variants	7.28GB
2023-02-08T12:58:14.359+0000	beacon2.Variants	7.32GB
2023-02-08T12:58:17.358+0000	beacon2.Variants	7.36GB
2023-02-08T12:58:20.375+0000	beacon2.Variants	7.39GB
2023-02-08T12:58:23.356+0000	beacon2.Variants	7.43GB
2023-02-08T12:58:26.364+0000	beacon2.Variants	7.47GB
2023-02-08T12:58:29.358+0000	beacon2.Variants	7.51GB
2023-02-08T12:58:32.362+0000	beacon2.Variants	7.55GB
2023-02-08T12:58:35.359+0000	beacon2.Variants	7.59GB
2023-02-08T12:58:38.354+0000	beacon2.Variants	7.62GB
2023-02-08T12:58:41.359+0000	beacon2.Variants	7.66GB
2023-02-08T12:58:44.362+0000	beacon2.Variants	7.70GB
2023-02-08T12:58:47.358+0000	beacon2.Variants	7.74GB
2023-02-08T12:58:50.356+0000	beacon2.Variants	7.78GB
2023-02-08T12:58:53.354+0000	beacon2.Variants	7.81GB
2023-02-08T12:58:56.356+0000	beacon2.Variants	7.85GB
2023-02-08T12:58:59.354+0000	beacon2.Variants	7.89GB
2023-02-08T12:59:02.354+0000	beacon2.Variants	7.93GB
2023-02-08T12:59:05.369+0000	beacon2.Variants	7.97GB
2023-02-08T12:59:08.359+0000	beacon2.Variants	8.01GB
2023-02-08T12:59:11.361+0000	beacon2.Variants	8.04GB
2023-02-08T12:59:14.358+0000	beacon2.Variants	8.08GB
2023-02-08T12:59:17.354+0000	beacon2.Variants	8.12GB
2023-02-08T12:59:20.362+0000	beacon2.Variants	8.16GB
2023-02-08T12:59:23.365+0000	beacon2.Variants	8.20GB
2023-02-08T12:59:26.354+0000	beacon2.Variants	8.23GB
2023-02-08T12:59:29.364+0000	beacon2.Variants	8.27GB
2023-02-08T12:59:32.354+0000	beacon2.Variants	8.31GB
2023-02-08T12:59:35.362+0000	beacon2.Variants	8.35GB
2023-02-08T12:59:38.358+0000	beacon2.Variants	8.39GB
2023-02-08T12:59:41.361+0000	beacon2.Variants	8.42GB
2023-02-08T12:59:44.360+0000	beacon2.Variants	8.46GB
2023-02-08T12:59:47.356+0000	beacon2.Variants	8.50GB
2023-02-08T12:59:50.356+0000	beacon2.Variants	8.54GB
2023-02-08T12:59:53.361+0000	beacon2.Variants	8.58GB
2023-02-08T12:59:56.359+0000	beacon2.Variants	8.61GB
2023-02-08T12:59:59.354+0000	beacon2.Variants	8.65GB
2023-02-08T13:00:02.356+0000	beacon2.Variants	8.69GB
2023-02-08T13:00:05.355+0000	beacon2.Variants	8.73GB
2023-02-08T13:00:08.354+0000	beacon2.Variants	8.76GB
2023-02-08T13:00:11.354+0000	beacon2.Variants	8.80GB
2023-02-08T13:00:14.354+0000	beacon2.Variants	8.84GB
2023-02-08T13:00:17.360+0000	beacon2.Variants	8.88GB
2023-02-08T13:00:20.356+0000	beacon2.Variants	8.92GB
2023-02-08T13:00:23.362+0000	beacon2.Variants	8.95GB
2023-02-08T13:00:26.376+0000	beacon2.Variants	8.99GB
2023-02-08T13:00:29.355+0000	beacon2.Variants	9.03GB
2023-02-08T13:00:32.359+0000	beacon2.Variants	9.07GB
2023-02-08T13:00:35.358+0000	beacon2.Variants	9.11GB
2023-02-08T13:00:38.354+0000	beacon2.Variants	9.14GB
2023-02-08T13:00:41.361+0000	beacon2.Variants	9.18GB
2023-02-08T13:00:44.355+0000	beacon2.Variants	9.22GB
2023-02-08T13:00:47.360+0000	beacon2.Variants	9.26GB
2023-02-08T13:00:50.361+0000	beacon2.Variants	9.30GB
2023-02-08T13:00:53.358+0000	beacon2.Variants	9.34GB
2023-02-08T13:00:56.360+0000	beacon2.Variants	9.37GB
2023-02-08T13:00:59.360+0000	beacon2.Variants	9.41GB
2023-02-08T13:01:02.354+0000	beacon2.Variants	9.45GB
2023-02-08T13:01:05.362+0000	beacon2.Variants	9.49GB
2023-02-08T13:01:08.378+0000	beacon2.Variants	9.53GB
2023-02-08T13:01:11.360+0000	beacon2.Variants	9.56GB
2023-02-08T13:01:14.354+0000	beacon2.Variants	9.60GB
2023-02-08T13:01:17.359+0000	beacon2.Variants	9.64GB
2023-02-08T13:01:20.357+0000	beacon2.Variants	9.68GB
2023-02-08T13:01:23.362+0000	beacon2.Variants	9.72GB
2023-02-08T13:01:26.354+0000	beacon2.Variants	9.75GB
2023-02-08T13:01:29.354+0000	beacon2.Variants	9.79GB
2023-02-08T13:01:32.360+0000	beacon2.Variants	9.83GB
2023-02-08T13:01:35.363+0000	beacon2.Variants	9.87GB
2023-02-08T13:01:38.378+0000	beacon2.Variants	9.91GB
2023-02-08T13:01:41.364+0000	beacon2.Variants	9.94GB
2023-02-08T13:01:44.363+0000	beacon2.Variants	9.98GB
2023-02-08T13:01:47.354+0000	beacon2.Variants	10.0GB
2023-02-08T13:01:50.354+0000	beacon2.Variants	10.1GB
2023-02-08T13:01:53.360+0000	beacon2.Variants	10.1GB
2023-02-08T13:01:56.354+0000	beacon2.Variants	10.1GB
2023-02-08T13:01:59.359+0000	beacon2.Variants	10.2GB
2023-02-08T13:02:02.355+0000	beacon2.Variants	10.2GB
2023-02-08T13:02:05.356+0000	beacon2.Variants	10.2GB
2023-02-08T13:02:08.355+0000	beacon2.Variants	10.3GB
2023-02-08T13:02:11.365+0000	beacon2.Variants	10.3GB
2023-02-08T13:02:14.354+0000	beacon2.Variants	10.4GB
2023-02-08T13:02:17.361+0000	beacon2.Variants	10.4GB
2023-02-08T13:02:20.354+0000	beacon2.Variants	10.4GB
2023-02-08T13:02:23.355+0000	beacon2.Variants	10.5GB
2023-02-08T13:02:26.361+0000	beacon2.Variants	10.5GB
2023-02-08T13:02:29.356+0000	beacon2.Variants	10.6GB
2023-02-08T13:02:32.354+0000	beacon2.Variants	10.6GB
2023-02-08T13:02:35.357+0000	beacon2.Variants	10.6GB
2023-02-08T13:02:38.362+0000	beacon2.Variants	10.7GB
2023-02-08T13:02:41.358+0000	beacon2.Variants	10.7GB
2023-02-08T13:02:44.355+0000	beacon2.Variants	10.7GB
2023-02-08T13:02:47.354+0000	beacon2.Variants	10.8GB
2023-02-08T13:02:50.361+0000	beacon2.Variants	10.8GB
2023-02-08T13:02:53.354+0000	beacon2.Variants	10.9GB
2023-02-08T13:02:56.354+0000	beacon2.Variants	10.9GB
2023-02-08T13:02:59.355+0000	beacon2.Variants	10.9GB
2023-02-08T13:03:02.355+0000	beacon2.Variants	11.0GB
2023-02-08T13:03:05.354+0000	beacon2.Variants	11.0GB
2023-02-08T13:03:08.354+0000	beacon2.Variants	11.1GB
2023-02-08T13:03:11.356+0000	beacon2.Variants	11.1GB
2023-02-08T13:03:14.359+0000	beacon2.Variants	11.1GB
2023-02-08T13:03:17.363+0000	beacon2.Variants	11.2GB
2023-02-08T13:03:20.367+0000	beacon2.Variants	11.2GB
2023-02-08T13:03:23.365+0000	beacon2.Variants	11.2GB
2023-02-08T13:03:26.354+0000	beacon2.Variants	11.3GB
2023-02-08T13:03:29.354+0000	beacon2.Variants	11.3GB
2023-02-08T13:03:32.355+0000	beacon2.Variants	11.4GB
2023-02-08T13:03:35.354+0000	beacon2.Variants	11.4GB
2023-02-08T13:03:38.355+0000	beacon2.Variants	11.4GB
2023-02-08T13:03:41.355+0000	beacon2.Variants	11.5GB
2023-02-08T13:03:44.354+0000	beacon2.Variants	11.5GB
2023-02-08T13:03:47.360+0000	beacon2.Variants	11.6GB
2023-02-08T13:03:50.358+0000	beacon2.Variants	11.6GB
2023-02-08T13:03:53.354+0000	beacon2.Variants	11.6GB
2023-02-08T13:03:56.355+0000	beacon2.Variants	11.7GB
2023-02-08T13:03:59.354+0000	beacon2.Variants	11.7GB
2023-02-08T13:04:02.359+0000	beacon2.Variants	11.7GB
2023-02-08T13:04:05.354+0000	beacon2.Variants	11.8GB
2023-02-08T13:04:08.354+0000	beacon2.Variants	11.8GB
2023-02-08T13:04:11.354+0000	beacon2.Variants	11.9GB
2023-02-08T13:04:14.361+0000	beacon2.Variants	11.9GB
2023-02-08T13:04:17.357+0000	beacon2.Variants	11.9GB
2023-02-08T13:04:20.361+0000	beacon2.Variants	12.0GB
2023-02-08T13:04:23.359+0000	beacon2.Variants	12.0GB
2023-02-08T13:04:26.354+0000	beacon2.Variants	12.1GB
2023-02-08T13:04:29.358+0000	beacon2.Variants	12.1GB
2023-02-08T13:04:32.354+0000	beacon2.Variants	12.1GB
2023-02-08T13:04:35.356+0000	beacon2.Variants	12.2GB
2023-02-08T13:04:38.360+0000	beacon2.Variants	12.2GB
2023-02-08T13:04:41.372+0000	beacon2.Variants	12.2GB
2023-02-08T13:04:44.356+0000	beacon2.Variants	12.3GB
2023-02-08T13:04:47.357+0000	beacon2.Variants	12.3GB
2023-02-08T13:04:50.363+0000	beacon2.Variants	12.3GB
2023-02-08T13:04:53.360+0000	beacon2.Variants	12.4GB
2023-02-08T13:04:56.354+0000	beacon2.Variants	12.4GB
2023-02-08T13:04:59.358+0000	beacon2.Variants	12.5GB
2023-02-08T13:05:02.354+0000	beacon2.Variants	12.5GB
2023-02-08T13:05:05.356+0000	beacon2.Variants	12.5GB
2023-02-08T13:05:08.357+0000	beacon2.Variants	12.6GB
2023-02-08T13:05:11.357+0000	beacon2.Variants	12.6GB
2023-02-08T13:05:14.355+0000	beacon2.Variants	12.7GB
2023-02-08T13:05:17.355+0000	beacon2.Variants	12.7GB
2023-02-08T13:05:20.354+0000	beacon2.Variants	12.7GB
2023-02-08T13:05:23.355+0000	beacon2.Variants	12.8GB
2023-02-08T13:05:26.361+0000	beacon2.Variants	12.8GB
2023-02-08T13:05:29.365+0000	beacon2.Variants	12.8GB
2023-02-08T13:05:32.360+0000	beacon2.Variants	12.9GB
2023-02-08T13:05:35.358+0000	beacon2.Variants	12.9GB
2023-02-08T13:05:38.362+0000	beacon2.Variants	13.0GB
2023-02-08T13:05:41.356+0000	beacon2.Variants	13.0GB
2023-02-08T13:05:44.354+0000	beacon2.Variants	13.0GB
2023-02-08T13:05:47.354+0000	beacon2.Variants	13.1GB
2023-02-08T13:05:50.360+0000	beacon2.Variants	13.1GB
2023-02-08T13:05:53.358+0000	beacon2.Variants	13.2GB
2023-02-08T13:05:56.358+0000	beacon2.Variants	13.2GB
2023-02-08T13:05:59.356+0000	beacon2.Variants	13.2GB
2023-02-08T13:06:02.366+0000	beacon2.Variants	13.3GB
2023-02-08T13:06:05.356+0000	beacon2.Variants	13.3GB
2023-02-08T13:06:08.358+0000	beacon2.Variants	13.3GB
2023-02-08T13:06:11.356+0000	beacon2.Variants	13.4GB
2023-02-08T13:06:14.354+0000	beacon2.Variants	13.4GB
2023-02-08T13:06:17.356+0000	beacon2.Variants	13.4GB
2023-02-08T13:06:20.359+0000	beacon2.Variants	13.5GB
2023-02-08T13:06:23.356+0000	beacon2.Variants	13.5GB
2023-02-08T13:06:26.354+0000	beacon2.Variants	13.6GB
2023-02-08T13:06:29.362+0000	beacon2.Variants	13.6GB
2023-02-08T13:06:32.355+0000	beacon2.Variants	13.6GB
2023-02-08T13:06:35.365+0000	beacon2.Variants	13.7GB
2023-02-08T13:06:38.357+0000	beacon2.Variants	13.7GB
2023-02-08T13:06:41.361+0000	beacon2.Variants	13.8GB
2023-02-08T13:06:44.355+0000	beacon2.Variants	13.8GB
2023-02-08T13:06:47.357+0000	beacon2.Variants	13.8GB
2023-02-08T13:06:50.362+0000	beacon2.Variants	13.9GB
2023-02-08T13:06:53.356+0000	beacon2.Variants	13.9GB
2023-02-08T13:06:56.354+0000	beacon2.Variants	13.9GB
2023-02-08T13:06:59.364+0000	beacon2.Variants	14.0GB
2023-02-08T13:07:02.354+0000	beacon2.Variants	14.0GB
2023-02-08T13:07:05.355+0000	beacon2.Variants	14.1GB
2023-02-08T13:07:08.355+0000	beacon2.Variants	14.1GB
2023-02-08T13:07:11.355+0000	beacon2.Variants	14.1GB
2023-02-08T13:07:14.354+0000	beacon2.Variants	14.2GB
2023-02-08T13:07:17.354+0000	beacon2.Variants	14.2GB
2023-02-08T13:07:20.356+0000	beacon2.Variants	14.2GB
2023-02-08T13:07:23.356+0000	beacon2.Variants	14.3GB
2023-02-08T13:07:26.354+0000	beacon2.Variants	14.3GB
2023-02-08T13:07:29.355+0000	beacon2.Variants	14.4GB
2023-02-08T13:07:32.360+0000	beacon2.Variants	14.4GB
2023-02-08T13:07:35.355+0000	beacon2.Variants	14.4GB
2023-02-08T13:07:38.355+0000	beacon2.Variants	14.5GB
2023-02-08T13:07:41.355+0000	beacon2.Variants	14.5GB
2023-02-08T13:07:44.355+0000	beacon2.Variants	14.6GB
2023-02-08T13:07:47.356+0000	beacon2.Variants	14.6GB
2023-02-08T13:07:50.355+0000	beacon2.Variants	14.6GB
2023-02-08T13:07:53.355+0000	beacon2.Variants	14.7GB
2023-02-08T13:07:56.357+0000	beacon2.Variants	14.7GB
2023-02-08T13:07:59.360+0000	beacon2.Variants	14.7GB
2023-02-08T13:08:02.368+0000	beacon2.Variants	14.8GB
2023-02-08T13:08:05.363+0000	beacon2.Variants	14.8GB
2023-02-08T13:08:08.360+0000	beacon2.Variants	14.9GB
2023-02-08T13:08:11.355+0000	beacon2.Variants	14.9GB
2023-02-08T13:08:14.355+0000	beacon2.Variants	14.9GB
2023-02-08T13:08:17.357+0000	beacon2.Variants	15.0GB
2023-02-08T13:08:20.355+0000	beacon2.Variants	15.0GB
2023-02-08T13:08:23.354+0000	beacon2.Variants	15.1GB
2023-02-08T13:08:26.355+0000	beacon2.Variants	15.1GB
2023-02-08T13:08:29.365+0000	beacon2.Variants	15.1GB
2023-02-08T13:08:32.360+0000	beacon2.Variants	15.2GB
2023-02-08T13:08:35.359+0000	beacon2.Variants	15.2GB
2023-02-08T13:08:38.360+0000	beacon2.Variants	15.2GB
2023-02-08T13:08:41.360+0000	beacon2.Variants	15.3GB
2023-02-08T13:08:44.363+0000	beacon2.Variants	15.3GB
2023-02-08T13:08:47.354+0000	beacon2.Variants	15.3GB
2023-02-08T13:08:50.359+0000	beacon2.Variants	15.4GB
2023-02-08T13:08:53.362+0000	beacon2.Variants	15.4GB
2023-02-08T13:08:56.355+0000	beacon2.Variants	15.5GB
2023-02-08T13:08:59.359+0000	beacon2.Variants	15.5GB
2023-02-08T13:09:02.354+0000	beacon2.Variants	15.5GB
2023-02-08T13:09:05.354+0000	beacon2.Variants	15.6GB
2023-02-08T13:09:08.357+0000	beacon2.Variants	15.6GB
2023-02-08T13:09:11.355+0000	beacon2.Variants	15.7GB
2023-02-08T13:09:14.359+0000	beacon2.Variants	15.7GB
2023-02-08T13:09:17.354+0000	beacon2.Variants	15.7GB
2023-02-08T13:09:20.354+0000	beacon2.Variants	15.8GB
2023-02-08T13:09:23.361+0000	beacon2.Variants	15.8GB
2023-02-08T13:09:26.357+0000	beacon2.Variants	15.8GB
2023-02-08T13:09:29.354+0000	beacon2.Variants	15.9GB
2023-02-08T13:09:32.368+0000	beacon2.Variants	15.9GB
2023-02-08T13:09:35.355+0000	beacon2.Variants	16.0GB
2023-02-08T13:09:38.366+0000	beacon2.Variants	16.0GB
2023-02-08T13:09:41.361+0000	beacon2.Variants	16.0GB
2023-02-08T13:09:44.355+0000	beacon2.Variants	16.1GB
